game_idx,a_team,n_hands,marks_a,marks_b,a_won
0,0,13,6,7,0
1,0,13,7,6,1
2,0,12,7,5,1
3,0,12,5,7,0
4,0,9,7,2,1
5,0,11,7,4,1
6,0,11,7,4,1
7,0,9,7,2,1
8,0,8,7,1,1
9,0,10,7,3,1
10,0,13,7,6,1
11,0,9,7,2,1
12,0,12,7,5,1
13,0,12,7,5,1
14,0,7,7,0,1
15,0,13,7,6,1
16,0,12,7,5,1
17,0,11,7,4,1
18,0,13,7,6,1
19,0,10,3,7,0
20,0,10,7,3,1
21,0,11,4,7,0
22,0,10,7,3,1
23,0,9,7,2,1
24,0,13,7,6,1
25,0,11,7,4,1
26,0,11,7,4,1
27,0,11,7,4,1
28,0,10,7,3,1
29,0,10,7,3,1
30,0,11,7,4,1
31,0,10,7,3,1
32,0,12,5,7,0
33,0,9,7,2,1
34,0,13,7,6,1
35,0,9,7,2,1
36,0,10,7,3,1
37,0,12,5,7,0
38,0,9,7,2,1
39,0,8,7,1,1
40,0,11,7,4,1
41,0,12,5,7,0
42,0,13,6,7,0
43,0,13,6,7,0
44,0,13,7,6,1
45,0,11,4,7,0
46,0,12,5,7,0
47,0,12,7,5,1
48,0,11,7,4,1
49,0,11,7,4,1
50,0,12,7,5,1
51,0,10,7,3,1
52,0,11,7,4,1
53,0,13,7,6,1
54,0,9,2,7,0
55,0,9,7,2,1
56,0,7,7,0,1
57,0,11,7,4,1
58,0,10,3,7,0
59,0,9,7,2,1
60,0,11,7,4,1
61,0,13,7,6,1
62,0,9,7,2,1
63,0,12,5,7,0
64,0,13,7,6,1
65,0,12,5,7,0
66,0,11,7,4,1
67,0,12,5,7,0
68,0,11,7,4,1
69,0,13,6,7,0
70,0,12,5,7,0
71,0,11,4,7,0
72,0,11,7,4,1
73,0,11,7,4,1
74,0,11,7,4,1
75,0,13,7,6,1
76,0,8,7,1,1
77,0,9,7,2,1
78,0,9,7,2,1
79,0,11,7,4,1
80,0,13,6,7,0
81,0,11,7,4,1
82,0,7,7,0,1
83,0,10,7,3,1
84,0,11,7,4,1
85,0,9,7,2,1
86,0,11,7,4,1
87,0,13,6,7,0
88,0,11,7,4,1
89,0,8,7,1,1
90,0,8,7,1,1
91,0,9,7,2,1
92,0,11,4,7,0
93,0,12,5,7,0
94,0,12,5,7,0
95,0,9,7,2,1
96,0,11,7,4,1
97,0,13,7,6,1
98,0,12,5,7,0
99,0,13,7,6,1
100,0,13,7,6,1
101,0,11,7,4,1
102,0,13,7,6,1
103,0,12,7,5,1
104,0,12,5,7,0
105,0,11,7,4,1
