size,members,total_synergy,mean_single_effect,n_doubles,synergy_per_pair
3,"1-0, 3-3, 5-4",21.369342100386,0.6885664400591214,1,7.123114033462
3,"5-1, 6-0, 6-1",22.091215580757897,-3.9009096675000543,0,7.363738526919299
3,"5-0, 5-1, 6-0",30.16489287576157,-1.6119265904047058,0,10.054964291920523
3,"0-0, 3-0, 6-2",20.83967004098445,-0.998748425634162,1,6.94655668032815
3,"3-1, 3-2, 5-4",20.748678027034266,-3.813376753102794,0,6.916226009011422
