v_mean,v_std,ev_optimal_bid,ev_optimal_value,safe_optimal_bid,safe_p_make,risk_optimal_bid,p_make_30,p_make_35,p_make_40,p_make_42,base_seed
8.0,21.22891110412088,30,-20.998449787393966,30,0.1500258368767673,30,0.1500258368767673,0.10171313114792802,0.06585685845676159,0.05462321295235106,35.0
-8.666666666666666,23.90722810272148,30,-26.826001708893763,30,0.05289997151843728,30,0.05289997151843728,0.033887130134376164,0.02089292939423182,0.0170324227941544,36.0
-1.3333333333333333,4.714045207910317,30,-29.99999999910142,30,1.497635349068105e-11,38,1.497635349068105e-11,6.439293542825908e-15,0.0,0.0,37.0
-20.666666666666668,19.48218559493661,30,-29.720871399500815,30,0.004652143341653092,30,0.004652143341653092,0.0021362337651495977,0.0009229854109337188,0.0006485654376275907,38.0
33.333333333333336,12.256517540566824,30,6.430512376374772,33,0.510848462332028,30,0.6071752062729129,0.44591772637333094,0.29324540914604014,0.23975006109347685,39.0
-23.33333333333333,22.17105219775452,30,-29.51554130958869,30,0.008074311506855114,30,0.008074311506855114,0.0042559702693544255,0.002141175866580247,0.001605479688385092,40.0
-20.666666666666668,18.354533197248276,30,-29.82683160322177,30,0.002886139946303823,30,0.002886139946303823,0.0012112535414875447,0.00047442668928021625,0.00031980837579359545,41.0
19.33333333333333,18.785337071473823,30,-12.895258652458063,30,0.28507902245903227,30,0.28507902245903227,0.2021450583163067,0.13563363989179011,0.11379025261811349,42.0
7.333333333333333,23.79542439676633,30,-19.775670553560936,30,0.17040549077398437,30,0.17040549077398437,0.12247795143131102,0.08490525254276071,0.07257713952239664,43.0
31.33333333333333,15.084944665313014,30,2.112959331671604,31,0.508814744891321,30,0.5352159888611934,0.403976377132622,0.28280654443308806,0.23975006109347663,44.0
8.666666666666666,25.5255862921022,30,-17.90134784810516,30,0.20164420253158066,30,0.20164420253158066,0.15111931878779017,0.1098123859575999,0.09579681301380627,45.0
8.666666666666666,5.2493385826745405,30,-29.998552860442878,30,2.4118992618671342e-05,30,2.4118992618671342e-05,2.630995156183147e-07,1.1935169519361466e-09,1.0765299762738323e-10,46.0
25.33333333333333,20.741798914805397,30,-5.340353878726708,30,0.41099410202122155,30,0.41099410202122155,0.320590696342433,0.23975006109347663,0.21083410696014315,47.0
8.0,12.96148139681572,30,-27.311010171963325,30,0.04481649713394453,30,0.04481649713394453,0.01862127229798971,0.006777333032407795,0.004355956481189804,48.0
26.666666666666668,21.684607956387456,30,-3.6650577274924228,30,0.43891570454179296,30,0.43891570454179296,0.35037910497778013,0.26931848450276363,0.23975006109347674,49.0
30.0,15.57776192739723,30,0.0,30,0.5,30,0.5,0.3741164228148446,0.26045583077656986,0.22055241267805537,50.0
17.333333333333332,17.15290710702481,30,-16.192877600107295,30,0.23011870666487844,30,0.23011870666487844,0.15151632836193063,0.09317609402087901,0.07521052442349108,51.0
32.666666666666664,13.199326582148888,30,4.803213801861931,32,0.5201410642423483,30,0.5800535633643655,0.429841897599333,0.2892476702528076,0.23975006109347663,52.0
6.666666666666667,23.79542439676633,30,-20.196012969931026,30,0.16339978383448295,30,0.16339978383448295,0.11688468633140803,0.08063252691464406,0.06878789900615911,53.0
-20.0,5.656854249492381,30,-30.0,30,0.0,30,0.0,0.0,0.0,0.0,54.0
32.666666666666664,10.49867716534908,30,6.015139143909238,32,0.5253158456590652,30,0.600252319065154,0.41205954994477056,0.24243206059486577,0.18700130101301737,55.0
-7.333333333333333,26.14489540150344,30,-25.400723284525803,30,0.0766546119245699,30,0.0766546119245699,0.05270409883755012,0.035115068000518,0.029585524527025342,56.0
29.33333333333333,16.519348924485154,30,-0.9657378584435783,30,0.48390436902594036,30,0.48390436902594036,0.36578716217943363,0.2592344175035384,0.22160687932166145,57.0
-10.0,18.83259585576738,30,-28.989837934309627,30,0.01683603442817294,30,0.01683603442817294,0.008436256777492934,0.003965758753803339,0.0028797338115090776,58.0
32.666666666666664,6.79869268479038,30,9.153401928825794,32,0.5390569078838536,30,0.6525566988137632,0.36572278501170086,0.14037440147407754,0.08490525254276071,59.0
18.0,15.57776192739723,30,-16.766855239316676,30,0.22055241267805537,30,0.22055241267805537,0.13757061253793046,0.07893529325018378,0.06170004954971342,60.0
14.666666666666666,28.110891523077356,30,-12.43685985458606,30,0.29271900242356563,30,0.29271900242356563,0.23473987025567822,0.18374290648232072,0.16544081193892768,61.0
34.0,5.656854249492381,30,15.614996334391394,34,0.5,30,0.7602499389065233,0.4298418975993331,0.1444221831732424,0.07864960352514261,62.0
11.333333333333334,23.79542439676633,30,-17.016972579966463,30,0.21638379033389232,30,0.21638379033389232,0.15996810686641594,0.11415698030841082,0.09874021618976792,63.0
-28.0,1.632993161855452,30,-30.0,30,0.0,30,0.0,0.0,0.0,0.0,64.0
37.333333333333336,6.599663291074444,30,22.005116131274043,37,0.5201410642423485,30,0.8667519355212341,0.6381631950841186,0.34308392492761985,0.23975006109347685,65.0
2.6666666666666665,14.079141387961918,30,-28.433729439815806,30,0.02610450933640318,30,0.02610450933640318,0.010822467843445316,0.004004657782222476,0.0026051902764336887,66.0
23.33333333333333,10.370899457402697,30,-14.389857498394605,30,0.26016904169342325,30,0.26016904169342325,0.13030667788582861,0.05402050839265582,0.035937569682036985,67.0
9.333333333333334,9.568466729604882,30,-29.076523403048228,30,0.015391276615862814,30,0.015391276615862814,0.0036545585623907195,0.0006753784149871045,0.0003200925477576666,68.0
40.0,1.632993161855452,36,35.48498837632452,40,0.5,30,0.9999999995429351,0.9989001764694435,0.5,0.11033568095992341,69.0
-4.666666666666667,15.084944665313014,30,-29.353311997199505,30,0.010778133380008215,30,0.010778133380008215,0.004274855878727557,0.0015331616760226874,0.0009887455918053956,70.0
9.333333333333334,23.11324776447962,30,-18.86272036584831,30,0.18562132723586144,30,0.18562132723586144,0.133397357330175,0.0922873570074878,0.07877923007766496,71.0
16.666666666666668,33.038697848970315,30,-9.404068748712085,30,0.34326552085479856,30,0.34326552085479856,0.28947987569772815,0.24001866509877312,0.22160687932166145,72.0
1.3333333333333333,23.90722810272148,30,-23.08508874577838,30,0.11524852090369375,30,0.11524852090369375,0.07953278275214659,0.05289997151843728,0.044469641289610506,73.0
-29.33333333333333,9.843215373488936,30,-29.99999995015056,30,8.308239651810823e-10,30,8.308239651810823e-10,3.163425077445936e-11,9.355849428516194e-13,2.1316282072803006e-13,74.0
18.0,16.97056274847714,30,-15.614996334391401,30,0.23975006109347663,30,0.23975006109347663,0.15823589392398907,0.09742532430443474,0.0786496035251425,75.0
16.666666666666668,13.299958228840003,30,-20.517071339132613,30,0.15804881101445645,30,0.15804881101445645,0.08403212896223278,0.03968172555109151,0.028405124977081364,76.0
36.0,5.887840577551898,30,20.754613575988387,36,0.5,30,0.845910226266473,0.5674326272972765,0.24845292378238404,0.15408977373352695,77.0
6.666666666666667,14.267289706021796,30,-26.94131103502147,30,0.05097814941630885,30,0.05097814941630885,0.02352251520767512,0.009736593167903096,0.006633372785731395,78.0
10.666666666666666,5.2493385826745405,30,-29.993084945161606,30,0.00011525091397324161,30,0.00011525091397324161,1.7803387238890522e-06,1.148461270528145e-08,1.1935169519361466e-09,79.0
39.333333333333336,0.9428090415820634,37,36.50685183510976,39,0.6381631950841195,32,1.0,0.9999978486102682,0.23975006109347752,0.0023388674905236995,80.0
13.333333333333334,20.67741655902776,30,-17.39327411313964,30,0.2101120981143394,30,0.2101120981143394,0.14735569136056903,0.09858579780007481,0.0828161150425546,81.0
33.333333333333336,10.873004286866726,30,7.224871720070352,33,0.5122284448016927,30,0.6204145286678392,0.4390868296811712,0.2698921051322559,0.2127019540879853,82.0
-14.666666666666666,23.79542439676633,30,-28.1849159184614,30,0.030251401358976637,30,0.030251401358976637,0.01843340295386664,0.01079910827144459,0.00862324728830155,83.0
22.0,2.8284271247461903,30,-29.859667950568586,30,0.0023388674905235884,30,0.0023388674905235884,2.151389731808173e-06,9.830802838450836e-11,7.687184222504584e-13,84.0
-10.0,23.03620339089466,30,-27.52519140429483,30,0.04124680992841945,30,0.04124680992841945,0.025383332001785552,0.014984624828478399,0.011994155262726847,85.0
0.6666666666666666,31.93048003954146,30,-19.251835465554784,30,0.17913607557408695,30,0.17913607557408695,0.1411308141701466,0.10900389776741681,0.09775002292049217,86.0
3.333333333333333,31.084115271666047,30,-18.271358508541752,30,0.19547735819097078,30,0.19547735819097078,0.15416294071589698,0.11908066810269902,0.10676146067423276,87.0
2.6666666666666665,0.9428090415820634,30,-30.0,30,0.0,30,0.0,0.0,0.0,0.0,88.0
27.33333333333333,16.67999467092907,30,-3.8105464586340094,30,0.43649089235609984,30,0.43649089235609984,0.32289003475193834,0.22380883097136017,0.18962017341420268,89.0
-20.666666666666668,12.684198393626966,30,-29.99805483690639,30,3.2419384893511705e-05,30,3.2419384893511705e-05,5.702493297676803e-06,8.641190778480023e-07,3.895518928542785e-07,90.0
20.666666666666668,18.354533197248276,30,-11.666978794997618,30,0.30555035341670633,30,0.30555035341670633,0.21742619585832923,0.14609547508428355,0.12255836858523161,91.0
-8.666666666666666,28.5345794120436,30,-24.738247544171045,30,0.08769587426381587,30,0.08769587426381587,0.0629703779918267,0.044047532065307426,0.037897505953582655,92.0
8.0,4.320493798938574,30,-29.99998937140839,30,1.7714319355821573e-07,30,1.7714319355821573e-07,2.0616708340526202e-10,6.483702463810914e-14,1.7763568394002505e-15,93.0
-0.6666666666666666,30.5650490302604,30,-20.528872390322853,30,0.15785212682795247,30,0.15785212682795247,0.12162332350268623,0.09167749914197254,0.0813677987532031,94.0
-10.0,33.0252428706689,30,-23.22537649638226,30,0.11291039172696238,30,0.11291039172696238,0.08650523984509317,0.06501375571949108,0.05767981273757583,95.0
34.666666666666664,10.370899457402697,30,10.41819017387988,34,0.5256273301796931,30,0.673636502897998,0.4871797168518456,0.30353529457573447,0.23975006109347663,96.0
38.66666666666666,0.9428090415820634,36,35.8316015406823,38,0.7602499389065202,31,1.0,0.9999496890389402,0.07864960352514117,0.00020347600872250293,97.0
7.333333333333333,16.519348924485154,30,-24.899295259807687,30,0.08501174566987191,30,0.08501174566987191,0.04698637655186022,0.02399375230470635,0.017928328721448117,98.0
9.333333333333334,13.59738536958076,30,-26.143917042586637,30,0.06426804929022278,30,0.06426804929022278,0.02953863930632028,0.012056137281502677,0.008143439168648237,99.0
22.666666666666668,14.817407180595248,30,-11.380162409840402,30,0.31033062650265997,30,0.31033062650265997,0.20260448034896272,0.1210416770146654,0.09598530173677511,100.0
18.0,16.97056274847714,30,-15.614996334391401,30,0.23975006109347663,30,0.23975006109347663,0.15823589392398907,0.09742532430443474,0.0786496035251425,101.0
32.666666666666664,6.79869268479038,30,9.153401928825794,32,0.5390569078838536,30,0.6525566988137632,0.36572278501170086,0.14037440147407754,0.08490525254276071,102.0
34.666666666666664,10.370899457402697,30,10.41819017387988,34,0.5256273301796931,30,0.673636502897998,0.4871797168518456,0.30353529457573447,0.23975006109347663,103.0
22.0,14.966629547095764,30,-12.2105970594772,30,0.29649004900871334,30,0.29649004900871334,0.1925332409142414,0.11455094203252925,0.09072460386071013,104.0
18.0,5.656854249492381,30,-28.983154394259323,30,0.01694742676234462,30,0.01694742676234462,0.0013270146797411675,5.0310961059785164e-05,1.1045248499264027e-05,105.0
4.0,33.34666400106613,30,-16.932766988586295,30,0.21778721685689506,30,0.21778721685689506,0.17628180470331778,0.1401672411388295,0.12723810662077484,106.0
36.66666666666666,4.988876515698588,30,24.556523768357373,36,0.5531526653383829,30,0.9092753961392895,0.6308391034591596,0.25201793322625177,0.142524703701306,107.0
29.33333333333333,9.843215373488936,30,-1.6199482517905892,30,0.4730008624701568,30,0.4730008624701568,0.2824114747379346,0.1392585119147891,0.09907461657528804,108.0
24.666666666666668,24.51303508113365,30,-5.167105961852577,30,0.41388156730245707,30,0.41388156730245707,0.33667878837077736,0.26581572101092354,0.23975006109347685,109.0
20.666666666666668,3.771236166328253,30,-29.60015013657548,30,0.006664164390408733,30,0.006664164390408733,7.214425871271413e-05,1.475700962538795e-07,7.708628957381336e-09,110.0
26.666666666666668,21.684607956387456,30,-3.6650577274924228,30,0.43891570454179296,30,0.43891570454179296,0.35037910497778013,0.26931848450276363,0.23975006109347674,111.0
36.66666666666666,6.182412330330469,30,21.573374240412868,36,0.5429358273992895,30,0.8595562373402145,0.6062590493646364,0.29488689532945334,0.194161614489462,112.0
11.333333333333334,14.079141387961917,30,-24.45320334777771,30,0.09244661087037154,30,0.09244661087037154,0.04638400966959311,0.020869704979514347,0.014696946993710491,113.0
24.666666666666668,15.69146972791976,30,-7.981760927202993,30,0.3669706512132834,30,0.3669706512132834,0.25509820376859493,0.16424092368979626,0.13465907354812745,114.0
34.0,11.31370849898476,30,8.289791705047108,34,0.5,30,0.6381631950841185,0.4647840111388064,0.29794154528258887,0.23975006109347663,115.0
12.666666666666666,21.24983660067897,30,-17.55971991165024,30,0.20733800147249604,30,0.20733800147249604,0.14663194186539275,0.09917191231900346,0.08373133369350838,116.0
28.0,1.632993161855452,30,-23.379859142404598,30,0.11033568095992341,30,0.11033568095992341,9.071139781657855e-06,1.0025313912365164e-13,0.0,117.0
-26.0,19.79898987322333,30,-29.859667950568586,30,0.0023388674905235884,30,0.0023388674905235884,0.0010316536003788235,0.0004287981218706882,0.0002968036098730531,118.0
12.0,29.97776954122282,30,-13.553707622308714,30,0.2741048729615214,30,0.2741048729615214,0.22147084406310047,0.17514537987778867,0.15847588349075825,119.0
41.333333333333336,0.9428090415820634,39,38.480195177548126,41,0.6381631950841195,34,1.0,0.9999999999907575,0.9213503964748578,0.23975006109347752,120.0
-0.6666666666666666,6.182412330330469,30,-29.99997888550417,30,3.519082638625548e-07,30,3.519082638625548e-07,3.985902941039399e-09,2.387312569851474e-11,2.5764945732476008e-12,121.0
14.666666666666666,23.79542439676633,30,-14.420159350261436,30,0.25966401082897606,30,0.25966401082897606,0.19641233836922722,0.14352159781893414,0.12534393246632747,122.0
29.33333333333333,16.519348924485154,30,-0.9657378584435783,30,0.48390436902594036,30,0.48390436902594036,0.36578716217943363,0.2592344175035384,0.22160687932166145,123.0
-29.33333333333333,16.519348924485154,30,-29.990145966469697,30,0.0001642338921716835,30,0.0001642338921716835,4.92163646571564e-05,1.351782294733983e-05,7.866462600314428e-06,124.0
36.0,4.320493798938574,30,25.052555323400952,36,0.5,30,0.9175425887233493,0.5915193391423044,0.17726973988675065,0.08245741127665074,125.0
0.6666666666666666,14.079141387961918,30,-28.88372162812839,30,0.018604639531193512,30,0.018604639531193512,0.007372227476475035,0.0026051902764336887,0.001663523681270207,126.0
-14.666666666666666,29.31817790306136,30,-26.1710982903006,30,0.06381502849498999,30,0.06381502849498999,0.04512721911613482,0.03111876521803314,0.026629385280102835,127.0
-8.0,3.265986323710904,30,-30.0,30,0.0,30,0.0,0.0,0.0,0.0,128.0
16.0,13.36662510384228,30,-21.152335861988234,30,0.14746106896686273,30,0.14746106896686273,0.07759287297140016,0.03628569886480715,0.025878872562094313,129.0
29.33333333333333,16.519348924485154,30,-0.9657378584435783,30,0.48390436902594036,30,0.48390436902594036,0.36578716217943363,0.2592344175035384,0.22160687932166145,130.0
2.0,5.887840577551898,30,-29.99994063191984,30,9.894680026434344e-07,30,9.894680026434344e-07,1.042650499272213e-08,5.447542417158502e-11,5.466072039439496e-12,131.0
-6.666666666666667,34.42221504913489,30,-21.39648556835165,30,0.1433919071941392,30,0.1433919071941392,0.1130514813958825,0.08759514796104917,0.0787080172617709,132.0
11.333333333333334,29.227080289043965,30,-14.309009465434238,30,0.26151650890942935,30,0.26151650890942935,0.20904155970803617,0.1633393918272008,0.14703033409327415,133.0
42.0,0.0,42,42.0,42,1.0,42,1.0,1.0,1.0,1.0,134.0
4.666666666666667,16.110727964792762,30,-26.524621473912383,30,0.05792297543479363,30,0.05792297543479363,0.0298635082976495,0.014148084956397522,0.010243793243743804,135.0
8.666666666666666,6.599663291074444,30,-29.96318483140803,30,0.0006135861431995071,30,0.0006135861431995071,3.302236674029846e-05,1.0286282885463294e-06,2.2002470712045863e-07,136.0
36.66666666666666,0.9428090415820634,34,33.84095701064439,36,0.7602499389065202,30,0.9999999999992313,0.9614500641282283,0.00020347600872250293,7.708628957381336e-09,137.0
29.33333333333333,9.285592184789412,30,-1.7170679193704927,30,0.47138220134382514,30,0.47138220134382514,0.27084332615156226,0.1253330359066238,0.08626482167934157,138.0
15.333333333333334,22.939534045447004,30,-14.322376350444365,30,0.26129372749259394,30,0.26129372749259394,0.19563227888828516,0.1411223086259028,0.12252100531619314,139.0
26.666666666666668,20.28683207293725,30,-3.915391309751783,30,0.4347434781708036,30,0.4347434781708036,0.3406185844422942,0.2555130540266862,0.2248764940928355,140.0
16.666666666666668,19.618585292749547,30,-15.09779257987475,30,0.24837012366875422,30,0.24837012366875422,0.17502610105390926,0.11715129537128854,0.09830112381716893,141.0
4.666666666666667,17.98765008430939,30,-25.229386733893392,30,0.07951022110177686,30,0.07951022110177686,0.04586495410588831,0.02474703642080922,0.018970198004169436,142.0
17.333333333333332,10.624918300339486,30,-23.004115486074625,30,0.11659807523208965,30,0.11659807523208965,0.04818045514499314,0.016448023473971007,0.010127606317880122,143.0
5.333333333333333,8.219218670625303,30,-29.91929715490015,30,0.001345047418330858,30,0.001345047418330858,0.0001534372823318586,1.2337228647241183e-05,4.077209139752291e-06,144.0
1.3333333333333333,29.044027881055957,30,-20.290827760324326,30,0.16181953732792786,30,0.16181953732792786,0.12319554731734605,0.09154316404142038,0.08073074397276203,145.0
18.0,14.966629547095764,30,-17.319657774880937,30,0.21133903708531765,30,0.21133903708531765,0.12800752241490443,0.07078943167762186,0.054404715020272776,146.0
11.333333333333334,13.097921802925669,30,-25.37669278701444,30,0.07705512021642602,30,0.07705512021642602,0.03538874719941887,0.014311421716650452,0.009607372301949857,147.0
0.0,10.198039027185567,30,-29.902088492949893,30,0.001631858450835133,30,0.001631858450835133,0.00029953803007742863,4.38497118779857e-05,1.9072388913521365e-05,148.0
42.0,0.0,42,42.0,42,1.0,42,1.0,1.0,1.0,1.0,149.0
29.33333333333333,9.843215373488936,30,-1.6199482517905892,30,0.4730008624701568,30,0.4730008624701568,0.2824114747379346,0.1392585119147891,0.09907461657528804,150.0
14.666666666666666,15.173075568988056,30,-20.633216423251433,30,0.15611305961247612,30,0.15611305961247612,0.09010754534351073,0.04749687504476674,0.03581704759204252,151.0
15.333333333333334,37.712361663282536,30,-9.079690073251221,30,0.34867183211247965,30,0.34867183211247965,0.301012299332564,0.2565321389291637,0.23975006109347674,152.0
14.0,35.364765892999586,30,-10.47117332155029,30,0.3254804446408285,30,0.3254804446408285,0.2763191425328544,0.23111036376051242,0.2142536711554075,153.0
8.666666666666666,4.109609335312651,30,-29.99999372785164,30,1.0453580601144097e-07,30,1.0453580601144097e-07,7.384326483617087e-11,1.2212453270876722e-14,2.220446049250313e-16,154.0
13.333333333333334,20.67741655902776,30,-17.39327411313964,30,0.2101120981143394,30,0.2101120981143394,0.14735569136056903,0.09858579780007481,0.0828161150425546,155.0
1.3333333333333333,32.71425105702746,30,-18.573576608190002,30,0.19044038986349998,30,0.19044038986349998,0.15171324865280122,0.11861242090672497,0.10691785147457389,156.0
19.33333333333333,18.785337071473823,30,-12.895258652458063,30,0.28507902245903227,30,0.28507902245903227,0.2021450583163067,0.13563363989179011,0.11379025261811349,157.0
28.0,10.708252269472672,30,-4.444814241078918,30,0.4259197626486847,30,0.4259197626486847,0.25665208551741336,0.13122247096087225,0.09553795760526418,158.0
28.666666666666668,17.46106780494506,30,-1.8260277078336067,30,0.4695662048694399,30,0.4695662048694399,0.35841013481521045,0.25814882284388696,0.22255176705198876,159.0
4.666666666666667,9.843215373488936,30,-29.69813427458996,30,0.005031095423500664,30,0.005031095423500664,0.001029287621879038,0.00016558465981797443,7.447948768157797e-05,160.0
4.666666666666667,10.624918300339486,30,-29.486695331596778,30,0.00855507780672038,30,0.00855507780672038,0.0021523570228657585,0.0004412755417039227,0.00022091212904762347,161.0
37.333333333333336,5.2493385826745405,30,25.12760546933974,37,0.5253158456590654,30,0.9187934244889957,0.6716595962210272,0.3057264934767523,0.1870013010130176,162.0
27.33333333333333,10.370899457402697,30,-6.087641368435683,30,0.39853931052607194,30,0.39853931052607194,0.2298782098278731,0.110973688299984,0.0786496035251425,163.0
-20.666666666666668,5.2493385826745405,30,-30.0,30,0.0,30,0.0,0.0,0.0,0.0,164.0
10.666666666666666,4.988876515698588,30,-29.996805040144807,30,5.3249330919880045e-05,30,5.3249330919880045e-05,5.371461496705976e-07,2.0544661527566177e-09,1.6859191820373098e-10,165.0
3.333333333333333,4.109609335312651,30,-29.999999997405297,30,4.324507418829171e-11,38,4.324507418829171e-11,6.5503158452884236e-15,0.0,0.0,166.0
26.666666666666668,9.568466729604882,30,-8.173051426217377,30,0.3637824762297104,30,0.3637824762297104,0.19189993681067619,0.08173945547811323,0.054524097887787004,167.0
-5.333333333333333,9.843215373488936,30,-29.990064920410923,30,0.00016558465981797443,30,0.00016558465981797443,2.087486177970721e-05,2.0569732210873326e-06,7.594732308602303e-07,168.0
35.333333333333336,5.734883511361751,30,19.428574046727505,35,0.5231749993256738,30,0.8238095674454584,0.5231749993256738,0.20789882748146638,0.12252100531619314,169.0
28.0,8.640987597877148,30,-5.49116034853826,30,0.40848066085769563,30,0.40848066085769563,0.20894348215875036,0.08245741127665074,0.05259625256002076,170.0
36.66666666666666,6.182412330330469,30,21.573374240412868,36,0.5429358273992895,30,0.8595562373402145,0.6062590493646364,0.29488689532945334,0.194161614489462,171.0
32.666666666666664,11.8133634311129,30,5.357728676485102,32,0.522501671153534,30,0.5892954779414183,0.42171171395964135,0.2673768271442317,0.21474469791778783,172.0
6.0,25.66450207322688,30,-19.508574102778965,30,0.17485709828701723,30,0.17485709828701723,0.1292453967744147,0.09262089553219077,0.08035081679237999,173.0
-24.0,9.93310961716756,30,-29.999998368636142,30,2.7189397622251477e-08,30,2.7189397622251477e-08,1.4274499360311665e-09,5.852951456830624e-11,1.5218049043141946e-11,174.0
26.666666666666668,0.9428090415820634,30,-29.987791439476652,30,0.00020347600872250293,35,0.00020347600872250293,0.0,0.0,0.0,175.0
