game_idx,a_team,n_hands,marks_a,marks_b,a_won
19,1,11,7,4,1
20,1,11,7,4,1
21,1,11,7,4,1
22,1,10,7,3,1
23,1,12,7,5,1
24,1,8,7,1,1
25,1,12,7,5,1
26,1,12,7,5,1
27,1,8,7,1,1
28,1,12,7,5,1
29,1,8,7,1,1
30,1,8,7,1,1
31,1,11,7,4,1
32,1,8,7,1,1
33,1,10,7,3,1
34,1,11,7,4,1
35,1,9,7,2,1
36,1,12,7,5,1
37,1,8,7,1,1
38,1,10,7,3,1
39,1,13,6,7,0
40,1,11,7,4,1
41,1,9,7,2,1
42,1,13,7,6,1
43,1,10,7,3,1
44,1,8,7,1,1
45,1,7,7,0,1
46,1,8,7,1,1
47,1,9,7,2,1
48,1,12,7,5,1
49,1,10,7,3,1
50,1,9,7,2,1
51,1,12,7,5,1
52,1,13,6,7,0
53,1,10,7,3,1
54,1,8,7,1,1
55,1,11,7,4,1
56,1,12,5,7,0
57,1,9,7,2,1
58,1,9,7,2,1
59,1,8,7,1,1
60,1,10,7,3,1
61,1,10,7,3,1
62,1,13,6,7,0
63,1,8,7,1,1
64,1,13,7,6,1
65,1,13,7,6,1
66,1,10,7,3,1
67,1,12,7,5,1
68,1,10,7,3,1
69,1,10,7,3,1
70,1,12,7,5,1
71,1,9,7,2,1
72,1,10,7,3,1
73,1,11,7,4,1
74,1,8,7,1,1
75,1,11,7,4,1
76,1,12,7,5,1
77,1,13,7,6,1
78,1,12,7,5,1
79,1,13,7,6,1
80,1,10,7,3,1
81,1,8,7,1,1
82,1,13,7,6,1
83,1,10,7,3,1
84,1,8,7,1,1
85,1,11,7,4,1
86,1,12,7,5,1
87,1,8,7,1,1
88,1,11,4,7,0
89,1,12,7,5,1
90,1,9,2,7,0
91,1,11,4,7,0
92,1,9,7,2,1
93,1,8,7,1,1
94,1,10,7,3,1
95,1,10,7,3,1
96,1,8,7,1,1
97,1,7,7,0,1
98,1,12,7,5,1
99,1,11,7,4,1
100,1,10,7,3,1
101,1,12,7,5,1
102,1,9,7,2,1
103,1,12,5,7,0
104,1,9,7,2,1
105,1,12,5,7,0
106,1,8,7,1,1
107,1,11,7,4,1
108,1,11,7,4,1
109,1,13,6,7,0
110,1,9,7,2,1
111,1,10,7,3,1
112,1,10,7,3,1
113,1,10,7,3,1
114,1,10,7,3,1
115,1,12,5,7,0
116,1,10,7,3,1
117,1,10,7,3,1
118,1,7,7,0,1
119,1,9,7,2,1
120,1,12,7,5,1
121,1,13,7,6,1
122,1,10,7,3,1
123,1,8,7,1,1
124,1,9,7,2,1
125,1,10,7,3,1
126,1,9,7,2,1
127,1,11,7,4,1
