game_id,game_idx,trump_id,trump_name,move_idx,trick_idx,trick_position,active_player,seat_role,team,offense_score_before,defense_score_before,current_trick_count_before,current_winner_before,actual_action_domino,legal_action_count,top_mean_domino,top_mean,top_threshold_domino,top_threshold_mass,safest_tail_domino,safest_lower_tail_mass,actual_mean_rank_desc,actual_threshold_rank_desc,actual_lower_tail_rank_asc,actual_mean_gap_to_best,actual_threshold_gap_to_best,actual_lower_tail_gap_to_safest,decision_scalar_ev_lying_by_omission,decision_high_variance_close_mean_count,decision_multi_peak_action_count,decision_max_shelf_gap,decision_max_std,decision_min_cvar_low_10,strategy_context_tags,matched_position_detectors,direct_label_readiness,missing_direct_label_fields,hidden_threat_available
sample_003_decl_3,3,3,threes,20,5,0,2,bidder_partner,offense,25,0,0,,5-2,2,5-2,22.717784881591797,5-0,1.0,5-0,0.0,1,2,2,0.0,5.960464477539063e-08,0.0,True,2,0,,0.2893852674298198,22.0,late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,distribution_labels_ready|needs_overtrump_belief|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_003_decl_3,3,3,threes,21,5,1,3,right_setter,defense,25,0,0,2,4-4,2,4-4,-14.909761428833008,4-4,0.2839999794960022,4-4,0.7160000205039978,1,1,1,0.0,0.0,0.0,False,1,2,30,12.979933877785344,-23.0,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,distribution_labels_ready|needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_003_decl_3,3,3,threes,22,5,2,0,bidder,offense,25,0,0,2,4-2,2,4-2,15.855475425720215,2-1,0.7790001034736633,2-1,0.0,1,2,2,0.0,1.1920928955078125e-07,0.0,True,2,2,32,13.453101748491811,-9.959999784827232,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_003_decl_3,3,3,threes,23,5,3,1,left_setter,defense,25,0,0,2,2-2,2,2-2,-23.029434204101562,2-2,0.0,6-6,1.0,1,1,2,0.0,0.0,2.384185791015625e-07,True,2,0,,0.04108609945548576,-23.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_003_decl_3,3,3,threes,24,6,0,2,bidder_partner,offense,26,0,0,,5-0,1,5-0,22.4507999420166,5-0,0.9999999403953552,5-0,0.0,1,1,1,0.0,0.0,0.0,False,0,0,,0.34272779937968256,22.0,late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,distribution_labels_ready|needs_overtrump_belief|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_003_decl_3,3,3,threes,25,6,1,3,right_setter,defense,26,0,5,2,6-4,1,6-4,-24.515647888183594,6-4,0.0,6-4,1.0000000894069672,1,1,1,0.0,0.0,0.0,False,0,0,,0.17288695797347425,-25.0,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,distribution_labels_ready|needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_003_decl_3,3,3,threes,26,6,2,0,bidder,offense,26,0,15,2,2-1,1,2-1,26.128719329833984,2-1,1.0000001192092896,2-1,0.0,1,1,1,0.0,0.0,0.0,False,0,0,,1.9073486328125e-06,26.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_003_decl_3,3,3,threes,27,6,3,1,left_setter,defense,26,0,15,2,6-6,1,6-6,-25.701297760009766,6-6,0.0,6-6,1.000000238418579,1,1,1,0.0,0.0,0.0,False,0,0,,1.9073486328125e-06,-26.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,0,0,0,0,bidder,offense,0,0,0,,5-4,7,5-4,14.422208786010742,5-4,0.5090000033378601,6-5,0.08200000610668212,1,1,3,0.0,0.0,0.01500000013038516,True,1,7,73,27.48807447387412,-34.50000023609027,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,1,0,1,1,left_setter,defense,0,0,0,0,4-4,2,4-4,8.891982078552246,4-4,0.8010000586509705,4-4,0.1990000158548355,1,1,1,0.0,0.0,0.0,True,1,2,81,28.773546743276192,-39.43000012263656,called_suit_pressure|first_setter_response|first_trick,first_setter_pounce_window,needs_bid_and_set_margin,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,2,0,2,2,bidder_partner,offense,0,0,0,1,4-0,1,4-0,-25.39215660095215,4-0,0.04399999976158142,4-0,0.6940000504255295,1,1,1,0.0,0.0,0.0,False,0,1,23,19.963689267271125,-42.0,called_suit_pressure|first_trick|partner_third_seat_support,partner_third_seat_safe_donation,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,3,0,3,3,right_setter,defense,0,0,0,1,4-1,2,4-1,10.119833946228027,4-1,0.8580000996589661,4-1,0.14200001046992838,1,1,1,0.0,0.0,0.0,True,1,2,48,24.659668350650268,-35.950000481680036,called_suit_pressure|defender_last_to_act_closure|first_trick|last_to_act|setter_count_pressure,last_to_act_closure_policy|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,4,1,0,1,left_setter,defense,0,6,0,,2-2,6,2-2,1.0516622066497803,2-2,0.6949999928474426,2-2,0.3050000215880573,1,1,1,0.0,0.0,0.0,True,0,6,81,29.900058340570695,-40.59999987017363,called_suit_pressure|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,5,1,1,2,bidder_partner,offense,0,6,0,1,2-1,1,2-1,-21.83115005493164,2-1,0.08500000089406967,2-1,0.6019999616546556,1,1,1,0.0,0.0,0.0,False,0,1,41,22.488012214497193,-41.42999997735023,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,6,1,2,3,right_setter,defense,0,6,0,1,3-2,2,3-2,0.18800018727779388,3-2,0.7129999399185181,3-2,0.2870000227121636,1,1,1,0.0,0.0,0.0,True,1,2,82,26.095613004227477,-39.070000272709876,setter_count_pressure,first_trick_public_belief_update|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,7,1,3,0,bidder,offense,0,6,5,1,2-0,2,2-0,9.754961013793945,2-0,0.382999986410141,2-0,0.03700000327080488,1,1,1,0.0,0.0,0.0,True,1,2,47,15.842075598005763,-17.480000220239162,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,8,2,0,1,left_setter,defense,0,12,0,,6-6,5,6-6,-4.1179304122924805,6-6,0.6010000109672546,6-6,0.39899997832253575,1,1,1,0.0,0.0,0.0,True,1,5,72,26.01354744895256,-36.559999868273735,called_suit_pressure|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,9,2,1,2,bidder_partner,offense,0,12,0,1,6-1,2,6-1,-16.59392547607422,6-1,0.11700001358985901,6-3,0.561999988858588,1,1,2,0.0,0.0,0.0019999948563054204,True,2,2,72,22.694532581263516,-37.0,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,10,2,2,3,right_setter,defense,0,12,0,1,6-2,1,6-2,1.9906646013259888,6-2,0.7430000305175781,6-2,0.25700001791119576,1,1,1,0.0,0.0,0.0,False,0,1,73,25.23062326986667,-34.87000019103289,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,11,2,3,0,bidder,offense,0,12,0,1,6-5,1,6-5,16.797964096069336,6-5,0.562000036239624,6-5,0.0,1,1,1,0.0,0.0,0.0,False,0,1,46,16.06175426132438,-10.920000199228525,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,12,3,0,1,left_setter,defense,0,13,0,,5-0,4,5-0,-12.082717895507812,5-0,0.5209999680519104,5-0,0.478999977465719,1,1,1,0.0,0.0,0.0,True,0,4,70,24.164791201023494,-36.0,called_suit_pressure|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,13,3,1,2,bidder_partner,offense,0,13,5,1,5-3,1,5-3,-3.975593090057373,5-3,0.2329999804496765,5-3,0.3379999832250178,1,1,1,0.0,0.0,0.0,False,0,1,72,24.87411543457061,-36.0,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,14,3,2,3,right_setter,defense,0,13,5,2,5-1,1,5-1,-18.47548484802246,5-1,0.37199994921684265,5-1,0.6280000357655808,1,1,1,0.0,0.0,0.0,False,0,1,58,22.266290423170727,-36.010000000474975,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,15,3,3,0,bidder,offense,0,13,5,2,5-5,2,5-5,34.696163177490234,5-5,1.0,5-2,0.0,1,1,2,0.0,0.0,0.0,True,1,2,26,11.708496165020044,8.559999969787896,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,16,4,0,0,bidder,offense,16,13,0,,6-4,3,6-4,16.52524185180664,6-4,0.33100003004074097,1-0,0.0,1,1,3,0.0,0.0,0.0,True,2,3,8,2.4298668700119035,10.31999999471009,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,17,4,1,1,left_setter,defense,16,13,10,0,4-2,1,4-2,-17.678802490234375,4-2,0.2069999873638153,4-2,0.7929999530315399,1,1,1,0.0,0.0,0.0,False,0,1,3,2.0312645544851162,-19.0,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,18,4,2,2,bidder_partner,offense,16,13,10,0,3-3,3,3-3,16.082157135009766,3-1,0.5990000367164612,3-1,0.0,1,2,2,0.0,0.0,0.0,True,2,3,13,4.6800098849461165,5.270000159740449,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,19,4,3,3,right_setter,defense,16,13,10,0,4-3,1,4-3,-14.693115234375,4-3,0.5039999485015869,4-3,0.49600008875131607,1,1,1,0.0,0.0,0.0,False,0,1,14,5.39846117204922,-19.0,called_suit_pressure|last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,20,5,0,0,bidder,offense,27,13,0,,5-2,2,5-2,1.839935302734375,1-0,0.0,1-0,0.0,1,2,2,0.0,0.0,0.0,True,1,2,12,4.32685254944274,-5.88999979197979,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,21,5,1,1,left_setter,defense,27,13,0,0,6-0,2,6-0,-5.704679012298584,6-0,1.0000001192092896,3-0,0.0,1,1,2,0.0,0.0,0.0,True,2,2,11,3.365141138344935,-7.329999998211861,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,22,5,2,2,bidder_partner,offense,27,13,0,0,6-3,2,6-3,4.100958824157715,3-1,0.0,3-1,0.0,1,2,2,0.0,0.0,0.0,True,2,2,12,5.197209108110596,-5.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,23,5,3,3,right_setter,defense,27,13,0,0,0-0,2,0-0,-2.2413501739501953,0-0,1.0,0-0,0.0,1,1,1,0.0,0.0,0.0,False,2,2,11,5.063568567600714,-7.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,24,6,0,0,bidder,offense,28,13,0,,1-0,1,1-0,-2.2852041721343994,1-0,0.0,1-0,0.0,1,1,1,0.0,0.0,0.0,False,0,1,11,5.60054975263485,-6.000000000000001,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,25,6,1,1,left_setter,defense,28,13,0,0,3-0,1,3-0,-0.7942593097686768,3-0,1.0000001192092896,3-0,0.0,1,1,1,0.0,0.0,0.0,False,0,1,11,5.848145489303639,-6.000000000000001,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,26,6,2,2,bidder_partner,offense,28,13,0,0,3-1,1,3-1,-6.364582538604736,3-1,0.0,3-1,0.0,1,1,1,0.0,0.0,0.0,False,0,0,,4.76837158203125e-07,-6.000000000000001,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_004_decl_4,4,4,fours,27,6,3,3,right_setter,defense,28,13,0,2,1-1,1,1-1,5.695612907409668,1-1,1.0000001192092896,1-1,0.0,1,1,1,0.0,0.0,0.0,False,0,0,,4.76837158203125e-07,6.000000000000001,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
