label,action_n,decision_n,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate,mean,mean_regret,mean_regret_ci95_low,mean_regret_ci95_high,mean_threshold_mass,mean_lower_tail_mass
ch04_partner_safe_count_donation_current_control,73,59,0.6027397260273972,0.6164383561643836,0.6575342465753424,0.726027397260274,15.48712060222887,1.6007452174408796,0.9098327813083178,2.2509174510224224,0.48664383610633954,0.09486301429569721
ch04_partner_unsafe_count_to_defense,68,61,0.3382352941176471,0.3382352941176471,0.4411764705882353,0.5294117647058824,-14.204765430925523,8.80065474308589,6.22264689250904,11.459950938820839,0.055514705435865945,0.49985294065931263
ch05_reckless_count_to_bidder,238,212,0.3025210084033613,0.3025210084033613,0.41596638655462187,0.41596638655462187,-17.126104026907633,6.685520619179412,5.563574203573746,7.960504221252534,0.43987394939372393,0.5451260499710984
ch05_setter_pounce_count,52,50,0.6923076923076923,0.75,0.8653846153846154,0.8653846153846154,13.494287430066974,1.2071563471108675,0.511580751492427,2.190215780184819,0.9020192313652772,0.09403846165738426
ch05_setter_pounce_count_before_certainty,41,40,0.7073170731707317,0.7317073170731707,0.8292682926829268,0.8292682926829268,10.409504836618265,1.0833961914588766,0.2961558132636838,1.8730576794321945,0.8762195124858763,0.11902439040018291
ch05_setter_pounce_count_sets_now,24,22,0.625,0.8333333333333334,0.875,0.9166666666666666,17.418729550767846,0.7178652882575989,0.08034181594848633,1.2997289101282756,0.9364583343267441,0.06145833261931936
