game_idx,seed,decl_id,decl_name,bid_value,decision_idx,trick_idx,trick_position,actor,seat_role,team,offense_score_before,defense_score_before,actual_action_domino,legal_action_count,top_mean_domino,top_mean,top_threshold_domino,top_threshold_mass,safest_tail_domino,safest_lower_tail_mass,actual_mean_rank_desc,actual_threshold_rank_desc,actual_lower_tail_rank_asc,decision_scalar_ev_lying_by_omission,decision_multi_peak_action_count,decision_max_std,decision_max_shelf_gap,decision_max_hidden_impact,decision_max_hidden_downside,decision_max_hidden_upside,strategy_context_tags,matched_position_detectors,distribution_shape_tags
1,9421,1,ones,30,17,4,1,3,right_setter,defense,17,12,4-3,1,4-3,-3.287036895751953,4-3,0.734000027179718,4-3,0.2590000033378601,1,1,1,False,1,13.163475036621094,38,16.985164612531662,16.645164594054222,11.263989239931107,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|large_lower_tail|multi_peak_pdf|wide_shelf_gap
1,9421,1,ones,30,18,4,2,0,bidder,offense,17,12,3-1,3,1-0,-3.673142671585083,1-0,0.16300000250339508,1-0,0.23199999332427979,2,2,2,False,3,13.92807674407959,38,17.973230451345444,15.023698642849922,16.813230484724045,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf|wide_shelf_gap
1,9421,1,ones,30,19,4,3,1,left_setter,defense,17,12,4-1,3,4-1,19.873483657836914,1-1,1.0,1-1,0.0,1,2,2,True,0,0.2688644230365753,0,0.3990440368652344,0.2397785186767578,0.3990440368652344,called_suit_pressure|last_to_act|late_hand|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure|setter_count_before_certainty,high_variance_close_mean|scalar_ev_lying_by_omission
1,9421,1,ones,30,20,5,0,1,left_setter,defense,17,23,6-1,2,6-1,6.963715076446533,1-1,1.0,1-1,0.0,1,2,2,True,0,0.24506141245365143,0,0.307436466217041,0.3002357482910156,0.307436466217041,called_suit_pressure|late_hand|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean|scalar_ev_lying_by_omission
1,9421,1,ones,30,21,5,1,2,bidder_partner,offense,17,23,6-0,2,6-0,-0.4878019690513611,6-0,0.0,6-0,0.0,1,1,1,False,2,7.121250152587891,15,6.906608045101166,6.875692427158356,6.906608045101166,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf
1,9421,1,ones,30,22,5,2,3,right_setter,defense,17,23,2-0,2,2-0,1.6247493028640747,2-0,1.0,2-0,0.0,1,1,1,False,2,6.2923760414123535,14,9.026894211769104,9.026894211769104,5.922614932060242,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf
1,9421,1,ones,30,23,5,3,0,bidder,offense,17,23,1-0,1,1-0,-7.3120341300964355,1-0,0.0,1-0,0.0,1,1,1,False,0,9.5367431640625e-07,0,4.76837158203125e-07,0.0,4.76837158203125e-07,called_suit_pressure|last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
1,9421,1,ones,30,24,6,0,1,left_setter,defense,17,24,1-1,1,1-1,5.673956871032715,1-1,1.0,1-1,0.0,1,1,1,False,0,0.38818883895874023,0,0.4020986557006836,0.4020986557006836,0.3975844383239746,called_suit_pressure|late_hand|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|late_trick_threshold_closure,
1,9421,1,ones,30,25,6,1,2,bidder_partner,offense,17,24,6-3,1,6-3,-6.476729393005371,6-3,0.0,6-3,0.0,1,1,1,False,0,0.0003014042158611119,0,0.00031280517578125,0.00029087066650390625,0.00031280517578125,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
1,9421,1,ones,30,26,6,2,3,right_setter,defense,17,24,4-2,1,4-2,5.985755443572998,4-2,1.0,4-2,0.0,1,1,1,False,0,4.76837158203125e-07,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
1,9421,1,ones,30,27,6,3,0,bidder,offense,17,24,2-2,1,2-2,-6.493134498596191,2-2,0.0,2-2,0.0,1,1,1,False,0,0.0,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
