game_idx,seed,decl_id,decl_name,bid_value,bid_value_source,decision_idx,trick_idx,trick_position,actor,seat_role,team,partner_player,offense_score_before,defense_score_before,played_count_points_before,unplayed_count_points_public_before,current_trick_count_before,led_suit_before,led_suit_name_before,current_winner_before,current_winner_team_before,partner_currently_winning_before,opponent_currently_winning_before,actual_action_slot,actual_action_domino_id,actual_action_domino,candidate_slot,candidate_domino_id,candidate_domino,candidate_count_points,candidate_is_double,candidate_is_called_suit,candidate_can_follow_led,candidate_beats_current,candidate_would_win_trick_now,candidate_trick_rank,actor_hand_remaining_count,actor_hand_remaining_count_points,actor_hand_remaining_called_suit_count,actor_hand_remaining_double_count,legal_action_count,threshold_q,mean,std,threshold_mass,lower_tail_mass_le_neg18,q10,q25,q50,q75,q90,iqr,cvar_low_10,branch_entropy,branch_peak_count,branch_peak_bins,shelf_gap,samples,mean_rank_desc,threshold_rank_desc,lower_tail_rank_asc,mean_gap_to_best,threshold_gap_to_best,lower_tail_gap_to_safest,is_actual_action,is_top_mean_action,is_top_threshold_action,is_safest_lower_tail_action,high_variance_close_mean,scalar_ev_lying_by_omission,distribution_shape_tags,strategy_context_tags,matched_position_detectors,direct_label_readiness,missing_direct_label_fields,hidden_threat_available,hidden_threat_rows,top_hidden_impact_holder,top_hidden_impact_domino,top_hidden_impact_score,top_hidden_downside_holder,top_hidden_downside_domino,top_hidden_downside_score,top_hidden_upside_holder,top_hidden_upside_domino,top_hidden_upside_score
0,9420,0,blanks,30,schema_v2_fixed_cli_value,3,0,3,3,right_setter,defense,1,0,0,0,35,0,7,called,0,offense,False,True,0,1,1-0,3,21,6-0,0,False,True,True,False,False,38,7,0,2,1,2,-17.0,-15.341828346252441,24.398191452026367,0.4410000145435333,0.5509999990463257,-41,-37,-22,2,23,39,-41.79,5.909291930219761,5,-41|-37|-28|-24|41,82,1000,2,2,2,13.887235045433044,0.29899999499320984,0.3240000009536743,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,called_suit_pressure|defender_last_to_act_closure|first_trick|last_to_act,last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,5-0,34.27616607397795,2,5-0,17.77211706340313,1,5-0,31.727048438042402
0,9420,0,blanks,30,schema_v2_fixed_cli_value,4,1,0,0,bidder,offense,2,1,0,0,35,0,,,,,False,False,6,25,6-4,1,4,2-1,0,False,False,,,True,,6,20,2,0,6,18.0,-2.5488643646240234,22.900699615478516,0.22200000286102295,0.32199999690055847,-29,-22,-8,15,37,37,-30.97,6.031353291709462,7,-30|-29|-25|-20|-15|-10|41,71,1000,3,5,3,3.4129823446273804,0.050000011920928955,0.06299999356269836,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,2-2,20.51671977341175,3,2-2,9.999796450138092,2,2-2,19.294918544590473
0,9420,0,blanks,30,schema_v2_fixed_cli_value,4,1,0,0,bidder,offense,2,1,0,0,35,0,,,,,False,False,6,25,6-4,2,6,3-0,0,False,True,,,True,,6,20,2,0,6,18.0,0.8641179800033569,22.505874633789062,0.24799999594688416,0.2590000033378601,-27,-19,-2,18,40,37,-29.5,5.991895292386324,8,-29|-24|-22|-19|-14|-7|6|41,70,1000,1,2,1,0.0,0.02400001883506775,0.0,False,True,False,True,False,True,scalar_ev_lying_by_omission|multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,called_suit_pressure,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,6-0,22.952224254608154,3,6-0,13.077909916639328,2,6-0,21.976064831018448
0,9420,0,blanks,30,schema_v2_fixed_cli_value,4,1,0,0,bidder,offense,2,1,0,0,35,0,,,,,False,False,6,25,6-4,3,8,3-2,5,False,False,,,True,,6,20,2,0,6,18.0,-3.4856088161468506,23.150100708007812,0.22499999403953552,0.35199999809265137,-29,-23,-9,15,35,38,-31.19,5.990920941968181,6,-29|-20|-18|-16|-7|42,71,1000,5,4,4,4.3497267961502075,0.04700002074241638,0.09299999475479126,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,3-3,26.3885827511549,3,3-3,11.675392396748066,2,3-3,24.971720032393932
0,9420,0,blanks,30,schema_v2_fixed_cli_value,4,1,0,0,bidder,offense,2,1,0,0,35,0,,,,,False,False,6,25,6-4,4,15,5-0,5,False,True,,,True,,6,20,2,0,6,18.0,-7.2320780754089355,25.962373733520508,0.21899999678134918,0.4580000042915344,-35,-30,-16,11,40,41,-36.6,5.945552547287104,7,-35|-33|-32|-30|-19|-17|41,76,1000,6,6,6,8.096196055412292,0.05300001800060272,0.19900000095367432,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,called_suit_pressure,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,6-0,33.38738156855106,3,6-0,18.553711716085672,2,6-0,31.503178648650646
0,9420,0,blanks,30,schema_v2_fixed_cli_value,4,1,0,0,bidder,offense,2,1,0,0,35,0,,,,,False,False,6,25,6-4,5,19,5-4,0,False,False,,,True,,6,20,2,0,6,18.0,-2.9590892791748047,24.44409942626953,0.24799999594688416,0.4059999883174896,-30,-25,-10,18,36,43,-31.22,5.966441255534162,7,-30|-28|-24|-21|-18|-16|42,72,1000,4,3,5,3.8232072591781616,0.02400001883506775,0.14699998497962952,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,5-5,33.2863013073802,3,5-5,15.921597838401794,2,5-5,31.28735726699233
0,9420,0,blanks,30,schema_v2_fixed_cli_value,4,1,0,0,bidder,offense,2,1,0,0,35,0,,,,,False,False,6,25,6-4,6,25,6-4,10,False,False,,,True,,6,20,2,0,6,18.0,0.31666773557662964,23.413488388061523,0.2720000147819519,0.2930000126361847,-28,-20,-4,20,38,40,-30.01,6.051666934108012,8,-29|-25|-23|-21|-19|-14|-12|41,70,1000,2,1,2,0.5474502444267273,0.0,0.034000009298324585,True,False,True,False,True,False,high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,6-6,25.637945994734764,1,6-6,14.31693946942687,2,6-6,24.471048913896084
0,9420,0,blanks,30,schema_v2_fixed_cli_value,5,1,1,1,left_setter,defense,3,1,0,10,25,10,6,6,0,offense,False,True,6,26,6-5,6,26,6-5,0,False,False,True,True,True,27,6,10,0,2,1,-17.0,3.06524920463562,27.44146156311035,0.7269999980926514,0.26100000739097595,-42,-18,4,27,41,45,-42.0,5.510457199698534,8,-42|-19|-7|4|16|19|28|41,83,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,3,6-0,20.002122029662132,2,6-6,17.512832462787628,3,6-0,19.057352535426617
0,9420,0,blanks,30,schema_v2_fixed_cli_value,6,1,2,2,bidder_partner,offense,0,1,0,10,25,10,6,6,1,defense,False,True,6,22,6-1,6,22,6-1,0,False,False,True,False,False,23,6,5,0,3,1,18.0,-30.516971588134766,15.634660720825195,0.01600000075995922,0.8140000104904175,-42,-42,-39,-25,-5,17,-42.0,4.316923809899504,3,-42|-34|-29,13,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,False,False,multi_peak_pdf|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,0,6-0,14.194703925400972,1,6-0,7.161421379074454,0,6-0,13.07303212955594
0,9420,0,blanks,30,schema_v2_fixed_cli_value,7,1,3,3,right_setter,defense,1,1,0,10,25,10,6,6,1,defense,True,False,5,24,6-3,4,23,6-2,0,False,False,True,False,False,24,6,0,1,1,3,-17.0,29.215972900390625,14.268655776977539,1.0,0.0,6,19,37,41,41,22,0.15999999999999864,4.450835844421633,3,24|28|41,17,1000,3,1,1,0.10987663269042969,0.0,0.0,False,False,True,True,False,False,multi_peak_pdf|hidden_threat_large_impact,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,5-0,12.932283163070679,0,5-0,6.985507965087891,1,5-0,12.932283163070679
0,9420,0,blanks,30,schema_v2_fixed_cli_value,7,1,3,3,right_setter,defense,1,1,0,10,25,10,6,6,1,defense,True,False,5,24,6-3,5,24,6-3,0,False,False,True,False,False,25,6,0,1,1,3,-17.0,29.325849533081055,14.304394721984863,1.0,0.0,6,19,37,41,41,22,0.20999999999999963,4.396120916975048,2,28|41,13,1000,1,2,2,0.0,0.0,0.0,True,True,False,False,True,True,scalar_ev_lying_by_omission|high_variance_close_mean|multi_peak_pdf|hidden_threat_large_impact,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,5-0,12.935206413269043,0,5-0,6.94374293088913,1,5-0,12.935206413269043
0,9420,0,blanks,30,schema_v2_fixed_cli_value,7,1,3,3,right_setter,defense,1,1,0,10,25,10,6,6,1,defense,True,False,5,24,6-3,6,27,6-6,0,True,False,True,True,True,30,6,0,1,1,3,-17.0,29.32209014892578,15.4472017288208,1.0,0.0,4,19,38,41,41,22,-5.240000000000002,4.324596178238575,3,17|28|41,24,1000,2,3,3,0.0037593841552734375,0.0,0.0,False,False,False,False,True,False,high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|hidden_threat_large_impact,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,5-0,12.334377527236938,0,5-0,6.742262184619904,1,5-0,12.334377527236938
0,9420,0,blanks,30,schema_v2_fixed_cli_value,8,2,0,1,left_setter,defense,3,1,11,10,25,0,,,,,False,False,2,14,4-4,0,7,3-1,0,False,False,,,True,,5,10,0,2,5,-17.0,-9.218828201293945,21.05147933959961,0.5730000138282776,0.421999990940094,-32,-31,-9,5,22,36,-32.21,5.134209377665058,7,-32|-10|-7|-4|3|18|31,63,1000,3,2,2,5.305087566375732,0.046000003814697266,0.054999977350234985,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update,hidden_threat_offline_label_ready|needs_real_bid_margin|public_context_ready,bid_margin,True,8,3,6-0,24.039020597934723,0,6-0,12.121957913041115,3,6-0,21.929020643234253
0,9420,0,blanks,30,schema_v2_fixed_cli_value,8,2,0,1,left_setter,defense,3,1,11,10,25,0,,,,,False,False,2,14,4-4,2,14,4-4,0,True,False,,,True,,5,10,0,2,5,-17.0,-3.913740634918213,21.454517364501953,0.6190000176429749,0.367000013589859,-32,-23,-6,14,31,37,-32.15,5.590085643398273,5,-32|-24|-22|-19|31,63,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,True,True,scalar_ev_lying_by_omission|high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update,hidden_threat_offline_label_ready|needs_real_bid_margin|public_context_ready,bid_margin,True,8,3,6-0,25.534593850374222,0,6-0,13.64045848697424,3,6-0,23.699593782424927
0,9420,0,blanks,30,schema_v2_fixed_cli_value,8,2,0,1,left_setter,defense,3,1,11,10,25,0,,,,,False,False,2,14,4-4,3,16,5-1,0,False,False,,,True,,5,10,0,2,5,-17.0,-10.942256927490234,21.230426788330078,0.5220000147819519,0.46799999475479126,-32,-31,-14,4,23,35,-32.2,5.002853205804288,5,-32|-9|-3|17|31,63,1000,5,5,5,7.0285162925720215,0.09700000286102295,0.10099998116493225,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update,hidden_threat_offline_label_ready|needs_real_bid_margin|public_context_ready,bid_margin,True,8,3,6-0,26.435625672340393,0,6-0,13.245816066861153,3,6-0,24.095625698566437
0,9420,0,blanks,30,schema_v2_fixed_cli_value,8,2,0,1,left_setter,defense,3,1,11,10,25,0,,,,,False,False,2,14,4-4,4,18,5-3,0,False,False,,,True,,5,10,0,2,5,-17.0,-10.88679313659668,21.258594512939453,0.5270000100135803,0.4659999907016754,-32,-31,-14,4,23,35,-32.18,5.000245883257198,4,-32|-7|-3|31,63,1000,4,4,4,6.973052501678467,0.09200000762939453,0.0989999771118164,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update,hidden_threat_offline_label_ready|needs_real_bid_margin|public_context_ready,bid_margin,True,8,3,6-0,26.543687880039215,0,6-0,13.412392035126686,3,6-0,24.213687926530838
0,9420,0,blanks,30,schema_v2_fixed_cli_value,8,2,0,1,left_setter,defense,3,1,11,10,25,0,,,,,False,False,2,14,4-4,5,20,5-5,10,True,False,,,True,,5,10,0,2,5,-17.0,-6.293001174926758,22.587589263916016,0.5659999847412109,0.4259999990463257,-32,-30,-9,13,31,43,-32.18,5.3638493689106035,4,-32|1|18|31,63,1000,2,3,3,2.379260540008545,0.053000032901763916,0.058999985456466675,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,hidden_threat_offline_label_ready|needs_real_bid_margin|public_context_ready,bid_margin,True,8,3,5-0,19.453582108020782,3,5-4,15.911041922867298,3,5-0,18.010483101010323
0,9420,0,blanks,30,schema_v2_fixed_cli_value,9,2,1,2,bidder_partner,offense,0,1,11,10,25,0,4,4,1,defense,False,True,4,11,4-1,4,11,4-1,5,False,False,True,False,False,21,5,5,0,3,1,18.0,-14.793014526367188,21.168542861938477,0.13600000739097595,0.5879999995231628,-33,-32,-23,-2,21,30,-33.72,5.120760953363155,5,-32|-21|-19|-18|32,64,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_offline_label_ready|needs_belief_model|public_context_ready,bid_margin,True,8,0,6-0,20.3009512424469,0,5-4,10.041684340685606,0,6-0,18.822489768266678
0,9420,0,blanks,30,schema_v2_fixed_cli_value,10,2,2,3,right_setter,defense,1,1,11,15,20,5,4,4,1,defense,True,False,2,13,4-3,1,12,4-2,0,False,False,True,False,False,22,5,0,1,1,2,-17.0,13.740774154663086,21.009550094604492,0.9150000214576721,0.07800000160932541,-15,-6,13,35,38,41,-21.389999999999997,5.677211807471774,6,-8|3|6|9|36|38,46,1000,2,2,2,1.4744205474853516,0.019999980926513672,0.02199999988079071,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,5-0,21.741262204013765,0,5-0,15.228328883647919,1,5-0,21.368444326799363
0,9420,0,blanks,30,schema_v2_fixed_cli_value,10,2,2,3,right_setter,defense,1,1,11,15,20,5,4,4,1,defense,True,False,2,13,4-3,2,13,4-3,0,False,False,True,False,False,23,5,0,1,1,2,-17.0,15.215194702148438,20.168516159057617,0.9350000023841858,0.0560000017285347,-14,-2,16,36,38,38,-19.059999999999995,5.635599671473888,5,-14|4|8|36|38,52,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,True,True,scalar_ev_lying_by_omission|high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,5-0,21.554509139619768,0,5-0,14.87961246073246,1,5-0,21.29169126180932
0,9420,0,blanks,30,schema_v2_fixed_cli_value,11,2,3,0,bidder,offense,2,1,11,15,20,5,4,4,1,defense,False,True,5,19,5-4,5,19,5-4,0,False,False,True,False,False,25,5,10,2,0,1,18.0,0.2713850438594818,17.68878173828125,0.22100000083446503,0.18199999630451202,-21,-16,-1,15,28,31,-23.37,5.444057467659044,6,-22|-18|-16|-13|3|28,50,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,False,False,multi_peak_pdf|wide_shelf_gap|high_std|hidden_threat_large_impact,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,6-0,23.55168115347624,3,6-0,17.538953110575676,2,6-0,22.68659135326743
0,9420,0,blanks,30,schema_v2_fixed_cli_value,12,3,0,1,left_setter,defense,3,1,17,15,20,0,,,,,False,False,0,7,3-1,0,7,3-1,0,False,False,,,True,,4,10,0,1,4,-17.0,-8.790801048278809,21.251405715942383,0.5659999847412109,0.4269999861717224,-30,-30,-10,6,28,36,-30.019999999999996,4.345778857047828,4,-30|-4|28|30,60,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,True,True,scalar_ev_lying_by_omission|high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update,hidden_threat_offline_label_ready|needs_real_bid_margin|public_context_ready,bid_margin,True,8,3,6-0,25.363605171442032,3,3-2,15.867099568247795,3,6-0,23.22860524058342
