game_idx,a_team,n_hands,marks_a,marks_b,a_won
183,1,8,7,1,1
184,1,12,7,5,1
185,1,13,6,7,0
186,1,9,2,7,0
187,1,13,6,7,0
188,1,13,7,6,1
189,1,10,7,3,1
190,1,10,7,3,1
191,1,12,7,5,1
192,1,13,6,7,0
193,1,10,3,7,0
194,1,8,7,1,1
195,1,13,6,7,0
196,1,9,7,2,1
197,1,11,4,7,0
198,1,12,5,7,0
199,1,11,4,7,0
200,1,12,7,5,1
201,1,12,7,5,1
202,1,13,6,7,0
203,1,9,7,2,1
204,1,10,3,7,0
205,1,11,4,7,0
206,1,9,2,7,0
207,1,13,7,6,1
208,1,9,2,7,0
209,1,10,3,7,0
210,1,11,4,7,0
211,1,12,7,5,1
212,1,11,4,7,0
213,1,12,7,5,1
214,1,12,5,7,0
215,1,13,7,6,1
216,1,11,4,7,0
217,1,12,7,5,1
218,1,11,7,4,1
219,1,10,3,7,0
220,1,10,7,3,1
221,1,13,6,7,0
222,1,13,7,6,1
223,1,13,7,6,1
224,1,13,7,6,1
225,1,10,7,3,1
226,1,12,5,7,0
227,1,10,7,3,1
228,1,9,2,7,0
229,1,11,4,7,0
230,1,8,1,7,0
231,1,13,6,7,0
232,1,12,7,5,1
233,1,10,3,7,0
234,1,13,6,7,0
235,1,13,7,6,1
236,1,8,7,1,1
237,1,13,6,7,0
238,1,12,7,5,1
239,1,13,7,6,1
240,1,12,7,5,1
241,1,12,5,7,0
242,1,13,6,7,0
243,1,11,4,7,0
244,1,11,4,7,0
245,1,12,5,7,0
246,1,12,5,7,0
247,1,13,6,7,0
248,1,11,7,4,1
249,1,11,4,7,0
250,1,8,1,7,0
251,1,10,7,3,1
252,1,13,6,7,0
253,1,10,7,3,1
254,1,13,6,7,0
255,1,13,7,6,1
