fixture_id,claim_surface,decision_key,game_idx,seed,decl_id,bid_value,decision_idx,trick_idx,trick_position,actor,team,seat_role,candidate_domino,actual_action_domino,asset_priority,dynamic_84_labels,mean,threshold_mass,lower_tail_mass,top_hidden_impact_score,top_hidden_downside_score,is_actual_action,is_top_mean_action,is_top_threshold_action
six_trump_laydown_control,laydown_84_proof,0:2,0,840700,6,84,2,0,2,2,offense,bidder_partner,3-1,4-0,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,6.257752895355225,0.0,0.1796875,15.058407187461853,15.058407187461853,False,False,False
six_trump_laydown_control,laydown_84_proof,0:3,0,840700,6,84,3,0,3,3,defense,right_setter,3-0,2-2,0,is_84_contract_decision,-41.81041717529297,0.0,1.0,0.010623931884765625,0.010463714599609375,False,False,True
six_trump_laydown_control,laydown_84_proof,0:3,0,840700,6,84,3,0,3,3,defense,right_setter,2-2,2-2,0,is_84_contract_decision,-41.77337646484375,0.0,1.0,0.0103607177734375,0.01020050048828125,True,True,False
six_trump_laydown_control,laydown_84_proof,0:3,0,840700,6,84,3,0,3,3,defense,right_setter,2-1,2-2,0,is_84_contract_decision,-41.79230880737305,0.0,1.0,0.009273529052734375,0.009136199951171875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:3,0,840700,6,84,3,0,3,3,defense,right_setter,2-0,2-2,0,is_84_contract_decision,-41.79156494140625,0.0,1.0,0.009552001953125,0.0093994140625,False,False,False
six_trump_laydown_control,laydown_84_proof,0:3,0,840700,6,84,3,0,3,3,defense,right_setter,1-1,2-2,0,is_84_contract_decision,-41.78765106201172,0.0,1.0,0.007953643798828125,0.007831573486328125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:3,0,840700,6,84,3,0,3,3,defense,right_setter,1-0,2-2,0,is_84_contract_decision,-41.80097961425781,0.0,1.0,0.009613037109375,0.009613037109375,False,False,False
six_trump_laydown_control,laydown_84_proof,0:3,0,840700,6,84,3,0,3,3,defense,right_setter,0-0,2-2,0,is_84_contract_decision,-41.78057098388672,0.0,1.0,0.008045196533203125,0.008045196533203125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:4,0,840700,6,84,4,1,0,0,offense,bidder,6-5,6-0,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.528236389160156,0.0,0.0,0.03890228271484375,0.021728515625,False,False,True
six_trump_laydown_control,laydown_84_proof,0:4,0,840700,6,84,4,1,0,0,offense,bidder,6-4,6-0,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.5299072265625,0.0,0.0,0.04033660888671875,0.022563934326171875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:4,0,840700,6,84,4,1,0,0,offense,bidder,6-3,6-0,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.53055191040039,0.0,0.0,0.037418365478515625,0.02111053466796875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:4,0,840700,6,84,4,1,0,0,offense,bidder,6-2,6-0,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.536014556884766,0.0,0.0,0.036190032958984375,0.020763397216796875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:4,0,840700,6,84,4,1,0,0,offense,bidder,6-1,6-0,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.542972564697266,0.0,0.0,0.0350341796875,0.020153045654296875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:4,0,840700,6,84,4,1,0,0,offense,bidder,6-0,6-0,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.54835891723633,0.0,0.0,0.034214019775390625,0.019886016845703125,True,True,False
six_trump_laydown_control,laydown_84_proof,0:5,0,840700,6,84,5,1,1,1,defense,left_setter,5-5,4-4,0,is_84_contract_decision,-41.85284423828125,0.0,1.0,0.009197235107421875,0.008647918701171875,False,False,True
six_trump_laydown_control,laydown_84_proof,0:5,0,840700,6,84,5,1,1,1,defense,left_setter,5-4,4-4,0,is_84_contract_decision,-41.842559814453125,0.0,1.0,0.01543426513671875,0.0150146484375,False,False,False
six_trump_laydown_control,laydown_84_proof,0:5,0,840700,6,84,5,1,1,1,defense,left_setter,5-3,4-4,0,is_84_contract_decision,-41.83523941040039,0.0,1.0,0.016414642333984375,0.01541900634765625,False,False,False
