variant,status,eval_decision_n,eval_action_n,eval_selected_mean_regret,eval_oracle_match_rate,eval_near_tie_rate_regret_le_0_5,eval_tail_regret_rate_ge_5,delta_regret_vs_full_tags,delta_match_vs_full_tags,delta_regret_vs_public_baseline,delta_match_vs_public_baseline,tag_feature_count,dropped_families,note
public_baseline,trained,5600,15186,1.48318433770438,0.6169642857142857,0.7251785714285715,0.10428571428571429,0.1644268955549757,-0.019464285714285712,0.0,0.0,0,,public numeric/context/action-local features only
public_plus_claim_tags,trained,5600,15186,1.3187574421494044,0.6364285714285715,0.7435714285714285,0.08946428571428572,0.0,0.0,-0.1644268955549757,0.019464285714285712,37,,public features plus .6 derived detector tags
drop_pounce_donation,trained,5600,15186,1.4164775116860775,0.6228571428571429,0.73,0.09767857142857143,0.09772006953667312,-0.013571428571428568,-0.06670682601830258,0.005892857142857144,20,pounce_donation,
drop_seat_position_closure,trained,5600,15186,1.3715796068343376,0.6316071428571428,0.7392857142857143,0.09392857142857143,0.05282216468493317,-0.004821428571428643,-0.11160473087004252,0.014642857142857069,15,seat_position_closure,
drop_bid_risk,not_available,,,,,,,,,,,,,t42-0b4l.5 is an auction/bid-margin counterfactual surface; this legal-action training slice has fixed bid_value=30 and no current_high_bid or unnecessary_bid_margin row tag.
drop_eighty_four_endgame,ood_eval_only,,,,,,,,,,,,,dynamic_84_action_labels is kept as a small OOD eval/spec because its bid-84 fixture labels are not learned from the fixed-bid train slice.
drop_doubles_no_trump,not_available,,,,,,,,,,,,,"the train slice contains declaration ids 7/9, but .8 row labels are from a separate legacy mining artifact and are not joined into this row-level train table."
drop_hidden_threat_distribution,eval_only,,,,,,,,,,,,,hidden-threat and distribution-shape values are offline eval labels only; no public-safe proxy tag is available in the train table.
