label,action_n,decision_n,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate,mean,mean_regret,mean_regret_ci95_low,mean_regret_ci95_high,mean_threshold_mass,mean_lower_tail_mass
ch04_partner_safe_count_donation_current_control,603,528,0.615257048092869,0.6169154228855721,0.6716417910447762,0.7097844112769486,14.155032570212832,1.7082255365045904,1.4197639898577732,2.010704911071467,0.5002321730758593,0.11504975145228614
ch04_partner_unsafe_count_to_defense,860,776,0.3209302325581395,0.33488372093023255,0.4662790697674419,0.4848837209302326,-14.922489669916848,6.585681542942604,6.033857348526633,7.177475722264066,0.06888953491200715,0.49254651140140066
ch05_reckless_count_to_bidder,1987,1785,0.3064921992954202,0.29944640161046804,0.40463009562154,0.40865626572722696,-15.47265971862586,7.212615962518743,6.815168470943887,7.676696865391933,0.4670634122094806,0.5098062403566637
ch05_setter_pounce_count,453,442,0.6534216335540839,0.7306843267108167,0.8388520971302428,0.8520971302428256,16.611464095288564,1.07491425419289,0.8370604005081489,1.3328170715348084,0.9203642391934826,0.07295805731249631
ch05_setter_pounce_count_before_certainty,321,317,0.6417445482866043,0.7133956386292835,0.7881619937694704,0.8037383177570093,13.990538670807624,0.9990612449870819,0.7645636559888355,1.2206946824393685,0.8927881628089234,0.09845794383378415
ch05_setter_pounce_count_sets_now,172,170,0.7209302325581395,0.8372093023255814,0.9244186046511628,0.9302325581395349,18.68696685251509,0.6369612781807433,0.3266076275775599,1.1023984014294868,0.9509593020518159,0.04072674408793276
