game_idx,a_team,n_hands,marks_a,marks_b,a_won
0,0,12,7,5,1
1,0,10,3,7,0
2,0,13,7,6,1
3,0,13,7,6,1
4,0,10,7,3,1
5,0,10,3,7,0
6,0,13,7,6,1
7,0,13,7,6,1
8,0,12,7,5,1
9,0,12,5,7,0
10,0,10,3,7,0
11,0,11,4,7,0
12,0,12,7,5,1
13,0,8,7,1,1
14,0,9,7,2,1
15,0,10,7,3,1
16,0,7,0,7,0
17,0,10,3,7,0
18,0,12,5,7,0
19,0,13,6,7,0
20,0,13,7,6,1
21,0,10,7,3,1
22,0,13,6,7,0
23,0,12,5,7,0
24,0,12,5,7,0
25,0,10,7,3,1
26,0,9,2,7,0
27,0,13,7,6,1
28,0,12,7,5,1
29,0,12,7,5,1
30,0,13,6,7,0
31,0,11,7,4,1
32,0,10,7,3,1
33,0,13,7,6,1
34,0,11,4,7,0
35,0,10,3,7,0
36,0,11,4,7,0
37,0,12,7,5,1
38,0,12,7,5,1
39,0,13,6,7,0
40,0,12,7,5,1
41,0,10,3,7,0
42,0,11,7,4,1
43,0,8,7,1,1
44,0,11,4,7,0
45,0,10,3,7,0
46,0,12,7,5,1
47,0,13,6,7,0
48,0,12,7,5,1
49,0,9,7,2,1
50,0,11,4,7,0
51,0,12,5,7,0
52,0,12,7,5,1
53,0,12,7,5,1
54,0,12,7,5,1
55,0,11,7,4,1
56,0,9,7,2,1
57,0,11,7,4,1
58,0,11,7,4,1
59,0,9,7,2,1
60,0,13,6,7,0
61,0,12,5,7,0
62,0,11,7,4,1
63,0,13,7,6,1
64,0,13,6,7,0
65,0,11,7,4,1
66,0,12,5,7,0
67,0,11,7,4,1
68,0,9,2,7,0
69,0,13,7,6,1
70,0,13,6,7,0
71,0,11,4,7,0
72,0,10,3,7,0
73,0,10,3,7,0
74,0,11,7,4,1
75,0,8,1,7,0
76,0,13,7,6,1
77,0,11,7,4,1
78,0,12,5,7,0
79,0,12,7,5,1
80,0,9,7,2,1
81,0,12,5,7,0
82,0,9,2,7,0
83,0,13,6,7,0
84,0,11,7,4,1
85,0,10,7,3,1
86,0,12,7,5,1
87,0,12,7,6,1
88,0,12,5,7,0
89,0,12,5,7,0
90,0,12,7,5,1
91,0,8,7,1,1
92,0,13,7,6,1
93,0,9,7,2,1
94,0,13,6,7,0
95,0,11,4,7,0
96,0,10,7,3,1
97,0,12,5,7,0
