game_idx,seed,decl_id,decl_name,decision_idx,actor,seat_role,team,action_slot,action_domino_id,action_domino,contract_threshold_q,hidden_domino_id,hidden_domino,relative_holder,absolute_holder,absolute_holder_role,world_count,conditioned_world_count,conditioned_mass,baseline_mean_q,conditioned_mean_q,mean_q_delta,baseline_tail_low_mass,conditioned_tail_low_mass,tail_low_mass_delta,baseline_shelf_high_mass,conditioned_shelf_high_mass,shelf_high_mass_delta,baseline_std,conditioned_std,std_delta,impact_score,downside_score,upside_score
0,840700,6,sixes,0,0,bidder,offense,6,21,6-0,42.0,8,3-2,1,2,bidder_partner,256,93,0.36328125,41.25923538208008,41.235015869140625,-0.024219512939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.040426287800073624,0.036028146743774414,-0.00439814105629921,0.024219512939453125,0.024219512939453125,0.0
0,840700,6,sixes,0,0,bidder,offense,6,21,6-0,42.0,11,4-1,1,2,bidder_partner,256,81,0.31640625,41.25923538208008,41.2371826171875,-0.022052764892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.040426287800073624,0.037568677216768265,-0.002857610583305359,0.022052764892578125,0.022052764892578125,0.0
0,840700,6,sixes,0,0,bidder,offense,6,21,6-0,42.0,8,3-2,0,1,left_setter,256,80,0.3125,41.25923538208008,41.277862548828125,0.018627166748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.040426287800073624,0.03606926277279854,-0.0043570250272750854,0.018627166748046875,0.0,0.018627166748046875
0,840700,6,sixes,0,0,bidder,offense,6,21,6-0,42.0,11,4-1,0,1,left_setter,256,89,0.34765625,41.25923538208008,41.2757682800293,0.01653289794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.040426287800073624,0.03757471963763237,-0.0028515681624412537,0.01653289794921875,0.0,0.01653289794921875
0,840700,6,sixes,0,0,bidder,offense,6,21,6-0,42.0,14,4-4,1,2,bidder_partner,256,82,0.3203125,41.25923538208008,41.27462387084961,0.01538848876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.040426287800073624,0.03687651827931404,-0.0035497695207595825,0.01538848876953125,0.0,0.01538848876953125
0,840700,6,sixes,0,0,bidder,offense,6,21,6-0,42.0,2,1-1,1,2,bidder_partner,256,86,0.3359375,41.25923538208008,41.27285385131836,0.01361846923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.040426287800073624,0.036251142621040344,-0.004175145179033279,0.01361846923828125,0.0,0.01361846923828125
0,840700,6,sixes,0,0,bidder,offense,6,21,6-0,42.0,15,5-0,1,2,bidder_partner,256,92,0.359375,41.25923538208008,41.24699783325195,-0.012237548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.040426287800073624,0.03690321743488312,-0.003523070365190506,0.012237548828125,0.012237548828125,0.0
0,840700,6,sixes,0,0,bidder,offense,6,21,6-0,42.0,2,1-1,2,3,right_setter,256,95,0.37109375,41.25923538208008,41.247154235839844,-0.012081146240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.040426287800073624,0.041453879326581955,0.0010275915265083313,0.012081146240234375,0.012081146240234375,0.0
0,840700,6,sixes,1,1,left_setter,defense,0,20,5-5,-41.0,26,6-5,1,3,right_setter,256,93,0.36328125,-32.8349723815918,-26.216405868530273,6.618566513061523,0.87109375,0.7526881694793701,-0.11840558052062988,0.671875,0.9677419066429138,0.2958669066429138,10.622961044311523,9.797614097595215,-0.8253469467163086,10.76129138469696,0.0,10.169263482093811
0,840700,6,sixes,1,1,left_setter,defense,0,20,5-5,-41.0,26,6-5,2,0,bidder,256,50,0.1953125,-32.8349723815918,-38.14665985107422,-5.311687469482422,0.87109375,0.9599999785423279,0.08890622854232788,0.671875,0.4000000059604645,-0.2718749940395355,10.622961044311523,7.7293500900268555,-2.893610954284668,8.919499695301056,7.560124725103378,0.0
0,840700,6,sixes,1,1,left_setter,defense,0,20,5-5,-41.0,25,6-4,1,3,right_setter,256,85,0.33203125,-32.8349723815918,-28.01616859436035,4.818803787231445,0.87109375,0.6941176652908325,-0.17697608470916748,0.671875,0.7529411911964417,0.08106619119644165,10.622961044311523,12.922833442687988,2.299872398376465,7.399226546287537,0.0,6.514346122741699
0,840700,6,sixes,1,1,left_setter,defense,0,20,5-5,-41.0,14,4-4,1,3,right_setter,256,128,0.5,-32.8349723815918,-35.968055725097656,-3.1330833435058594,0.87109375,0.921875,0.05078125,0.671875,0.5390625,-0.1328125,10.622961044311523,8.870680809020996,-1.7522802352905273,4.969020843505859,4.304958343505859,0.0
0,840700,6,sixes,1,1,left_setter,defense,0,20,5-5,-41.0,26,6-5,0,2,bidder_partner,256,113,0.44140625,-32.8349723815918,-35.93180847167969,-3.0968360900878906,0.87109375,0.9292035102844238,0.05810976028442383,0.671875,0.5486725568771362,-0.12320244312286377,10.622961044311523,9.596307754516602,-1.0266532897949219,4.909958124160767,4.293945908546448,0.0
0,840700,6,sixes,1,1,left_setter,defense,0,20,5-5,-41.0,11,4-1,1,3,right_setter,256,76,0.296875,-32.8349723815918,-35.617095947265625,-2.782123565673828,0.87109375,0.9605262875556946,0.08943253755569458,0.671875,0.5657894611358643,-0.10608553886413574,10.622961044311523,8.00550365447998,-2.617457389831543,4.737304329872131,4.206876635551453,0.0
0,840700,6,sixes,1,1,left_setter,defense,0,20,5-5,-41.0,0,0-0,1,3,right_setter,256,82,0.3203125,-32.8349723815918,-29.871028900146484,2.9639434814453125,0.87109375,0.7804877758026123,-0.0906059741973877,0.671875,0.7560975551605225,0.08422255516052246,10.622961044311523,12.160187721252441,1.537226676940918,4.712228775024414,0.0,4.259198904037476
0,840700,6,sixes,1,1,left_setter,defense,0,20,5-5,-41.0,25,6-4,0,2,bidder_partner,256,108,0.421875,-32.8349723815918,-36.05942153930664,-3.2244491577148438,0.87109375,0.9722222089767456,0.1011284589767456,0.671875,0.6388888955116272,-0.0329861044883728,10.622961044311523,6.7877960205078125,-3.835165023803711,4.565594792366028,4.400664269924164,0.0
0,840700,6,sixes,1,1,left_setter,defense,1,19,5-4,-41.0,26,6-5,1,3,right_setter,256,93,0.36328125,-25.624460220336914,-11.327921867370605,14.296538352966309,0.66015625,0.29032257199287415,-0.36983367800712585,0.734375,0.9784946441650391,0.24411964416503906,16.322362899780273,11.684282302856445,-4.638080596923828,20.436071574687958,0.0,18.58690318465233
