game_idx,seed,decl_id,decl_name,bid_value,decision_idx,trick_idx,trick_position,actor,seat_role,team,offense_score_before,defense_score_before,actual_action_domino,legal_action_count,top_mean_domino,top_mean,top_threshold_domino,top_threshold_mass,safest_tail_domino,safest_lower_tail_mass,actual_mean_rank_desc,actual_threshold_rank_desc,actual_lower_tail_rank_asc,decision_scalar_ev_lying_by_omission,decision_multi_peak_action_count,decision_max_std,decision_max_shelf_gap,decision_max_hidden_impact,decision_max_hidden_downside,decision_max_hidden_upside,strategy_context_tags,matched_position_detectors,distribution_shape_tags
3,840703,6,sixes,84,9,2,1,1,left_setter,defense,12,0,5-4,3,5-4,-24.55192756652832,5-4,1.0,5-2,0.8359375,1,1,2,True,3,7.933742046356201,20,25.538439750671387,8.777226448059082,21.319689750671387,,first_trick_public_belief_update,hidden_threat_large_impact|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,840703,6,sixes,84,10,2,2,2,bidder_partner,offense,12,0,5-1,1,5-1,15.205113410949707,5-1,0.0,5-1,0.0,1,1,1,False,1,18.676294326782227,50,18.93820095062256,15.594755500555038,18.93820095062256,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
3,840703,6,sixes,84,11,2,3,3,right_setter,defense,12,0,2-2,5,2-2,-18.385709762573242,2-2,1.0,2-2,0.5,1,1,1,True,5,17.26323127746582,51,20.949381113052368,20.30478537082672,18.449381113052368,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,840703,6,sixes,84,12,3,0,0,bidder,offense,23,0,4-3,4,4-3,13.877309799194336,6-4,0.0,6-4,0.0,1,3,3,True,4,7.734889507293701,22,9.184284210205078,5.26624059677124,9.184284210205078,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,840703,6,sixes,84,13,3,1,1,left_setter,defense,23,0,6-3,4,6-3,-8.584070205688477,6-3,1.0,6-1,0.06640625,1,1,2,True,4,8.438307762145996,24,11.251964569091797,8.16649615764618,9.728527069091797,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,840703,6,sixes,84,14,3,2,2,bidder_partner,offense,23,0,4-0,2,4-0,-0.8614341020584106,4-1,0.0,4-0,0.328125,1,2,1,True,2,21.02643394470215,48,24.686366200447083,22.66334331035614,23.045741200447083,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,840703,6,sixes,84,15,3,3,3,right_setter,defense,23,0,1-0,4,1-0,1.5037484169006348,2-1,1.0,1-1,0.26953125,1,4,2,True,4,19.764305114746094,48,21.93173086643219,21.25690793991089,20.54501211643219,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,840703,6,sixes,84,16,4,0,1,left_setter,defense,23,1,5-3,3,5-3,-13.70330810546875,6-1,1.0,5-3,0.58203125,1,2,1,True,3,6.741709232330322,16,14.133233547210693,8.912038564682007,11.223077297210693,called_suit_pressure|late_hand|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission
3,840703,6,sixes,84,17,4,1,2,bidder_partner,offense,23,1,4-1,3,4-1,-7.128630638122559,4-1,0.0,4-1,0.32421875,1,1,1,True,3,16.55684471130371,40,30.96481227874756,23.98197078704834,27.54684352874756,late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,840703,6,sixes,84,18,4,2,3,right_setter,defense,23,1,1-1,3,1-1,0.7410097122192383,2-1,1.0,2-1,0.1328125,1,3,3,True,3,18.87646484375,51,21.19671067595482,17.28809642791748,20.53264817595482,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,840703,6,sixes,84,19,4,3,0,bidder,offense,23,1,6-4,3,6-4,13.221536636352539,6-4,0.0,6-4,0.0,1,1,1,False,0,0.2884635925292969,0,0.18828582763671875,0.17966270446777344,0.18828582763671875,called_suit_pressure|last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean
3,840703,6,sixes,84,20,5,0,0,bidder,offense,39,1,4-4,2,4-4,-2.067060947418213,4-4,0.0,4-4,0.0,1,1,1,False,0,0.037287864834070206,0,0.02550506591796875,0.021132946014404297,0.02550506591796875,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean
3,840703,6,sixes,84,21,5,1,1,left_setter,defense,39,1,6-1,2,6-1,3.855593681335449,6-1,1.0,6-1,0.0,1,1,1,False,1,1.3785102367401123,2,1.7835242748260498,1.7835242748260498,1.1683645248413086,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean|multi_peak_pdf
3,840703,6,sixes,84,22,5,2,2,bidder_partner,offense,39,1,3-3,2,3-3,-3.4412126541137695,3-3,0.0,3-3,0.0,1,1,1,False,0,7.152557373046875e-07,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean
3,840703,6,sixes,84,23,5,3,3,right_setter,defense,39,1,2-1,2,2-1,1.8863393068313599,2-1,1.0,2-1,0.0,1,1,1,False,0,3.5762786865234375e-07,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean
3,840703,6,sixes,84,24,6,0,1,left_setter,defense,39,2,5-2,1,5-2,2.4117684364318848,5-2,1.0,5-2,0.0,1,1,1,False,1,0.7264740467071533,1,0.7264741659164429,0.7264741659164429,0.7264740467071533,late_hand|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|late_trick_threshold_closure,multi_peak_pdf
3,840703,6,sixes,84,25,6,1,2,bidder_partner,offense,39,2,3-1,1,3-1,-5.779158592224121,3-1,0.0,3-1,0.0,1,1,1,False,0,9.5367431640625e-07,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
3,840703,6,sixes,84,26,6,2,3,right_setter,defense,39,2,2-0,1,2-0,4.616626739501953,2-0,1.0,2-0,0.0,1,1,1,False,0,0.0,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
3,840703,6,sixes,84,27,6,3,0,bidder,offense,39,2,4-2,1,4-2,-6.378324031829834,4-2,0.0,4-2,0.0,1,1,1,False,0,4.76837158203125e-07,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
4,840704,6,sixes,84,0,0,0,0,bidder,offense,0,0,6-5,7,6-4,37.63036346435547,6-6,0.0,6-6,0.0,2,2,2,True,7,10.39822769165039,24,4.3458099365234375,3.1008872985839844,4.3458099365234375,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,1,0,1,1,left_setter,defense,0,0,3-3,7,4-0,-20.637601852416992,3-3,0.671875,4-0,0.62890625,3,1,3,True,5,25.571184158325195,43,38.230483174324036,18.605041831731796,35.60829931497574,first_setter_response|first_trick|setter_count_pressure,first_setter_pounce_window|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,2,0,2,2,bidder_partner,offense,0,0,6-0,3,6-0,5.738821506500244,6-2,0.0,6-0,0.2734375,1,3,1,True,3,29.989500045776367,83,28.30909538269043,22.03720051050186,26.92237663269043,called_suit_pressure|first_trick|partner_third_seat_support,partner_third_seat_safe_donation,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,3,0,3,3,right_setter,defense,0,0,3-0,7,3-0,-38.54386520385742,3-0,0.27734375,3-0,0.953125,1,1,1,False,3,7.585996627807617,22,7.3257211446762085,5.112859937362373,7.0383570194244385,defender_last_to_act_closure|first_trick|last_to_act,last_to_act_closure_policy,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf|wide_shelf_gap
4,840704,6,sixes,84,4,1,0,0,bidder,offense,1,0,4-4,6,6-4,41.270660400390625,6-6,0.0,6-6,0.0,5,5,5,True,2,7.935714244842529,23,7.0929412841796875,7.0929412841796875,6.700145721435547,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,5,1,1,1,left_setter,defense,1,0,4-0,4,4-0,-41.20965576171875,4-3,0.0859375,4-3,0.99609375,1,3,3,True,0,3.1233582496643066,0,4.89752584695816,1.1014633178710938,4.85846334695816,,first_trick_public_belief_update,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
4,840704,6,sixes,84,6,1,2,2,bidder_partner,offense,1,0,5-2,6,6-1,36.42217254638672,6-2,0.0,6-2,0.0,3,3,3,True,6,12.051457405090332,25,18.381187438964844,18.381187438964844,8.149860382080078,called_suit_pressure|partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,7,1,3,3,right_setter,defense,1,0,2-0,6,2-0,-40.12458038330078,2-2,0.171875,2-2,0.984375,1,3,3,True,0,5.442360877990723,0,4.635081946849823,2.8732032775878906,4.335848450660706,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
4,840704,6,sixes,84,8,2,0,0,bidder,offense,2,0,4-1,5,4-1,41.504981994628906,6-6,0.0,6-6,0.0,1,5,5,True,0,0.03580925241112709,0,0.0320587158203125,0.028507232666015625,0.0320587158203125,called_suit_pressure,first_trick_public_belief_update,high_variance_close_mean|scalar_ev_lying_by_omission
4,840704,6,sixes,84,9,2,1,1,left_setter,defense,2,0,4-3,3,5-4,-40.53551483154297,4-3,0.046875,5-4,0.9765625,2,1,2,True,0,4.9955339431762695,0,8.816492259502411,1.3587532043457031,8.358592987060547,,first_trick_public_belief_update,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
4,840704,6,sixes,84,10,2,2,2,bidder_partner,offense,2,0,6-1,5,6-1,35.72311782836914,6-2,0.0,6-2,0.0,1,2,2,True,5,11.397500991821289,40,17.85577964782715,17.85577964782715,14.178661346435547,called_suit_pressure|partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,11,2,3,3,right_setter,defense,2,0,1-1,5,0-0,-37.352272033691406,2-2,0.21484375,1-1,0.921875,2,3,1,True,5,9.514453887939453,33,7.555253744125366,5.885210656560957,7.023569583892822,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,12,3,0,2,bidder_partner,offense,8,0,3-1,4,3-1,30.365367889404297,6-2,0.0,6-2,0.0,1,4,4,True,4,15.072720527648926,41,23.277649521827698,23.277649521827698,16.43609619140625,called_suit_pressure|partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|high_std|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,13,3,1,3,right_setter,defense,8,0,0-0,4,0-0,-33.703285217285156,0-0,0.88671875,2-2,0.86328125,1,1,4,True,4,12.478187561035156,38,10.376917123794556,8.59001362323761,10.012123882770538,,first_trick_public_belief_update,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,14,3,2,0,bidder,offense,8,0,6-4,4,6-4,38.221675872802734,6-6,0.0,6-6,0.0,1,2,2,True,1,12.166924476623535,34,10.344017028808594,8.436609268188477,10.344017028808594,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
4,840704,6,sixes,84,15,3,3,1,left_setter,defense,8,0,3-2,2,5-3,-40.00048065185547,5-3,0.0703125,5-3,0.96484375,2,2,2,False,0,5.770630359649658,0,4.261061906814575,1.912200927734375,3.822808027267456,last_to_act|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|setter_count_before_certainty,high_variance_close_mean|large_lower_tail
4,840704,6,sixes,84,16,4,0,0,bidder,offense,24,0,5-5,3,5-5,24.045654296875,6-6,0.0,6-6,0.0,1,3,3,True,0,0.05811889097094536,0,0.06872177124023438,0.06872177124023438,0.048419952392578125,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean|scalar_ev_lying_by_omission
4,840704,6,sixes,84,17,4,1,1,left_setter,defense,24,0,5-4,2,5-4,-24.562618255615234,5-4,1.0,5-4,1.0,1,1,1,False,0,0.60576993227005,0,0.4129810333251953,0.41172218322753906,0.4129810333251953,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean|large_lower_tail
4,840704,6,sixes,84,18,4,2,2,bidder_partner,offense,24,0,5-0,2,5-0,27.319395065307617,5-1,0.0,5-1,0.0,1,2,2,True,0,3.814697265625e-06,0,0.0,0.0,0.0,late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,high_variance_close_mean|scalar_ev_lying_by_omission
4,840704,6,sixes,84,19,4,3,3,right_setter,defense,24,0,2-2,3,2-2,-25.008403778076172,2-2,1.0,2-2,1.0,1,1,1,False,0,0.4311636984348297,0,0.2005901336669922,0.2005901336669922,0.16025924682617188,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean|large_lower_tail
4,840704,6,sixes,84,20,5,0,0,bidder,offense,40,0,6-3,2,6-3,4.829094886779785,6-6,0.0,6-6,0.0,1,2,2,True,2,0.9834076166152954,2,1.014634132385254,1.014634132385254,0.9531416893005371,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission
4,840704,6,sixes,84,21,5,1,1,left_setter,defense,40,0,4-2,2,4-2,-7.395869731903076,4-2,1.0,4-2,0.0,1,1,1,False,0,0.13005924224853516,0,0.16290283203125,0.13564300537109375,0.16290283203125,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean
4,840704,6,sixes,84,22,5,2,2,bidder_partner,offense,40,0,6-2,1,6-2,5.801879405975342,6-2,0.0,6-2,0.0,1,1,1,False,0,9.5367431640625e-07,0,0.0,0.0,0.0,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
4,840704,6,sixes,84,23,5,3,3,right_setter,defense,40,0,2-1,2,2-1,-6.075239181518555,2-1,1.0,2-1,0.0,1,1,1,False,0,0.13234376907348633,0,0.16252470016479492,0.16252470016479492,0.11995697021484375,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean
4,840704,6,sixes,84,24,6,0,0,bidder,offense,41,0,6-6,1,6-6,1.8294991254806519,6-6,0.0,6-6,0.0,1,1,1,False,0,0.4172520935535431,0,0.4547921419143677,0.4547921419143677,0.38281071186065674,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
4,840704,6,sixes,84,25,6,1,1,left_setter,defense,41,0,5-3,1,5-3,-6.5784382820129395,5-3,1.0,5-3,0.0,1,1,1,False,0,9.5367431640625e-07,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
4,840704,6,sixes,84,26,6,2,2,bidder_partner,offense,41,0,5-1,1,5-1,4.941710472106934,5-1,0.0,5-1,0.0,1,1,1,False,0,4.76837158203125e-07,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
4,840704,6,sixes,84,27,6,3,3,right_setter,defense,41,0,1-0,1,1-0,-6.015288352966309,1-0,1.0,1-0,0.0,1,1,1,False,0,9.5367431640625e-07,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
5,840705,6,sixes,84,0,0,0,0,bidder,offense,0,0,6-5,7,6-4,40.29106903076172,6-6,0.0,6-6,0.0,2,2,2,True,7,8.510167121887207,7,2.8074779510498047,2.8074779510498047,2.477642059326172,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,multi_peak_pdf|scalar_ev_lying_by_omission
5,840705,6,sixes,84,1,0,1,1,left_setter,defense,0,0,5-4,7,5-1,-18.259653091430664,2-2,0.78515625,5-1,0.62109375,3,7,2,True,7,26.1269588470459,57,33.68231227993965,17.368832230567932,31.41615940630436,first_setter_response|first_trick,first_setter_pounce_window,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
5,840705,6,sixes,84,2,0,2,2,bidder_partner,offense,0,0,6-0,3,6-0,6.155679225921631,6-2,0.0,6-2,0.30078125,1,3,3,True,3,32.31985092163086,83,30.182162761688232,27.415056109428406,28.678256511688232,called_suit_pressure|first_trick|partner_third_seat_support,partner_third_seat_safe_donation,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
5,840705,6,sixes,84,3,0,3,3,right_setter,defense,0,0,0-0,7,0-0,-40.20929718017578,0-0,0.140625,3-0,0.9765625,1,1,6,True,0,5.7642083168029785,0,3.8567899763584137,2.1634587720036507,3.482748180627823,defender_last_to_act_closure|first_trick|last_to_act|setter_count_pressure,last_to_act_closure_policy|setter_count_before_certainty,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
5,840705,6,sixes,84,4,1,0,0,bidder,offense,1,0,4-4,6,4-4,41.53350830078125,6-6,0.0,6-6,0.0,1,5,5,True,0,0.029949752613902092,0,0.022014617919921875,0.022014617919921875,0.01158905029296875,called_suit_pressure,first_trick_public_belief_update,high_variance_close_mean|scalar_ev_lying_by_omission
5,840705,6,sixes,84,5,1,1,1,left_setter,defense,1,0,1-1,6,5-1,-40.25355911254883,1-1,0.203125,5-1,0.984375,2,1,2,True,2,4.756155490875244,11,3.465193599462509,2.5796217173337936,3.331667900085449,,first_trick_public_belief_update,high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission
5,840705,6,sixes,84,6,1,2,2,bidder_partner,offense,1,0,4-2,3,4-2,38.74522399902344,4-2,0.0,4-2,0.0,1,1,1,False,2,7.81511926651001,15,10.603689193725586,10.603689193725586,4.004367828369141,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf
5,840705,6,sixes,84,7,1,3,3,right_setter,defense,1,0,3-0,6,3-1,-41.656105041503906,3-0,0.02734375,3-1,0.9921875,2,1,2,True,0,2.273329734802246,0,1.5408791899681091,0.4786872863769531,1.4284266829490662,last_to_act|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|setter_count_before_certainty,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
5,840705,6,sixes,84,8,2,0,0,bidder,offense,2,0,5-5,5,5-5,41.50386047363281,6-6,0.0,6-6,0.0,1,4,4,True,0,0.029031166806817055,0,0.044036865234375,0.044036865234375,0.023998260498046875,called_suit_pressure,first_trick_public_belief_update,high_variance_close_mean|scalar_ev_lying_by_omission
5,840705,6,sixes,84,9,2,1,1,left_setter,defense,2,0,5-1,3,5-1,-41.424983978271484,5-3,0.0,5-3,1.0,1,3,3,True,0,0.038217611610889435,0,0.036907196044921875,0.036907196044921875,0.031585693359375,,first_trick_public_belief_update,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
5,840705,6,sixes,84,10,2,2,2,bidder_partner,offense,2,0,5-0,1,5-0,41.236183166503906,5-0,0.0,5-0,0.0,1,1,1,False,0,0.024878768250346184,0,0.008838653564453125,0.00605010986328125,0.008838653564453125,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,
5,840705,6,sixes,84,11,2,3,3,right_setter,defense,2,0,3-2,5,3-2,-41.26190948486328,3-2,0.0,3-2,1.0,1,1,1,False,0,0.028683839365839958,0,0.0051422119140625,0.00506591796875,0.0051422119140625,last_to_act|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|setter_count_before_certainty,high_variance_close_mean|large_lower_tail
5,840705,6,sixes,84,12,3,0,0,bidder,offense,23,0,6-4,4,6-4,25.166297912597656,6-6,0.0,6-6,0.0,1,2,2,True,0,0.015756435692310333,0,0.00820159912109375,0.00724029541015625,0.00820159912109375,called_suit_pressure,first_trick_public_belief_update,high_variance_close_mean|scalar_ev_lying_by_omission
5,840705,6,sixes,84,13,3,1,1,left_setter,defense,23,0,2-2,4,2-2,-29.469924926757812,3-3,1.0,3-3,1.0,1,2,2,True,0,0.27574920654296875,0,0.1571369171142578,0.11651992797851562,0.1571369171142578,,first_trick_public_belief_update,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
5,840705,6,sixes,84,14,3,2,2,bidder_partner,offense,23,0,6-2,2,6-2,29.374643325805664,6-2,0.0,6-2,0.0,1,1,1,False,0,0.08643839508295059,0,0.12036705017089844,0.12036705017089844,0.08471870422363281,called_suit_pressure,first_trick_public_belief_update,high_variance_close_mean
5,840705,6,sixes,84,15,3,3,3,right_setter,defense,23,0,2-0,4,2-0,-28.97697639465332,3-1,1.0,3-1,1.0,1,3,3,True,0,0.43180128931999207,0,0.18156051635742188,0.16791343688964844,0.18156051635742188,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
5,840705,6,sixes,84,16,4,0,0,bidder,offense,34,0,6-6,3,6-6,13.716455459594727,6-6,0.0,6-6,0.0,1,1,1,False,0,0.0028197893407195807,0,0.003968238830566406,0.00336456298828125,0.003968238830566406,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean
5,840705,6,sixes,84,17,4,1,1,left_setter,defense,34,0,5-2,3,5-2,-13.686134338378906,3-3,1.0,3-3,0.0,1,3,3,True,0,0.0546572282910347,0,0.042288780212402344,0.04050254821777344,0.042288780212402344,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean|scalar_ev_lying_by_omission
5,840705,6,sixes,84,18,4,2,2,bidder_partner,offense,34,0,6-1,1,6-1,13.715107917785645,6-1,0.0,6-1,0.0,1,1,1,False,0,0.0020614631939679384,0,0.00313568115234375,0.00215911865234375,0.00313568115234375,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
5,840705,6,sixes,84,19,4,3,3,right_setter,defense,34,0,2-1,3,2-1,-13.606428146362305,3-1,1.0,3-1,0.0,1,2,2,True,0,0.05610125884413719,0,0.02827930450439453,0.02827930450439453,0.023064613342285156,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean|scalar_ev_lying_by_omission
5,840705,6,sixes,84,20,5,0,0,bidder,offense,35,0,6-3,2,6-3,12.582707405090332,6-3,0.0,6-3,0.0,1,1,1,False,0,0.0365738682448864,0,0.04778289794921875,0.04778289794921875,0.035590171813964844,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean
5,840705,6,sixes,84,21,5,1,1,left_setter,defense,35,0,5-3,2,5-3,-12.320810317993164,3-3,1.0,3-3,0.0,1,2,2,True,0,0.12614595890045166,0,0.16134262084960938,0.16134262084960938,0.10631942749023438,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean|scalar_ev_lying_by_omission
5,840705,6,sixes,84,22,5,2,2,bidder_partner,offense,35,0,4-1,2,4-1,12.583473205566406,4-1,0.0,4-1,0.0,1,1,1,False,0,0.01146894134581089,0,0.016081809997558594,0.016081809997558594,0.011410713195800781,late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,high_variance_close_mean
5,840705,6,sixes,84,23,5,3,3,right_setter,defense,35,0,3-1,2,3-1,-12.390924453735352,3-1,1.0,3-1,0.0,1,1,1,False,0,0.01412730012089014,0,0.014238357543945312,0.014017105102539062,0.014238357543945312,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean
5,840705,6,sixes,84,24,6,0,0,bidder,offense,41,0,4-3,1,4-3,3.627819538116455,4-3,0.0,4-3,0.0,1,1,1,False,0,0.15651771426200867,0,0.1589822769165039,0.1589822769165039,0.15409064292907715,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
5,840705,6,sixes,84,25,6,1,1,left_setter,defense,41,0,3-3,1,3-3,-6.40777587890625,3-3,1.0,3-3,0.0,1,1,1,False,0,0.0,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
5,840705,6,sixes,84,26,6,2,2,bidder_partner,offense,41,0,4-0,1,4-0,6.105888843536377,4-0,0.0,4-0,0.0,1,1,1,False,0,0.0,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
5,840705,6,sixes,84,27,6,3,3,right_setter,defense,41,0,1-0,1,1-0,-6.422531604766846,1-0,1.0,1-0,0.0,1,1,1,False,0,9.5367431640625e-07,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
