atlas_schema_version,atlas_row_id,decision_key,candidate_domino,source_file,source_seed,source_game_idx,source_decision_idx,decl_name,bid_value,actor,seat_role,role_family,team,trick_idx,trick_position,position_family,phase,candidate_count_points,candidate_is_called_suit,candidate_is_double,current_winner_team_before,current_trick_count_before,candidate_beats_current,candidate_would_win_trick_now,is_actual_action,is_best_mean,oracle_mean_q,oracle_mean_regret,oracle_threshold_mass,oracle_lower_tail_mass,threshold_q,threshold_q_status,threshold_mass_semantics,lower_tail_q_cutoff,lower_tail_mass_semantics,is_best_threshold,is_safest_tail,threshold_gap,handshape_legal_action_n,called_suit_legal_n,off_suit_legal_n,count_legal_n,double_legal_n,beater_legal_n,handshape_labels,cross_ai_ev_top_action,book_detector_endorsed,book_detector_anti_endorsed,book_detector_labels,book_detector_status,threshold_utility_top_action_proxy,threshold_utility_top_action_proxy_status,dist_lens_top_action_confounded,dist_lens_top_action_status,legal_action_count,decision_mean_q_min,decision_mean_q_max,decision_mean_q_span,decision_best_second_gap,decision_actual_action_count,actual_action_candidate,actual_action_mean_regret,actual_action_is_best_mean,source_trajectory_policy,source_trajectory_policy_status,champion_action_candidate,champion_action_status,join_joined_claim_status,join_sequence_status,join_seat_position_status,join_handshape_status,join_cross_ai_source_picks_status,uncertainty_status,world_q_vector,world_q_vector_status,sampled_world_count,sampled_world_count_status,world_sampler,world_sampler_status,world_sampler_version,world_sampler_version_status,world_weighting,world_weighting_status,distribution_calibration,distribution_calibration_status,gus_outcome_variance,gus_action_fragility,gus_belief_sharpness,gus_drama_join_status,role_order_status,role_order_labels,partner_coordination_proxy_labels,partner_coordination_status,partner_identity,partner_identity_status,partner_assignment_condition,partner_assignment_status,action_observation_status,action_likelihood,action_likelihood_status,action_posterior_delta,action_posterior_status,plan_proxy_labels,plan_id,plan_step,plan_persistence_status,distributional_utility_status,bidding_risk_labels,auction_contract_status,auction_history,auction_history_status,match_score_our,match_score_their,match_score_status,doubles_no_trump_labels,eighty_four_public_labels,hidden_public_proxy_labels,model_feature_labels,sequence_labels,seat_position_labels,eval_only_labels,leakage_boundary
w42.partnership_failure_atlas.v2,00637f1dd134017f2061c3dd,corpus_v2_train_30-39_d0-9.pt:13:25,1-1,corpus_v2_train_30-39_d0-9.pt,31,13,25,threes,30,2,bidder_partner,partner,offense,6,1,second,late,0,false,true,defense,5,false,false,true,true,11.101319313049316,0.0,0.0,0.0,18,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),true,true,0.0,1,0,1,0,1,0,ch04_partner_support_regime|phase_late|role_partner|seat_pos_1|sequence_follow,true,false,false,ch04_partner_support_regime|phase_late|role_partner|seat_pos_1|sequence_follow,available:phase4-positive-and-negative-detector-sets,true,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,1,11.101319313,11.101319313,0,0,1,1-1,0.0,true,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,follower_opponent_currently_winning|phase_late|role_partner|seat_pos_1|sequence_follow,ch04_partner_support_regime|partner_support_sequence_context,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,,,hidden_proxy_late_information_rich|hidden_proxy_opponent_controls_trick,follower_opponent_currently_winning|hidden_proxy_late_information_rich|hidden_proxy_opponent_controls_trick|partner_support_sequence_context|phase_late|role_partner|seat_pos_1|sequence_follow,follower_opponent_currently_winning|partner_support_sequence_context|phase_late|role_partner|seat_pos_1|sequence_follow,partner_support_context|phase_late_trick_5_6|position_follow|role_partner|seat_second_follow,,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
w42.partnership_failure_atlas.v2,011b806ded1e5ea66f03fd12,corpus_v2_train_50-59_d0-9.pt:63:23,4-0,corpus_v2_train_50-59_d0-9.pt,56,63,23,threes,30,1,left_setter,setter,defense,5,3,last,late,0,false,false,offense,15,false,false,true,true,-24.710769653320312,0.0,0.33000001311302185,0.6700000166893005,-17,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),true,true,0.0,2,0,2,1,0,0,ch05_noncount_to_bidder_control_alternative|ch05_setter_pressure_regime|phase_late|role_setter|seat_pos_3|sequence_closure,true,false,true,ch05_noncount_to_bidder_control_alternative|ch05_setter_pressure_regime|phase_late|role_setter|seat_pos_3|sequence_closure,available:phase4-positive-and-negative-detector-sets,true,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,2,-32.2331314087,-24.7107696533,7.52236175537,7.52236175537,1,4-0,0.0,true,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,closure_decline_trick|closure_sequence_decision|follower_opponent_currently_winning|phase_late|role_setter|seat_pos_3|sequence_last_to_act|setter_pounce_sequence_window,,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,,,hidden_proxy_closure_information|hidden_proxy_late_information_rich|hidden_proxy_opponent_controls_trick,closure_decline_trick|closure_sequence_decision|follower_opponent_currently_winning|hidden_proxy_closure_information|hidden_proxy_late_information_rich|hidden_proxy_opponent_controls_trick|phase_late|role_setter|seat_pos_3|sequence_last_to_act|setter_pounce_sequence_window,closure_decline_trick|closure_sequence_decision|follower_opponent_currently_winning|phase_late|role_setter|seat_pos_3|sequence_last_to_act|setter_pounce_sequence_window,closure_decision|closure_decline_or_slough|defensive_pounce_window|phase_late_trick_5_6|position_follow|position_last_to_act|role_defender|role_left_setter|role_setter|seat_fourth_closure,,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
w42.partnership_failure_atlas.v2,01219f257935bd71725fbfa1,corpus_v2_train_40-49_d0-9.pt:96:1,6-4,corpus_v2_train_40-49_d0-9.pt,49,96,1,sixes,30,1,left_setter,setter,defense,0,1,second,early,10,true,false,offense,0,false,false,false,false,-11.76742172241211,21.184304237365723,0.5400000214576721,0.4449999928474426,-17,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),false,false,0.4350000023841858,3,3,0,1,0,0,ch05_reckless_count_to_bidder_control|ch05_setter_pressure_regime|phase_early|role_setter|seat_pos_1|sequence_follow,false,true,false,ch05_reckless_count_to_bidder_control|ch05_setter_pressure_regime|phase_early|role_setter|seat_pos_1|sequence_follow,available:phase4-positive-and-negative-detector-sets,false,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,3,-11.7674217224,9.41688251495,21.1843042374,0.596084594727,1,6-1,0.0,true,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,follower_count_into_opponent_control|follower_opponent_currently_winning|phase_early|role_setter|seat_pos_1|sequence_follow|setter_pounce_sequence_window|setter_reckless_count_to_bidder,,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,,e84_public_candidate|e84_public_double_count_2|e84_public_off_count_2|e84_public_trump_count_3|e84_public_two_off_same_suit,hidden_proxy_count_pressure|hidden_proxy_early_high_uncertainty|hidden_proxy_opponent_controls_trick,ch05_reckless_count_to_bidder|e84_public_candidate|e84_public_double_count_2|e84_public_off_count_2|e84_public_trump_count_3|e84_public_two_off_same_suit|follower_count_into_opponent_control|follower_opponent_currently_winning|hidden_proxy_count_pressure|hidden_proxy_early_high_uncertainty|hidden_proxy_opponent_controls_trick|phase_early|role_setter|seat_pos_1|sequence_follow|setter_pounce_sequence_window|setter_reckless_count_to_bidder,ch05_reckless_count_to_bidder|follower_count_into_opponent_control|follower_opponent_currently_winning|phase_early|role_setter|seat_pos_1|sequence_follow|setter_pounce_sequence_window|setter_reckless_count_to_bidder,ch05_reckless_count_to_bidder|defensive_pounce_window|defensive_reckless_count_to_bidder|phase_early_trick_0_1|position_follow|role_defender|role_left_setter|role_setter|seat_second_follow,eval_e84_dead_asset_release_control|eval_e84_defender_live_double_weapon|eval_e84_defender_live_same_suit_pair,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
w42.partnership_failure_atlas.v2,0432acc5f1a619f1e5fbd554,corpus_v2_train_30-39_d0-9.pt:54:11,3-0,corpus_v2_train_30-39_d0-9.pt,35,54,11,fours,30,0,bidder,bidder,offense,2,3,last,middle,0,false,false,defense,0,false,false,false,false,-22.8131103515625,1.0953750610351562,0.09000000357627869,0.6499999761581421,18,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),false,false,0.009999997913837433,4,0,4,1,0,0,phase_middle|role_bidder|seat_pos_3|sequence_closure,false,false,false,phase_middle|role_bidder|seat_pos_3|sequence_closure,available:phase4-positive-and-negative-detector-sets,false,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,4,-25.6418228149,-21.7177352905,3.92408752441,0.761728286743,1,6-0,0.0,true,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,closure_decline_trick|closure_sequence_decision|follower_opponent_currently_winning|phase_middle|role_bidder|seat_pos_3|sequence_last_to_act,,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,,,hidden_proxy_closure_information|hidden_proxy_opponent_controls_trick,closure_decline_trick|closure_sequence_decision|follower_opponent_currently_winning|hidden_proxy_closure_information|hidden_proxy_opponent_controls_trick|phase_middle|role_bidder|seat_pos_3|sequence_last_to_act,closure_decline_trick|closure_sequence_decision|follower_opponent_currently_winning|phase_middle|role_bidder|seat_pos_3|sequence_last_to_act,closure_decision|closure_decline_or_slough|phase_middle_trick_2_4|position_follow|position_last_to_act|role_bidder|seat_fourth_closure,,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
w42.partnership_failure_atlas.v2,052ec33bf7f377d8cd2011f7,corpus_v2_train_70-79_d0-9.pt:37:15,5-4,corpus_v2_train_70-79_d0-9.pt,73,37,15,doubles,30,0,bidder,bidder,offense,3,3,last,middle,0,false,false,defense,15,false,false,false,false,-1.5852384567260742,30.713406562805176,0.0,0.054999999701976776,18,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),false,false,0.8050000071525574,4,1,3,2,1,1,phase_middle|role_bidder|seat_pos_3|sequence_closure,false,false,false,phase_middle|role_bidder|seat_pos_3|sequence_closure,available:phase4-positive-and-negative-detector-sets,false,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,4,-7.18726396561,29.1281681061,36.3154320717,27.2125236988,1,5-5,0.0,true,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,closure_decline_trick|closure_sequence_decision|follower_opponent_currently_winning|phase_middle|role_bidder|seat_pos_3|sequence_last_to_act,,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,dnt_regime_doubles,,hidden_proxy_closure_information|hidden_proxy_opponent_controls_trick,closure_decline_trick|closure_sequence_decision|dnt_regime_doubles|follower_opponent_currently_winning|hidden_proxy_closure_information|hidden_proxy_opponent_controls_trick|phase_middle|role_bidder|seat_pos_3|sequence_last_to_act,closure_decline_trick|closure_sequence_decision|follower_opponent_currently_winning|phase_middle|role_bidder|seat_pos_3|sequence_last_to_act,closure_decision|closure_decline_or_slough|phase_middle_trick_2_4|position_follow|position_last_to_act|role_bidder|seat_fourth_closure,,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
w42.partnership_failure_atlas.v2,0723e39c29693dc9e0d476a1,corpus_v2_train_30-39_d0-9.pt:36:0,6-2,corpus_v2_train_30-39_d0-9.pt,33,36,0,sixes,30,0,bidder,bidder,offense,0,0,lead,early,0,true,false,,0,false,true,false,false,15.558192253112793,4.87949275970459,0.4449999928474426,0.06499999761581421,18,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),false,false,0.10000002384185791,7,2,5,1,4,0,ch03_bidder_lead_plan|ch03_bidder_lead_trump_or_called|ch03_called_non_double|ch03_extra_nonboss_trump_before_off_proxy|ch03_visible_reentry_preserved_proxy|phase_early|role_bidder|seat_pos_0|sequence_lead,false,true,false,ch03_bidder_lead_plan|ch03_bidder_lead_trump_or_called|ch03_called_non_double|ch03_extra_nonboss_trump_before_off_proxy|ch03_visible_reentry_preserved_proxy|phase_early|role_bidder|seat_pos_0|sequence_lead,available:phase4-positive-and-negative-detector-sets,false,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,7,10.1238050461,20.4376850128,10.3138799667,0.632936477661,1,0-0,0.6329364776611328,false,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,phase_early|role_bidder|seat_pos_0|sequence_lead,,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,bidder_lead_plan|ch03_bidder_lead_plan,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,,,hidden_proxy_early_high_uncertainty,bidder_lead_called_non_double|bidder_lead_called_suit|bidder_lead_noncount|bidder_lead_plan|hidden_proxy_early_high_uncertainty|phase_early|role_bidder|seat_pos_0|sequence_lead,bidder_lead_called_non_double|bidder_lead_called_suit|bidder_lead_noncount|bidder_lead_plan|phase_early|role_bidder|seat_pos_0|sequence_lead,phase_early_trick_0_1|position_lead|role_bidder|seat_first_lead,,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
w42.partnership_failure_atlas.v2,07346fbf9bd41cf479587171,corpus_v2_train_60-69_d0-9.pt:26:4,4-2,corpus_v2_train_60-69_d0-9.pt,62,26,4,sixes,30,0,bidder,bidder,offense,1,0,lead,early,0,false,false,,0,false,true,false,false,1.7081125974655151,0.31178414821624756,0.2750000059604645,0.20999999344348907,18,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),false,true,0.04999998211860657,6,2,4,1,1,0,ch03_bidder_lead_off_suit|ch03_bidder_lead_plan|phase_early|role_bidder|seat_pos_0|sequence_lead,false,false,true,ch03_bidder_lead_off_suit|ch03_bidder_lead_plan|phase_early|role_bidder|seat_pos_0|sequence_lead,available:phase4-positive-and-negative-detector-sets,false,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,6,-2.18041133881,2.01989674568,4.20030808449,0.311784148216,1,6-6,0.0,true,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,phase_early|role_bidder|seat_pos_0|sequence_lead,,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,bidder_lead_plan|ch03_bidder_lead_plan,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,,,hidden_proxy_early_high_uncertainty,bidder_lead_noncount|bidder_lead_off_suit|bidder_lead_plan|hidden_proxy_early_high_uncertainty|phase_early|role_bidder|seat_pos_0|sequence_lead,bidder_lead_noncount|bidder_lead_off_suit|bidder_lead_plan|phase_early|role_bidder|seat_pos_0|sequence_lead,phase_early_trick_0_1|position_lead|role_bidder|seat_first_lead,,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
w42.partnership_failure_atlas.v2,08d2d12ded7e4914c69d995b,corpus_v2_train_60-69_d0-9.pt:80:24,1-0,corpus_v2_train_60-69_d0-9.pt,68,80,24,blanks,30,1,left_setter,setter,defense,6,0,lead,late,0,true,false,,0,false,true,true,true,-0.9564991593360901,0.0,1.0,0.0,-17,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),true,true,0.0,1,1,0,0,0,0,ch05_generic_non_count_calling_lead|ch05_non_count_calling_lead|ch05_setter_pressure_regime|phase_late|role_setter|seat_pos_0|sequence_lead,true,false,true,ch05_generic_non_count_calling_lead|ch05_non_count_calling_lead|ch05_setter_pressure_regime|phase_late|role_setter|seat_pos_0|sequence_lead,available:phase4-positive-and-negative-detector-sets,true,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,1,-0.956499159336,-0.956499159336,0,0,1,1-0,0.0,true,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,phase_late|role_setter|seat_pos_0|sequence_lead,,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,,e84_public_candidate|e84_public_double_count_4|e84_public_off_count_2|e84_public_trump_count_2|e84_public_two_off_same_suit,hidden_proxy_late_information_rich,e84_public_candidate|e84_public_double_count_4|e84_public_off_count_2|e84_public_trump_count_2|e84_public_two_off_same_suit|hidden_proxy_late_information_rich|phase_late|role_setter|seat_pos_0|sequence_lead,phase_late|role_setter|seat_pos_0|sequence_lead,phase_late_trick_5_6|position_lead|role_defender|role_left_setter|role_setter|seat_first_lead,eval_e84_dead_asset_release_control|eval_e84_defender_live_double_weapon|eval_e84_defender_live_same_suit_pair|eval_e84_pair_protector_pressure,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
w42.partnership_failure_atlas.v2,0909493ab59336f2d6574401,corpus_v2_train_20-29_d0-9.pt:67:2,5-0,corpus_v2_train_20-29_d0-9.pt,26,67,2,doubles,30,2,bidder_partner,partner,offense,0,2,third,early,5,false,false,defense,5,false,false,false,false,-12.814400672912598,24.19499969482422,0.014999999664723873,0.36000001430511475,18,available:derived-from-role-and-bid-using-retained-w42-semantics,P(Q>=threshold_q); threshold_q is role-and-bid-dependent,-18,P(Q<=-18),false,false,0.42999999318271875,7,2,5,2,2,2,ch04_partner_support_regime|phase_early|role_partner|seat_pos_2|sequence_follow,false,false,false,ch04_partner_support_regime|phase_early|role_partner|seat_pos_2|sequence_follow,available:phase4-positive-and-negative-detector-sets,false,proxy-only:is-best-threshold-not-actual-gus-output,,unavailable:no-positional-cross-corpus-match,7,-12.8144006729,11.3805990219,24.1949996948,2.62306880951,1,2-2,2.6230688095092773,false,,unavailable:policy-not-fingerprinted-in-retained-action-tables,,unjoinable:no-shared-champion-action-state-fingerprint,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,available:exact-action-key,partial:q-outcome-summaries-without-worlds-weights-or-calibration,,unavailable:not-present-in-retained-action-tables,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,unavailable:not-retained-with-compatible-action-rows,,,,unjoinable:gus-corpus-state-namespace,available:public-role-seat-order-and-phase,follower_count_into_opponent_control|follower_opponent_currently_winning|phase_early|role_partner|seat_pos_2|sequence_follow,ch04_partner_support_regime|partner_count_into_defense_control|partner_support_sequence_context,proxy-only:public-role-and-action-local-labels,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,available:actual-action-indicator-without-policy-probability,,unavailable:not-present-in-retained-action-tables,,unavailable:not-present-in-retained-action-tables,,,,unavailable:no-cross-decision-plan-state-or-intervention,proxy-only:fixed-threshold-and-tail-rankings-without-transform-consumer-or-context,,fixed-bid30:declaration-and-risk-proxies-only; no auction choices/history,,unavailable:not-present-in-retained-action-tables,,,unavailable:not-present-in-retained-action-tables,dnt_regime_doubles,,hidden_proxy_count_pressure|hidden_proxy_early_high_uncertainty|hidden_proxy_opponent_controls_trick,dnt_regime_doubles|follower_count_into_opponent_control|follower_opponent_currently_winning|hidden_proxy_count_pressure|hidden_proxy_early_high_uncertainty|hidden_proxy_opponent_controls_trick|partner_count_into_defense_control|partner_support_sequence_context|phase_early|role_partner|seat_pos_2|sequence_follow,follower_count_into_opponent_control|follower_opponent_currently_winning|partner_count_into_defense_control|partner_support_sequence_context|phase_early|role_partner|seat_pos_2|sequence_follow,partner_support_context|partner_unsupported_count_into_defense|phase_early_trick_0_1|position_follow|role_partner|seat_third_follow,,oracle/distribution columns are offline labels; role/order and proxy labels are public/action-local; eval_only_labels are never asserted as runtime features
