game_idx,a_team,n_hands,marks_a,marks_b,a_won
0,0,11,4,7,0
1,0,13,7,6,1
2,0,9,7,2,1
3,0,11,4,7,0
4,0,13,7,6,1
5,0,9,7,2,1
6,0,12,7,5,1
7,0,13,6,7,0
8,0,11,4,7,0
9,0,12,7,5,1
10,0,11,4,7,0
11,0,13,6,7,0
12,0,8,7,1,1
13,0,12,5,7,0
14,0,12,7,5,1
15,0,11,4,7,0
16,0,11,4,7,0
17,0,9,2,7,0
18,0,13,6,7,0
19,0,12,5,7,0
20,0,9,7,2,1
21,0,13,7,6,1
22,0,11,7,4,1
23,0,10,3,7,0
24,0,11,7,4,1
25,0,10,7,3,1
26,0,8,7,1,1
27,0,12,7,5,1
28,0,13,6,7,0
29,0,10,7,3,1
30,0,10,7,3,1
31,0,12,5,7,0
32,0,13,6,7,0
33,0,12,7,5,1
34,0,10,7,3,1
35,0,12,5,7,0
36,0,12,5,7,0
37,0,8,7,1,1
38,0,10,7,3,1
39,0,10,3,7,0
40,0,13,7,6,1
41,0,7,0,7,0
42,0,13,6,7,0
43,0,12,7,5,1
44,0,10,3,7,0
45,0,11,4,7,0
46,0,13,7,6,1
47,0,11,7,4,1
48,0,12,5,7,0
49,0,10,3,7,0
50,0,13,7,6,1
51,0,9,2,7,0
52,0,11,7,4,1
53,0,13,6,7,0
54,0,12,7,5,1
55,0,13,6,7,0
56,0,8,1,7,0
57,0,13,7,6,1
58,0,11,4,7,0
59,0,13,6,7,0
60,0,12,5,7,0
61,0,13,7,6,1
62,0,13,6,7,0
63,0,13,7,6,1
64,0,11,4,7,0
65,0,9,2,7,0
66,0,9,2,7,0
67,0,13,6,7,0
68,0,11,7,4,1
69,0,10,3,7,0
70,0,13,6,7,0
71,0,13,7,6,1
72,0,11,7,4,1
73,0,13,6,7,0
74,0,13,7,6,1
75,0,10,7,3,1
76,0,10,7,3,1
77,0,12,7,5,1
78,0,12,5,7,0
79,0,10,3,7,0
80,0,12,7,5,1
81,0,9,2,7,0
82,0,13,6,7,0
83,0,12,7,5,1
84,0,10,3,7,0
85,0,11,7,4,1
86,0,13,7,6,1
87,0,13,7,6,1
88,0,12,5,7,0
89,0,9,7,2,1
90,0,13,7,6,1
91,0,11,7,4,1
92,0,11,4,7,0
93,0,13,6,7,0
94,0,11,4,7,0
95,0,13,6,7,0
96,0,12,5,7,0
97,0,13,7,6,1
98,0,11,4,7,0
99,0,11,7,4,1
100,0,12,5,7,0
101,0,10,7,3,1
102,0,13,6,7,0
103,0,10,7,3,1
104,0,13,6,7,0
105,0,13,6,7,0
106,0,10,3,7,0
107,0,10,3,7,0
108,0,11,4,7,0
109,0,12,7,5,1
110,0,13,7,6,1
111,0,13,7,6,1
112,0,11,7,4,1
113,0,12,7,5,1
114,0,10,7,3,1
115,0,12,7,5,1
116,0,13,7,6,1
117,0,12,7,5,1
118,0,7,7,0,1
119,0,11,7,4,1
120,0,11,4,7,0
121,0,13,6,7,0
122,0,13,6,7,0
123,0,10,7,3,1
124,0,9,2,7,0
125,0,11,7,4,1
126,0,13,6,7,0
127,0,11,7,4,1
128,0,13,7,6,1
129,0,9,7,2,1
130,0,11,7,4,1
131,0,12,5,7,0
132,0,13,6,7,0
133,0,8,1,7,0
134,0,11,4,7,0
135,0,11,7,4,1
136,0,13,7,6,1
137,0,12,5,7,0
138,0,11,7,4,1
139,0,13,7,6,1
140,0,13,7,6,1
141,0,12,5,7,0
142,0,10,7,3,1
143,0,13,6,7,0
144,0,12,7,5,1
145,0,12,7,5,1
146,0,12,5,7,0
147,0,10,3,7,0
148,0,12,7,5,1
149,0,9,2,7,0
150,0,11,4,7,0
151,0,12,7,5,1
152,0,13,7,6,1
153,0,13,7,6,1
154,0,12,7,5,1
155,0,13,7,6,1
156,0,11,4,7,0
157,0,11,4,7,0
158,0,8,7,1,1
159,0,12,7,5,1
160,0,10,7,3,1
161,0,12,5,7,0
162,0,11,7,4,1
163,0,12,7,5,1
164,0,12,7,5,1
165,0,13,6,7,0
166,0,12,7,5,1
167,0,10,3,7,0
168,0,12,7,5,1
169,0,12,7,5,1
170,0,12,5,7,0
171,0,12,5,7,0
172,0,10,3,7,0
173,0,12,7,5,1
174,0,12,5,7,0
175,0,12,5,7,0
176,0,9,2,7,0
177,0,12,7,5,1
178,0,9,7,2,1
179,0,13,6,7,0
180,0,11,4,7,0
181,0,11,7,4,1
182,0,10,7,3,1
183,0,10,3,7,0
184,0,10,3,7,0
185,0,11,4,7,0
186,0,13,6,7,0
187,0,12,5,7,0
188,0,9,7,2,1
189,0,12,5,7,0
190,0,9,7,2,1
191,0,8,7,1,1
192,0,11,4,7,0
193,0,10,7,3,1
194,0,13,6,7,0
195,0,12,5,7,0
196,0,11,4,7,0
197,0,10,7,3,1
198,0,11,4,7,0
199,0,11,7,4,1
200,0,13,7,6,1
201,0,13,6,7,0
202,0,11,7,4,1
203,0,11,4,7,0
204,0,9,7,2,1
205,0,11,7,4,1
206,0,13,6,7,0
207,0,13,6,7,0
208,0,9,7,2,1
209,0,13,7,6,1
210,0,8,7,1,1
211,0,9,7,2,1
212,0,13,6,7,0
213,0,13,7,6,1
214,0,11,4,7,0
215,0,9,7,2,1
216,0,13,7,6,1
217,0,11,4,7,0
218,0,10,3,7,0
219,0,11,7,4,1
220,0,11,7,4,1
221,0,11,4,7,0
222,0,12,5,7,0
223,0,12,5,7,0
224,0,7,0,7,0
225,0,12,7,5,1
226,0,9,2,7,0
227,0,11,7,4,1
228,0,9,7,2,1
229,0,10,3,7,0
230,0,13,7,6,1
231,0,13,6,7,0
232,0,12,5,7,0
233,0,9,7,2,1
234,0,10,8,3,1
235,0,11,7,4,1
236,0,12,5,7,0
237,0,13,7,6,1
238,0,9,7,2,1
239,0,10,7,3,1
240,0,13,6,7,0
241,0,12,5,7,0
242,0,11,4,7,0
243,0,13,7,6,1
244,0,11,4,7,0
245,0,12,5,7,0
246,0,12,7,5,1
247,0,12,5,7,0
248,0,12,5,7,0
249,0,11,4,7,0
250,0,11,7,4,1
251,0,13,6,7,0
252,0,10,3,7,0
253,0,13,6,7,0
254,0,11,4,7,0
255,0,11,7,4,1
256,0,10,7,3,1
257,0,10,3,7,0
258,0,11,7,4,1
259,0,11,4,7,0
260,0,13,6,7,0
261,0,8,7,1,1
262,0,11,7,4,1
263,0,10,7,3,1
264,0,12,7,5,1
265,0,12,5,7,0
266,0,12,7,5,1
267,0,12,7,5,1
268,0,13,7,6,1
269,0,12,5,7,0
270,0,13,6,7,0
271,0,10,7,3,1
272,0,10,3,7,0
273,0,9,7,2,1
274,0,11,7,4,1
275,0,8,1,7,0
276,0,13,6,7,0
277,0,11,4,7,0
278,0,10,7,3,1
279,0,9,2,7,0
280,0,12,7,5,1
281,0,12,7,5,1
282,0,11,4,7,0
283,0,13,6,7,0
284,0,10,3,7,0
285,0,9,2,7,0
286,0,11,7,4,1
287,0,13,7,6,1
288,0,13,6,7,0
289,0,9,2,7,0
290,0,9,7,2,1
291,0,12,5,8,0
292,0,9,7,3,1
293,0,10,3,7,0
294,0,11,4,7,0
295,0,11,4,7,0
296,0,13,7,6,1
297,0,11,4,7,0
298,0,12,7,5,1
299,0,9,2,7,0
300,0,13,7,6,1
301,0,9,2,7,0
302,0,12,5,7,0
303,0,9,2,7,0
304,0,10,7,3,1
305,0,8,7,1,1
306,0,7,0,7,0
307,0,11,4,7,0
308,0,11,7,4,1
309,0,9,2,7,0
310,0,12,7,5,1
311,0,13,7,6,1
312,0,12,5,7,0
313,0,9,2,7,0
314,0,12,7,5,1
315,0,13,7,6,1
316,0,11,7,4,1
317,0,12,5,7,0
318,0,10,3,7,0
319,0,13,7,6,1
320,0,10,7,3,1
321,0,11,7,4,1
322,0,11,7,4,1
323,0,12,7,5,1
324,0,13,6,7,0
325,0,11,4,7,0
326,0,10,7,3,1
327,0,7,7,0,1
328,0,12,7,5,1
329,0,12,5,7,0
330,0,12,7,5,1
331,0,10,7,3,1
332,0,8,1,7,0
333,0,12,7,5,1
334,0,13,6,7,0
335,0,13,6,7,0
336,0,11,7,4,1
337,0,12,5,7,0
338,0,9,7,2,1
339,0,12,7,5,1
340,0,10,3,7,0
341,0,12,5,7,0
342,0,12,5,7,0
343,0,12,5,7,0
344,0,10,3,7,0
345,0,13,7,6,1
346,0,13,6,7,0
347,0,9,7,2,1
348,0,10,3,7,0
349,0,11,4,7,0
350,0,9,2,7,0
351,0,12,5,7,0
352,0,13,6,7,0
353,0,13,6,7,0
354,0,12,7,5,1
355,0,11,4,7,0
356,0,11,4,7,0
357,0,12,7,5,1
358,0,12,7,5,1
359,0,11,7,4,1
360,0,13,6,7,0
361,0,13,7,6,1
362,0,13,7,6,1
363,0,12,7,5,1
364,0,13,6,7,0
365,0,11,7,4,1
366,0,10,3,7,0
367,0,8,7,1,1
368,0,12,7,5,1
369,0,13,7,6,1
370,0,11,4,7,0
371,0,11,7,4,1
372,0,12,5,7,0
373,0,10,7,3,1
374,0,12,5,7,0
375,0,10,3,7,0
376,0,9,2,7,0
377,0,11,7,4,1
378,0,13,7,6,1
379,0,13,7,6,1
380,0,9,2,8,0
381,0,12,5,7,0
382,0,10,7,3,1
383,0,8,7,1,1
384,0,10,7,3,1
385,0,12,5,7,0
386,0,9,2,7,0
387,0,12,5,8,0
388,0,11,7,4,1
389,0,11,4,7,0
390,0,9,7,2,1
391,0,11,4,7,0
392,0,13,7,6,1
393,0,10,7,3,1
394,0,11,7,4,1
395,0,11,4,7,0
396,0,12,7,5,1
397,0,12,5,7,0
398,0,12,7,5,1
399,0,12,5,7,0
400,0,11,4,7,0
401,0,12,5,7,0
402,0,10,7,3,1
403,0,12,5,7,0
404,0,11,7,4,1
405,0,10,7,3,1
406,0,13,7,6,1
407,0,13,6,7,0
408,0,10,3,7,0
409,0,13,7,6,1
410,0,13,6,7,0
411,0,11,4,7,0
412,0,9,2,7,0
413,0,8,7,1,1
414,0,12,5,7,0
415,0,12,7,5,1
416,0,10,7,3,1
417,0,11,4,7,0
418,0,11,4,7,0
419,0,12,7,5,1
420,0,12,5,7,0
421,0,10,7,3,1
422,0,9,7,2,1
423,0,8,7,1,1
424,0,13,6,7,0
425,0,9,2,7,0
426,0,10,7,3,1
427,0,11,4,7,0
428,0,11,7,4,1
429,0,8,1,7,0
430,0,13,6,7,0
431,0,9,2,7,0
432,0,13,6,7,0
433,0,11,4,7,0
434,0,13,7,6,1
435,0,12,7,5,1
436,0,13,7,6,1
437,0,9,7,2,1
438,0,13,7,6,1
439,0,11,4,7,0
440,0,13,7,6,1
441,0,10,7,3,1
442,0,12,5,7,0
443,0,13,7,6,1
444,0,11,4,7,0
445,0,9,7,2,1
446,0,12,7,5,1
447,0,11,7,4,1
448,0,13,6,7,0
449,0,11,4,7,0
450,0,10,7,3,1
451,0,12,7,5,1
452,0,13,7,6,1
453,0,13,6,7,0
454,0,13,7,6,1
455,0,12,7,5,1
456,0,12,5,7,0
457,0,12,5,7,0
458,0,12,5,7,0
459,0,8,1,7,0
460,0,12,7,5,1
461,0,12,5,7,0
462,0,9,7,2,1
463,0,13,7,6,1
464,0,9,7,2,1
465,0,11,7,4,1
466,0,13,6,7,0
467,0,11,7,4,1
468,0,12,7,5,1
469,0,13,7,6,1
470,0,11,4,7,0
471,0,8,7,1,1
472,0,13,6,7,0
473,0,13,6,7,0
474,0,12,5,7,0
475,0,10,7,3,1
476,0,8,1,7,0
477,0,13,6,7,0
478,0,13,6,7,0
479,0,13,7,6,1
480,0,12,5,7,0
481,0,12,5,7,0
482,0,13,7,6,1
483,0,13,6,7,0
484,0,10,3,7,0
485,0,11,7,4,1
486,0,11,7,4,1
487,0,13,6,7,0
488,0,10,7,3,1
489,0,11,4,7,0
490,0,9,7,2,1
491,0,13,6,7,0
492,0,11,7,4,1
493,0,12,7,5,1
494,0,13,6,7,0
495,0,11,4,7,0
496,0,11,7,4,1
497,0,12,7,5,1
498,0,10,7,3,1
499,0,11,4,7,0
500,0,8,7,1,1
501,0,9,2,7,0
502,0,13,6,7,0
503,0,9,2,7,0
504,0,13,6,7,0
505,0,12,5,7,0
506,0,11,4,7,0
507,0,13,7,6,1
508,0,12,6,7,0
509,0,13,6,7,0
510,0,12,7,5,1
511,0,13,6,7,0
512,0,9,2,7,0
513,0,9,7,2,1
514,0,7,0,7,0
515,0,12,7,5,1
516,0,9,7,2,1
517,0,13,7,6,1
518,0,11,4,7,0
519,0,11,4,7,0
520,0,11,7,4,1
521,0,10,7,3,1
522,0,12,7,5,1
523,0,13,7,6,1
524,0,13,7,6,1
525,0,13,7,6,1
526,0,12,7,6,1
527,0,13,7,6,1
528,0,12,5,7,0
529,0,12,5,7,0
530,0,10,3,7,0
531,0,13,6,7,0
532,0,13,6,7,0
533,0,8,1,7,0
534,0,12,7,5,1
535,0,12,5,7,0
536,0,12,7,5,1
537,0,13,6,7,0
538,0,10,3,7,0
539,0,7,7,0,1
540,0,13,6,7,0
541,0,10,7,3,1
542,0,11,7,4,1
543,0,8,1,7,0
544,0,13,6,7,0
545,0,10,3,7,0
546,0,12,7,5,1
547,0,9,2,7,0
548,0,10,3,7,0
549,0,10,3,7,0
550,0,8,7,1,1
551,0,12,7,5,1
552,0,11,4,7,0
553,0,13,7,6,1
554,0,8,7,1,1
555,0,13,6,7,0
556,0,10,7,3,1
557,0,13,6,7,0
558,0,13,6,7,0
559,0,9,2,7,0
560,0,12,5,7,0
561,0,8,7,1,1
562,0,13,7,6,1
563,0,13,7,6,1
564,0,12,5,7,0
565,0,11,4,7,0
566,0,12,5,7,0
567,0,11,4,7,0
568,0,13,6,7,0
569,0,11,4,7,0
570,0,12,7,5,1
571,0,13,6,7,0
572,0,12,5,7,0
573,0,12,7,5,1
574,0,12,5,7,0
575,0,8,1,7,0
576,0,9,2,7,0
577,0,12,5,7,0
578,0,11,7,4,1
579,0,12,5,7,0
580,0,8,7,1,1
581,0,10,7,3,1
582,0,13,6,7,0
583,0,7,7,0,1
584,0,13,6,7,0
585,0,10,3,7,0
586,0,9,7,2,1
587,0,13,7,6,1
588,0,11,7,4,1
589,0,9,7,2,1
590,0,13,6,7,0
591,0,13,7,6,1
592,0,9,7,2,1
593,0,13,7,6,1
594,0,10,3,7,0
595,0,11,7,4,1
596,0,11,7,4,1
597,0,13,6,7,0
598,0,11,7,4,1
599,0,13,7,6,1
600,0,12,7,5,1
601,0,13,6,7,0
602,0,13,6,7,0
603,0,12,5,7,0
604,0,13,6,7,0
605,0,13,6,7,0
606,0,12,5,7,0
607,0,9,2,7,0
608,0,8,1,7,0
609,0,13,6,7,0
610,0,9,7,2,1
611,0,11,4,7,0
612,0,11,4,7,0
613,0,8,1,7,0
614,0,13,7,6,1
615,0,9,7,2,1
616,0,12,5,7,0
617,0,10,3,7,0
618,0,13,7,6,1
619,0,11,7,4,1
620,0,13,7,6,1
621,0,13,7,6,1
622,0,12,7,5,1
623,0,11,7,4,1
624,0,13,7,6,1
625,0,12,7,5,1
626,0,12,7,5,1
627,0,13,6,7,0
628,0,11,4,7,0
629,0,9,2,7,0
630,0,9,2,7,0
631,0,13,7,6,1
632,0,13,6,7,0
633,0,10,7,3,1
634,0,13,7,6,1
635,0,11,7,4,1
636,0,10,3,7,0
637,0,12,5,7,0
638,0,8,1,7,0
639,0,9,2,7,0
640,0,13,7,6,1
641,0,13,6,7,0
642,0,11,7,4,1
643,0,12,7,5,1
644,0,12,5,7,0
645,0,9,7,2,1
646,0,12,7,5,1
647,0,11,7,4,1
648,0,13,6,7,0
649,0,9,2,7,0
650,0,12,7,5,1
651,0,10,7,3,1
652,0,10,3,7,0
653,0,13,6,7,0
654,0,11,7,4,1
655,0,9,2,7,0
656,0,13,7,6,1
657,0,11,7,4,1
658,0,12,5,7,0
659,0,12,5,7,0
660,0,7,0,7,0
661,0,13,6,7,0
662,0,12,5,7,0
663,0,10,7,3,1
664,0,12,5,7,0
665,0,11,7,4,1
666,0,13,6,7,0
667,0,12,7,5,1
668,0,12,5,7,0
669,0,10,3,7,0
670,0,12,7,5,1
671,0,13,6,7,0
672,0,12,7,5,1
673,0,13,7,6,1
674,0,8,1,7,0
675,0,13,6,7,0
676,0,13,6,7,0
677,0,12,5,7,0
678,0,13,7,6,1
679,0,11,4,7,0
680,0,9,2,7,0
