game_idx,a_team,n_hands,marks_a,marks_b,a_won
0,0,13,6,7,0
1,0,12,7,5,1
2,0,11,7,4,1
3,0,11,7,4,1
4,0,10,7,3,1
5,0,10,3,7,0
6,0,11,7,4,1
7,0,12,7,5,1
8,0,11,7,4,1
9,0,13,7,6,1
10,0,13,7,6,1
11,0,10,7,3,1
12,0,12,7,5,1
13,0,11,7,4,1
14,0,12,5,7,0
15,0,11,4,7,0
16,0,11,4,7,0
17,0,9,7,2,1
18,0,13,7,6,1
19,0,11,7,4,1
20,0,11,4,7,0
21,0,9,2,7,0
22,0,11,7,4,1
23,0,13,6,7,0
24,0,13,7,6,1
25,0,10,3,7,0
26,0,12,7,5,1
27,0,11,7,4,1
28,0,8,1,7,0
29,0,11,7,4,1
30,0,12,7,5,1
31,0,11,7,4,1
32,0,12,7,5,1
33,0,12,5,7,0
34,0,13,7,6,1
35,0,8,1,7,0
36,0,10,7,3,1
37,0,11,7,4,1
38,0,13,7,6,1
39,0,11,7,4,1
40,0,12,5,8,0
41,0,11,4,7,0
42,0,7,0,7,0
43,0,11,4,7,0
44,0,11,4,7,0
45,0,11,7,4,1
46,0,11,7,4,1
47,0,12,7,5,1
48,0,11,4,7,0
49,0,13,7,6,1
50,0,11,7,4,1
51,0,11,4,7,0
52,0,12,7,5,1
53,0,13,7,6,1
54,0,12,5,7,0
55,0,11,7,4,1
56,0,13,7,6,1
57,0,13,7,6,1
58,0,12,5,7,0
59,0,11,4,7,0
60,0,13,7,6,1
61,0,11,7,4,1
62,0,11,4,7,0
63,0,10,3,7,0
64,0,13,6,7,0
65,0,13,6,7,0
66,0,9,2,7,0
67,0,13,6,7,0
68,0,12,7,5,1
69,0,13,7,6,1
70,0,13,6,7,0
71,0,9,2,7,0
72,0,9,2,7,0
73,0,11,4,7,0
74,0,11,4,7,0
75,0,10,7,3,1
76,0,10,3,7,0
77,0,10,7,3,1
78,0,11,7,4,1
79,0,10,7,3,1
80,0,11,7,4,1
81,0,12,7,5,1
82,0,11,4,7,0
83,0,13,7,6,1
84,0,11,4,7,0
85,0,10,7,3,1
86,0,12,7,5,1
87,0,10,7,3,1
88,0,10,3,7,0
89,0,9,2,7,0
90,0,13,6,7,0
91,0,12,7,5,1
92,0,13,6,7,0
93,0,11,4,7,0
94,0,10,7,3,1
95,0,13,6,7,0
96,0,11,7,4,1
97,0,9,7,2,1
98,0,10,3,7,0
99,0,13,6,7,0
100,0,12,8,5,1
101,0,12,5,7,0
102,0,11,7,4,1
103,0,13,7,6,1
104,0,9,2,7,0
105,0,13,7,6,1
106,0,11,4,7,0
107,0,9,2,7,0
108,0,12,5,7,0
109,0,11,7,4,1
110,0,10,7,3,1
111,0,11,7,4,1
112,0,10,3,7,0
113,0,13,7,6,1
114,0,13,7,6,1
115,0,12,7,5,1
116,0,13,6,7,0
117,0,13,6,7,0
118,0,11,4,7,0
119,0,8,7,1,1
120,0,13,7,6,1
121,0,8,1,7,0
122,0,11,7,4,1
123,0,11,7,4,1
124,0,12,7,5,1
125,0,12,5,7,0
126,0,8,1,7,0
127,0,10,3,7,0
128,0,9,7,2,1
129,0,9,2,7,0
130,0,7,0,7,0
131,0,13,7,6,1
132,0,12,7,5,1
133,0,10,7,3,1
134,0,10,7,3,1
135,0,10,7,3,1
136,0,11,7,4,1
137,0,12,5,7,0
138,0,10,7,3,1
139,0,8,7,1,1
140,0,10,3,7,0
141,0,9,2,8,0
142,0,8,1,7,0
143,0,12,7,5,1
144,0,10,7,3,1
145,0,11,7,4,1
146,0,8,1,7,0
147,0,12,7,5,1
148,0,11,4,7,0
149,0,10,3,7,0
150,0,13,6,7,0
151,0,13,7,6,1
152,0,10,7,3,1
153,0,8,1,7,0
154,0,8,1,7,0
155,0,11,7,4,1
156,0,13,7,6,1
157,0,7,7,0,1
158,0,9,7,2,1
159,0,13,7,6,1
160,0,11,4,7,0
161,0,11,7,4,1
162,0,13,6,7,0
163,0,11,4,7,0
164,0,10,3,7,0
165,0,9,2,7,0
166,0,13,7,6,1
167,0,10,3,7,0
168,0,12,7,5,1
169,0,10,7,3,1
170,0,11,7,4,1
171,0,11,7,4,1
172,0,11,4,7,0
173,0,8,7,1,1
174,0,10,7,3,1
175,0,8,1,7,0
176,0,11,7,4,1
177,0,11,7,4,1
178,0,10,3,7,0
179,0,11,4,7,0
180,0,13,6,7,0
181,0,11,7,4,1
182,0,11,7,4,1
183,0,9,7,2,1
184,0,9,2,7,0
185,0,12,7,5,1
186,0,12,5,7,0
187,0,10,3,7,0
188,0,11,4,7,0
189,0,12,5,7,0
190,0,13,7,6,1
191,0,13,6,7,0
192,0,13,7,6,1
193,0,10,3,7,0
194,0,11,4,7,0
195,0,9,7,2,1
196,0,13,6,7,0
197,0,11,7,4,1
198,0,9,7,2,1
199,0,12,5,7,0
200,0,12,5,7,0
201,0,12,5,7,0
202,0,10,7,3,1
203,0,12,5,7,0
204,0,9,2,7,0
205,0,12,7,5,1
206,0,12,7,5,1
207,0,13,6,7,0
208,0,13,6,7,0
209,0,12,7,5,1
210,0,12,7,5,1
211,0,13,6,7,0
212,0,9,7,2,1
213,0,11,7,4,1
214,0,11,4,7,0
215,0,10,7,3,1
216,0,9,2,7,0
217,0,10,3,7,0
218,0,13,6,7,0
219,0,13,6,7,0
220,0,13,7,6,1
221,0,13,7,6,1
222,0,9,7,2,1
223,0,12,5,7,0
224,0,11,4,7,0
225,0,12,7,5,1
226,0,10,7,3,1
227,0,13,6,7,0
228,0,13,7,6,1
229,0,9,7,2,1
230,0,11,7,4,1
231,0,12,7,5,1
232,0,11,4,7,0
233,0,13,7,6,1
234,0,12,5,7,0
235,0,13,7,6,1
236,0,10,3,7,0
237,0,12,7,5,1
238,0,12,5,7,0
239,0,12,7,5,1
240,0,10,3,7,0
241,0,13,7,6,1
242,0,12,5,7,0
243,0,13,6,7,0
244,0,11,7,4,1
245,0,11,7,4,1
246,0,13,7,6,1
247,0,12,7,5,1
248,0,10,3,7,0
249,0,11,4,7,0
250,0,11,7,4,1
251,0,9,2,7,0
252,0,9,7,2,1
253,0,12,5,7,0
254,0,13,7,6,1
255,0,8,7,1,1
0,1,12,7,5,1
1,1,12,5,7,0
2,1,12,7,5,1
3,1,13,7,6,1
4,1,11,4,7,0
5,1,8,7,1,1
6,1,9,7,2,1
7,1,12,7,5,1
8,1,12,5,7,0
9,1,13,6,7,0
10,1,10,7,3,1
11,1,12,7,5,1
12,1,12,5,7,0
13,1,10,3,7,0
14,1,12,5,7,0
15,1,13,7,6,1
16,1,11,7,4,1
17,1,11,4,7,0
18,1,12,7,5,1
19,1,12,5,7,0
20,1,12,7,5,1
21,1,11,7,4,1
22,1,11,4,7,0
23,1,11,4,7,0
24,1,13,6,7,0
25,1,9,7,2,1
26,1,9,7,2,1
27,1,10,3,7,0
28,1,12,7,5,1
29,1,9,2,7,0
30,1,11,7,4,1
31,1,8,1,7,0
32,1,9,2,7,0
33,1,11,7,4,1
34,1,12,7,5,1
35,1,13,7,6,1
36,1,10,3,7,0
37,1,12,5,7,0
38,1,13,6,7,0
39,1,11,4,7,0
40,1,11,7,4,1
41,1,10,7,3,1
42,1,12,5,7,0
43,1,11,7,4,1
44,1,13,6,7,0
45,1,13,7,6,1
46,1,10,3,7,0
47,1,13,7,6,1
48,1,12,7,5,1
49,1,11,4,7,0
50,1,12,5,7,0
51,1,10,3,7,0
52,1,13,6,7,0
53,1,12,5,7,0
54,1,10,7,3,1
55,1,12,5,7,0
56,1,13,7,6,1
57,1,13,6,7,0
58,1,9,7,2,1
59,1,12,5,7,0
60,1,13,6,7,0
61,1,13,7,6,1
62,1,11,4,7,0
63,1,10,7,3,1
64,1,10,3,7,0
65,1,9,2,7,0
66,1,11,7,4,1
67,1,13,6,7,0
68,1,12,5,7,0
69,1,10,7,3,1
70,1,12,5,7,0
71,1,10,7,3,1
72,1,12,5,7,0
73,1,13,6,7,0
74,1,11,7,4,1
75,1,11,4,7,0
76,1,10,7,3,1
77,1,12,7,6,1
78,1,10,7,3,1
79,1,12,5,7,0
80,1,9,2,7,0
81,1,13,6,7,0
82,1,12,5,7,0
83,1,13,6,7,0
84,1,13,7,6,1
85,1,10,3,7,0
86,1,9,2,7,0
87,1,11,8,4,1
88,1,12,7,5,1
89,1,11,4,7,0
90,1,10,3,7,0
91,1,12,5,7,0
92,1,9,7,2,1
93,1,13,6,7,0
94,1,11,4,8,0
95,1,13,7,6,1
96,1,10,7,3,1
97,1,9,2,7,0
98,1,10,3,7,0
99,1,13,7,6,1
100,1,11,4,7,0
101,1,8,1,7,0
102,1,10,3,7,0
103,1,11,4,7,0
104,1,13,7,6,1
105,1,10,7,3,1
106,1,9,7,2,1
107,1,10,7,3,1
108,1,12,7,5,1
109,1,10,3,7,0
110,1,10,3,7,0
111,1,12,5,7,0
112,1,11,4,7,0
113,1,10,7,3,1
114,1,12,7,5,1
115,1,13,7,6,1
116,1,13,7,6,1
117,1,11,7,4,1
118,1,9,7,2,1
119,1,10,3,7,0
120,1,11,7,4,1
121,1,8,7,1,1
122,1,10,3,7,0
123,1,10,3,7,0
124,1,13,7,6,1
125,1,12,5,7,0
126,1,9,7,2,1
127,1,13,6,7,0
128,1,9,2,7,0
129,1,11,7,4,1
130,1,12,7,5,1
131,1,11,4,7,0
132,1,13,6,7,0
133,1,12,5,8,0
134,1,11,4,7,0
135,1,13,7,6,1
136,1,13,7,6,1
137,1,11,4,7,0
