game_idx,a_team,n_hands,marks_a,marks_b,a_won
106,1,9,2,7,0
107,1,10,7,3,1
108,1,9,2,7,0
109,1,9,2,7,0
110,1,9,2,7,0
111,1,12,7,5,1
112,1,13,6,7,0
113,1,12,7,5,1
114,1,11,7,4,1
115,1,10,3,7,0
116,1,13,6,7,0
117,1,13,6,7,0
118,1,11,4,7,0
119,1,13,7,6,1
120,1,9,7,2,1
121,1,11,7,4,1
122,1,9,7,2,1
123,1,10,3,7,0
124,1,9,7,2,1
125,1,10,7,3,1
126,1,10,7,3,1
127,1,11,4,7,0
128,1,12,7,5,1
129,1,11,4,7,0
130,1,13,6,7,0
131,1,12,7,5,1
132,1,11,4,7,0
133,1,9,7,2,1
134,1,9,7,2,1
135,1,11,4,7,0
136,1,11,7,4,1
137,1,11,4,7,0
138,1,10,3,7,0
139,1,12,5,7,0
140,1,11,4,7,0
141,1,12,5,7,0
142,1,12,7,5,1
143,1,13,6,7,0
144,1,13,7,6,1
145,1,13,7,6,1
146,1,12,7,5,1
147,1,13,6,7,0
148,1,13,7,6,1
149,1,10,7,3,1
150,1,12,5,7,0
151,1,13,7,6,1
152,1,11,7,4,1
153,1,10,7,3,1
154,1,11,4,7,0
155,1,10,7,3,1
156,1,11,7,4,1
157,1,13,7,6,1
158,1,12,5,7,0
159,1,10,3,7,0
160,1,10,3,7,0
161,1,9,7,2,1
162,1,11,4,7,0
163,1,10,3,7,0
164,1,12,5,7,0
165,1,8,7,1,1
166,1,9,2,7,0
167,1,12,5,7,0
168,1,8,7,1,1
169,1,12,5,7,0
170,1,11,4,7,0
171,1,9,2,7,0
172,1,12,7,5,1
173,1,12,7,5,1
174,1,10,3,7,0
175,1,10,7,3,1
176,1,12,7,5,1
177,1,13,6,7,0
178,1,11,7,4,1
179,1,13,7,6,1
180,1,9,7,2,1
181,1,12,7,5,1
182,1,8,7,1,1
183,1,12,7,5,1
184,1,10,7,3,1
185,1,9,7,2,1
186,1,12,5,7,0
187,1,11,7,4,1
188,1,11,7,4,1
189,1,10,7,3,1
190,1,10,7,3,1
191,1,9,2,7,0
192,1,8,7,1,1
193,1,10,3,7,0
194,1,9,7,2,1
195,1,12,7,5,1
196,1,11,7,4,1
197,1,13,7,6,1
198,1,9,2,7,0
199,1,8,1,7,0
200,1,10,3,7,0
201,1,11,4,7,0
202,1,13,7,6,1
203,1,8,7,1,1
204,1,11,4,7,0
205,1,12,5,7,0
206,1,13,6,7,0
207,1,9,7,2,1
208,1,13,7,6,1
209,1,12,7,5,1
210,1,13,6,7,0
211,1,13,7,6,1
212,1,8,1,7,0
213,1,11,7,4,1
214,1,9,7,2,1
215,1,10,3,7,0
216,1,13,6,7,0
217,1,12,7,5,1
218,1,11,7,4,1
219,1,10,3,7,0
220,1,11,4,7,0
221,1,13,6,7,0
222,1,9,7,2,1
223,1,12,5,7,0
224,1,10,7,3,1
225,1,13,7,6,1
226,1,13,7,6,1
227,1,11,4,7,0
228,1,9,2,7,0
229,1,11,4,7,0
230,1,8,1,7,0
231,1,9,7,2,1
232,1,13,7,6,1
233,1,9,7,2,1
234,1,9,2,7,0
235,1,11,4,7,0
236,1,12,7,5,1
237,1,13,6,7,0
238,1,12,5,7,0
239,1,9,7,2,1
240,1,12,7,5,1
241,1,13,7,6,1
242,1,12,7,5,1
243,1,12,5,7,0
244,1,12,7,5,1
245,1,10,3,7,0
246,1,13,6,7,0
247,1,8,1,7,0
248,1,12,7,5,1
249,1,11,7,4,1
250,1,8,1,7,0
251,1,13,6,7,0
252,1,8,7,1,1
253,1,12,5,7,0
254,1,13,7,6,1
255,1,11,4,7,0
