game_idx,a_team,n_hands,marks_a,marks_b,a_won
0,0,9,7,2,1
1,0,13,7,6,1
2,0,9,7,2,1
3,0,11,7,4,1
4,0,7,7,0,1
5,0,12,7,5,1
6,0,8,7,1,1
7,0,9,7,2,1
8,0,11,7,4,1
9,0,9,7,2,1
10,0,10,7,3,1
11,0,11,7,4,1
12,0,11,7,4,1
13,0,13,7,6,1
14,0,8,7,1,1
15,0,13,7,6,1
16,0,12,7,5,1
17,0,13,6,7,0
18,0,11,7,4,1
19,0,9,7,2,1
20,0,10,7,3,1
21,0,11,7,4,1
22,0,9,7,2,1
23,0,8,7,1,1
24,0,13,7,6,1
25,0,10,7,3,1
26,0,9,7,2,1
27,0,13,7,6,1
28,0,9,7,2,1
29,0,13,7,6,1
30,0,13,7,6,1
31,0,12,7,5,1
32,0,10,7,3,1
33,0,8,7,1,1
34,0,9,7,2,1
35,0,9,7,2,1
36,0,9,7,2,1
37,0,13,7,6,1
38,0,11,7,4,1
39,0,8,7,1,1
40,0,9,7,2,1
41,0,12,5,7,0
42,0,9,7,2,1
43,0,12,7,5,1
44,0,11,7,4,1
45,0,10,7,3,1
46,0,10,7,3,1
47,0,8,7,1,1
48,0,7,7,0,1
49,0,10,7,3,1
50,0,13,7,6,1
51,0,11,7,4,1
52,0,9,7,2,1
53,0,8,7,1,1
54,0,12,7,5,1
55,0,13,7,6,1
56,0,7,7,0,1
57,0,11,7,4,1
58,0,8,1,7,0
59,0,11,7,4,1
60,0,9,7,2,1
61,0,9,7,2,1
62,0,9,7,2,1
63,0,13,7,6,1
64,0,11,7,4,1
65,0,11,7,4,1
66,0,11,7,4,1
67,0,11,7,4,1
68,0,11,7,4,1
69,0,9,7,2,1
70,0,12,5,7,0
71,0,13,7,6,1
72,0,11,7,4,1
73,0,13,6,7,0
74,0,11,7,4,1
75,0,10,7,3,1
76,0,8,7,1,1
77,0,9,7,2,1
78,0,11,7,4,1
79,0,13,7,6,1
80,0,10,7,3,1
81,0,10,7,3,1
82,0,7,7,0,1
83,0,8,7,1,1
84,0,11,7,4,1
85,0,8,7,1,1
86,0,8,7,1,1
87,0,7,7,0,1
88,0,8,7,1,1
89,0,8,7,1,1
90,0,8,7,1,1
91,0,8,7,1,1
92,0,10,3,7,0
93,0,11,7,4,1
94,0,11,7,4,1
95,0,13,7,6,1
96,0,10,7,3,1
97,0,12,7,5,1
98,0,13,7,6,1
99,0,11,7,4,1
100,0,11,7,4,1
101,0,11,7,4,1
102,0,10,7,3,1
103,0,10,7,3,1
104,0,12,7,5,1
105,0,9,7,2,1
106,0,10,7,3,1
107,0,8,7,1,1
108,0,12,5,7,0
109,0,8,7,1,1
110,0,10,7,3,1
111,0,9,7,2,1
112,0,9,7,2,1
113,0,9,7,2,1
114,0,9,7,2,1
115,0,11,7,4,1
116,0,9,7,2,1
117,0,12,7,5,1
118,0,9,7,2,1
119,0,11,4,7,0
120,0,9,7,2,1
121,0,11,7,4,1
122,0,13,7,6,1
123,0,12,7,5,1
124,0,12,5,7,0
125,0,9,7,2,1
126,0,11,7,4,1
127,0,9,7,2,1
0,1,9,7,2,1
1,1,9,7,2,1
2,1,12,5,7,0
3,1,12,7,5,1
4,1,10,7,3,1
5,1,8,7,1,1
6,1,10,7,3,1
7,1,10,7,3,1
8,1,12,7,5,1
9,1,12,7,5,1
10,1,12,7,5,1
11,1,9,7,2,1
12,1,9,7,2,1
13,1,10,7,3,1
14,1,10,7,3,1
15,1,11,7,4,1
16,1,12,7,5,1
17,1,10,7,3,1
18,1,11,7,4,1
19,1,11,7,4,1
20,1,10,7,3,1
21,1,10,7,3,1
22,1,10,7,3,1
23,1,11,7,4,1
24,1,7,7,0,1
25,1,13,6,7,0
26,1,9,7,2,1
27,1,8,7,1,1
28,1,11,7,4,1
29,1,12,7,5,1
30,1,8,7,1,1
31,1,11,7,4,1
32,1,8,7,1,1
33,1,13,6,7,0
34,1,10,7,3,1
35,1,10,7,3,1
36,1,12,7,5,1
37,1,9,7,2,1
38,1,10,7,3,1
39,1,12,7,5,1
40,1,11,7,4,1
41,1,11,7,4,1
42,1,12,7,5,1
43,1,12,7,5,1
44,1,8,7,1,1
45,1,7,7,0,1
46,1,9,7,2,1
