game_idx,seed,decl_id,decl_name,decision_idx,actor,seat_role,team,action_slot,action_domino_id,action_domino,contract_threshold_q,hidden_domino_id,hidden_domino,relative_holder,absolute_holder,absolute_holder_role,world_count,conditioned_world_count,conditioned_mass,baseline_mean_q,conditioned_mean_q,mean_q_delta,baseline_tail_low_mass,conditioned_tail_low_mass,tail_low_mass_delta,baseline_shelf_high_mass,conditioned_shelf_high_mass,shelf_high_mass_delta,baseline_std,conditioned_std,std_delta,impact_score,downside_score,upside_score
9,9430,9,no-trump,10,2,bidder_partner,offense,5,15,5-0,18.0,7,3-1,1,0,bidder,1000,103,0.103,15.954577445983887,31.214326858520508,15.259749412536621,0.0,0.0,0.0,0.49000000953674316,1.0,0.5099999904632568,15.12478256225586,0.12833568453788757,-14.996446877717972,20.35974931716919,0.0,20.35974931716919
9,9430,9,no-trump,10,2,bidder_partner,offense,5,15,5-0,18.0,6,3-0,1,0,bidder,1000,100,0.1,15.954577445983887,31.200450897216797,15.24587345123291,0.0,0.0,0.0,0.49000000953674316,1.0,0.5099999904632568,15.12478256225586,0.1154453307390213,-15.009337231516838,20.34587335586548,0.0,20.34587335586548
9,9430,9,no-trump,10,2,bidder_partner,offense,5,15,5-0,18.0,14,4-4,1,0,bidder,1000,122,0.122,15.954577445983887,31.11986541748047,15.165287971496582,0.0,0.0,0.0,0.49000000953674316,1.0,0.5099999904632568,15.12478256225586,0.08662101626396179,-15.038161545991898,20.26528787612915,0.0,20.26528787612915
9,9430,9,no-trump,10,2,bidder_partner,offense,5,15,5-0,18.0,0,0-0,1,0,bidder,1000,35,0.035,15.954577445983887,31.079792022705078,15.125214576721191,0.0,0.0,0.0,0.49000000953674316,1.0,0.5099999904632568,15.12478256225586,0.06779105961322784,-15.056991502642632,20.22521448135376,0.0,20.22521448135376
9,9430,9,no-trump,10,2,bidder_partner,offense,5,15,5-0,18.0,20,5-5,1,0,bidder,1000,117,0.117,15.954577445983887,31.01674461364746,15.062167167663574,0.0,0.0,0.0,0.49000000953674316,1.0,0.5099999904632568,15.12478256225586,0.04082565754652023,-15.08395690470934,20.162167072296143,0.0,20.162167072296143
9,9430,9,no-trump,10,2,bidder_partner,offense,5,15,5-0,18.0,18,5-3,1,0,bidder,1000,125,0.125,15.954577445983887,0.9627323150634766,-14.99184513092041,0.0,0.0,0.0,0.49000000953674316,0.0,-0.49000000953674316,15.12478256225586,4.630733966827393,-10.494048595428467,19.891845226287842,17.441845178604126,0.0
9,9430,9,no-trump,10,2,bidder_partner,offense,5,15,5-0,18.0,16,5-1,1,0,bidder,1000,113,0.113,15.954577445983887,1.8624887466430664,-14.09208869934082,0.0,0.0,0.0,0.49000000953674316,0.0,-0.49000000953674316,15.12478256225586,4.770420074462891,-10.354362487792969,18.992088794708252,16.542088747024536,0.0
9,9430,9,no-trump,11,3,right_setter,defense,0,0,0-0,-17.0,15,5-0,0,0,bidder,1000,130,0.13,-25.179590225219727,-15.16175651550293,10.017833709716797,0.8140000104904175,0.5384615659713745,-0.27553844451904297,0.1860000044107437,0.4615384638309479,0.27553845942020416,11.348037719726562,17.272443771362305,5.924406051635742,15.528602749109268,0.0,14.150910526514053
9,9430,9,no-trump,11,3,right_setter,defense,0,0,0-0,-17.0,20,5-5,1,1,left_setter,1000,425,0.425,-25.179590225219727,-19.210445404052734,5.969144821166992,0.8140000104904175,0.5905882120132446,-0.22341179847717285,0.1860000044107437,0.409411758184433,0.22341175377368927,11.348037719726562,14.699131965637207,3.3510942459106445,10.437380343675613,0.0,9.32032135128975
9,9430,9,no-trump,11,3,right_setter,defense,0,0,0-0,-17.0,14,4-4,0,0,bidder,1000,131,0.131,-25.179590225219727,-31.393339157104492,-6.213748931884766,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.348037719726562,0.15730087459087372,-11.190736845135689,9.933748871088028,9.00374884903431,0.0
