game_idx,seed,decl_id,decl_name,bid_value,bid_value_source,decision_idx,trick_idx,trick_position,actor,seat_role,team,partner_player,offense_score_before,defense_score_before,played_count_points_before,unplayed_count_points_public_before,current_trick_count_before,led_suit_before,led_suit_name_before,current_winner_before,current_winner_team_before,partner_currently_winning_before,opponent_currently_winning_before,actual_action_slot,actual_action_domino_id,actual_action_domino,candidate_slot,candidate_domino_id,candidate_domino,candidate_count_points,candidate_is_double,candidate_is_called_suit,candidate_can_follow_led,candidate_beats_current,candidate_would_win_trick_now,candidate_trick_rank,actor_hand_remaining_count,actor_hand_remaining_count_points,actor_hand_remaining_called_suit_count,actor_hand_remaining_double_count,legal_action_count,threshold_q,mean,std,threshold_mass,lower_tail_mass_le_neg18,q10,q25,q50,q75,q90,iqr,cvar_low_10,branch_entropy,branch_peak_count,branch_peak_bins,shelf_gap,samples,mean_rank_desc,threshold_rank_desc,lower_tail_rank_asc,mean_gap_to_best,threshold_gap_to_best,lower_tail_gap_to_safest,is_actual_action,is_top_mean_action,is_top_threshold_action,is_safest_lower_tail_action,high_variance_close_mean,scalar_ev_lying_by_omission,distribution_shape_tags,strategy_context_tags,matched_position_detectors,direct_label_readiness,missing_direct_label_fields,hidden_threat_available,hidden_threat_rows,top_hidden_impact_holder,top_hidden_impact_domino,top_hidden_impact_score,top_hidden_downside_holder,top_hidden_downside_domino,top_hidden_downside_score,top_hidden_upside_holder,top_hidden_upside_domino,top_hidden_upside_score
0,9430,0,blanks,30,schema_v2_bid_value,6,1,2,2,bidder_partner,offense,0,6,0,5,30,0,6,6,0,offense,True,False,5,15,5-0,2,9,3-3,0,True,False,False,False,False,0,6,5,4,1,6,18.0,31.5051326751709,10.83676528930664,0.8109999895095825,0.0,15,23,37,40,41,17,10.119999999999997,4.373496096261209,4,15|17|32|40,25,1000,6,6,3,2.0210514068603516,0.03700000047683716,0.0,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,0,0-0,9.510228991508484,1,0-0,7.280403256416321,0,0-0,9.510228991508484
0,9430,0,blanks,30,schema_v2_bid_value,6,1,2,2,bidder_partner,offense,0,6,0,5,30,0,6,6,0,offense,True,False,5,15,5-0,3,10,4-0,0,False,True,False,True,True,36,6,5,4,1,6,18.0,31.70166778564453,10.28995132446289,0.843999981880188,0.0,15,24,36,41,41,17,11.26,4.376366977542507,7,15|17|28|30|33|37|41,26,1000,5,4,4,1.8245162963867188,0.0040000081062316895,0.0,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|hidden_threat_large_impact,called_suit_pressure,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,0,0-0,10.131529569625854,1,0-0,7.870749056339264,0,0-0,10.131529569625854
0,9430,0,blanks,30,schema_v2_bid_value,6,1,2,2,bidder_partner,offense,0,6,0,5,30,0,6,6,0,offense,True,False,5,15,5-0,5,15,5-0,5,False,True,False,True,True,37,6,5,4,1,6,18.0,31.855146408081055,10.125419616699219,0.8479999899864197,0.0,16,24,36,40,41,16,11.92,4.374524353736881,9,14|16|18|20|31|33|35|37|41,27,1000,3,1,5,1.6710376739501953,0.0,0.0,True,False,True,False,False,False,multi_peak_pdf|wide_shelf_gap|hidden_threat_large_impact,called_suit_pressure|partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_offline_label_ready|needs_belief_model|public_context_ready,bid_margin,True,8,0,0-0,9.943212151527405,1,0-0,7.886047303676605,0,0-0,9.943212151527405
0,9430,0,blanks,30,schema_v2_bid_value,6,1,2,2,bidder_partner,offense,0,6,0,5,30,0,6,6,0,offense,True,False,5,15,5-0,6,21,6-0,0,False,True,False,True,True,38,6,5,4,1,6,18.0,31.725223541259766,10.276278495788574,0.8429999947547913,0.0,16,24,36,41,41,17,11.459999999999999,4.372038711529896,9,15|17|18|29|32|33|35|37|41,26,1000,4,5,6,1.8009605407714844,0.004999995231628418,0.0,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|hidden_threat_large_impact,called_suit_pressure,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,0,0-0,10.094925284385681,1,0-0,7.877334117889404,0,0-0,10.094925284385681
0,9430,0,blanks,30,schema_v2_bid_value,7,1,3,3,right_setter,defense,1,6,0,10,25,5,6,6,2,offense,False,True,0,0,0-0,0,0,0-0,0,True,True,False,True,True,46,6,0,3,1,6,-17.0,5.239487171173096,23.30152702331543,0.7590000033378601,0.22300000488758087,-27,-16,6,24,41,40,-28.609999999999996,5.908027230005606,4,-29|15|17|41,70,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,True,True,scalar_ev_lying_by_omission|high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|hidden_threat_large_impact,called_suit_pressure|last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,6-0,27.194837663322687,1,5-3,12.380654782056808,1,6-0,26.13379447348416
0,9430,0,blanks,30,schema_v2_bid_value,7,1,3,3,right_setter,defense,1,6,0,10,25,5,6,6,2,offense,False,True,0,0,0-0,1,1,1-0,0,False,True,False,False,False,33,6,0,3,1,6,-17.0,-17.193553924560547,17.442745208740234,0.4300000071525574,0.5099999904632568,-38,-31,-18,-11,8,20,-38.85,5.62104391838065,7,-38|-35|-31|-28|-18|-14|-11,27,1000,5,5,5,22.433041095733643,0.32899999618530273,0.28699998557567596,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,called_suit_pressure|last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,6-0,16.230659127235413,0,6-0,10.042901694774628,1,6-0,14.97562313079834
0,9430,0,blanks,30,schema_v2_bid_value,7,1,3,3,right_setter,defense,1,6,0,10,25,5,6,6,2,offense,False,True,0,0,0-0,2,6,3-0,0,False,True,False,False,False,35,6,0,3,1,6,-17.0,-17.404495239257812,17.411291122436523,0.4180000126361847,0.5350000262260437,-38,-31,-18,-10,8,21,-38.88,5.603055820522904,6,-38|-31|-29|-18|-14|-11,27,1000,6,6,6,22.643982410430908,0.3409999907016754,0.31200002133846283,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,called_suit_pressure|last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,6-0,16.73664379119873,0,6-0,9.686516419053078,1,6-0,15.410564571619034
0,9430,0,blanks,30,schema_v2_bid_value,7,1,3,3,right_setter,defense,1,6,0,10,25,5,6,6,2,offense,False,True,0,0,0-0,4,13,4-3,0,False,False,False,False,False,0,6,0,3,1,6,-17.0,-9.907486915588379,18.182889938354492,0.640999972820282,0.33899998664855957,-33,-23,-13,-1,19,22,-36.38,5.890660212388241,9,-27|-22|-15|-13|-11|-9|-7|-4|30,57,1000,3,2,3,15.146974086761475,0.11800003051757812,0.1159999817609787,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,6-0,20.266259908676147,0,6-0,11.524472028017044,1,6-0,18.984929025173187
0,9430,0,blanks,30,schema_v2_bid_value,7,1,3,3,right_setter,defense,1,6,0,10,25,5,6,6,2,offense,False,True,0,0,0-0,5,16,5-1,0,False,False,False,False,False,0,6,0,3,1,6,-17.0,-9.419501304626465,19.500242233276367,0.6359999775886536,0.3370000123977661,-35,-25,-12,2,23,27,-37.12,5.946535878428811,7,-37|-35|-16|-13|-10|0|29,66,1000,2,3,2,14.65898847579956,0.12300002574920654,0.11400000751018524,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,6-0,20.169391930103302,0,6-0,12.063070893287659,1,6-0,18.987988978624344
0,9430,0,blanks,30,schema_v2_bid_value,7,1,3,3,right_setter,defense,1,6,0,10,25,5,6,6,2,offense,False,True,0,0,0-0,6,19,5-4,0,False,False,False,False,False,0,6,0,3,1,6,-17.0,-10.357518196105957,17.79448699951172,0.6320000290870667,0.3490000069141388,-34,-23,-13,-1,18,22,-36.709999999999994,5.8925102546177985,9,-36|-29|-20|-17|-14|-10|-8|0|28,64,1000,4,4,4,15.597005367279053,0.12699997425079346,0.12600000202655792,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,1,6-0,19.551410287618637,0,6-0,11.797600656747818,1,6-0,18.23806492984295
