game_idx,hand_idx,seed,a_team,dealer,redeals,forced,bidder,bidder_is_a,bid_value,decl_id,team_a_pts,team_b_pts,made,marks_a_after,marks_b_after
3,9,1825129031,0,1,0,0,3,0,30,0,12,30,1,4,6
3,10,636130587,0,2,0,0,3,0,30,4,23,19,0,5,6
3,11,3789717452,0,3,0,0,2,1,31,2,29,13,0,5,7
4,0,4079798702,0,0,0,0,0,1,31,6,26,16,0,0,1
4,1,1596255473,0,1,0,0,3,0,30,4,13,29,0,1,1
4,2,2554740677,0,2,0,0,2,1,31,0,39,3,1,2,1
4,3,71197448,0,3,0,0,1,0,30,0,7,35,1,2,2
4,4,977961778,0,0,0,0,1,0,30,5,7,35,1,2,3
4,5,2035785869,0,1,0,0,3,0,30,4,18,24,0,3,3
4,6,1699726288,0,2,0,0,2,1,31,6,36,6,1,4,3
4,7,510727844,0,3,0,0,2,1,31,6,35,7,1,5,3
4,8,174668263,0,0,0,0,2,1,31,5,41,1,1,6,3
4,9,1081432593,0,1,0,0,0,1,31,0,36,6,1,7,3
5,0,3365637028,0,0,0,0,1,0,30,5,29,13,0,1,0
5,1,2176638584,0,1,0,0,2,1,30,4,1,41,0,1,1
5,2,3988062651,0,2,0,0,3,0,30,4,16,26,0,2,1
5,3,4141227005,0,3,0,0,1,0,30,4,8,34,1,2,2
5,4,3805167424,0,0,0,0,1,0,30,4,29,13,0,3,2
5,5,2616168980,0,1,0,0,2,1,30,4,14,28,0,3,3
5,6,132625751,0,2,0,0,3,0,30,6,24,18,0,4,3
5,7,3286212616,0,3,0,0,2,1,31,6,24,18,0,4,4
5,8,4244697820,0,0,0,0,2,1,31,2,42,0,1,5,4
5,9,1761154591,0,1,0,0,3,0,30,5,12,30,1,5,5
5,10,2719639795,0,2,0,0,2,1,31,3,42,0,1,6,5
5,11,236096566,0,3,0,0,0,1,30,1,42,0,1,7,5
6,0,2352840763,0,0,0,0,0,1,32,5,41,1,1,1,0
6,1,2016781182,0,1,0,0,0,1,31,2,9,33,0,1,1
6,2,3074605273,0,2,0,0,0,1,31,1,12,30,0,1,2
6,3,491723157,0,3,0,0,0,1,30,1,0,42,0,1,3
6,4,1497826374,0,0,0,0,0,1,32,1,30,12,0,1,4
6,5,2456311578,0,1,0,0,3,0,30,2,13,29,0,2,4
6,6,4267735645,0,2,0,0,2,1,32,3,41,1,1,3,4
6,7,3178076088,0,3,0,0,2,1,31,4,31,11,1,4,4
6,8,1937356770,0,0,0,0,2,1,31,4,20,22,0,4,5
6,9,2895841974,0,1,0,0,3,0,30,5,0,42,1,4,6
6,10,412298745,0,2,0,0,3,0,30,4,1,41,1,4,7
7,0,3032562761,0,0,0,0,2,1,31,2,31,11,1,1,0
7,1,2696503180,0,1,0,0,0,1,31,4,30,12,0,1,1
7,2,2360443599,0,2,0,0,3,0,30,4,0,42,1,1,2
7,3,366124305,0,3,0,0,1,0,30,4,15,27,0,2,2
7,4,30064724,0,0,0,0,2,1,31,6,34,8,1,3,2
7,5,3136033576,0,1,0,0,2,1,30,4,12,30,0,3,3
7,6,2799973995,0,2,0,0,2,1,31,0,13,29,0,3,4
7,7,805654701,0,3,0,0,1,0,30,4,30,12,0,4,4
7,8,469595120,0,0,0,0,0,1,32,2,25,17,0,4,5
7,9,133535539,0,1,0,0,3,0,30,5,40,2,0,5,5
7,10,3239504391,0,2,0,0,3,0,30,5,22,20,0,6,5
7,11,4146268721,0,3,0,0,1,0,30,6,26,16,0,7,5
8,0,141382675,0,0,0,0,1,0,30,5,18,24,0,1,0
8,1,1952806742,0,1,0,0,2,1,30,0,42,0,1,2,0
8,2,1616747161,0,2,0,0,3,0,30,5,6,36,1,2,1
8,3,427748717,0,3,0,0,2,1,31,4,42,0,1,3,1
8,4,3581335582,0,0,0,0,2,1,31,4,15,27,0,3,2
8,5,2392337138,0,1,0,0,2,1,30,5,36,6,1,4,2
8,6,2056277557,0,2,0,0,3,0,30,4,7,35,1,4,3
8,7,867279113,0,3,0,0,1,0,30,5,36,6,0,5,3
8,8,4020865978,0,0,0,0,1,0,30,2,24,18,0,6,3
8,9,3684806397,0,1,0,0,0,1,31,1,23,19,0,6,4
8,10,2495807953,0,2,0,0,3,0,30,4,18,24,0,7,4
9,0,1574704649,0,0,0,0,1,0,30,4,1,41,1,0,1
9,1,485045092,0,1,0,0,2,1,30,4,28,14,0,0,2
9,2,49646624,0,2,0,0,3,0,30,4,6,36,1,0,3
9,3,202810978,0,3,0,0,1,0,30,4,22,20,0,1,3
9,4,2014235045,0,0,0,0,1,0,30,4,1,41,1,1,4
9,5,924575488,0,1,0,0,2,1,30,5,41,1,1,2,4
9,6,2735999555,0,2,0,0,2,1,31,0,31,11,1,3,4
9,7,3642763885,0,3,0,0,0,1,30,6,34,8,1,4,4
9,8,306281793,0,0,0,0,0,1,31,5,42,0,1,5,4
9,9,2117705860,0,1,0,0,3,0,30,4,11,31,1,5,5
9,10,3175529951,0,2,0,0,3,0,30,4,12,30,1,5,6
9,11,4082294281,0,3,0,0,0,1,30,5,23,19,0,5,7
10,0,661247271,0,0,0,0,2,1,31,2,36,6,1,1,0
10,1,2472671338,0,1,0,0,3,0,30,3,1,41,1,1,1
10,2,3431156542,0,2,0,0,0,1,31,4,40,2,1,2,1
10,3,947613313,0,3,0,0,2,1,31,2,42,0,1,3,1
10,4,4101200178,0,0,0,0,1,0,30,3,8,34,1,3,2
10,5,764718086,0,1,0,0,0,1,31,5,35,7,1,4,2
10,6,2576142153,0,2,0,0,3,0,30,6,7,35,1,4,3
10,7,1387143709,0,3,0,0,2,1,31,6,42,0,1,5,3
10,8,245763278,0,0,0,0,2,1,31,6,36,6,1,6,3
10,9,1204248482,0,1,0,0,3,0,30,6,31,11,0,7,3
11,0,2969694218,0,0,0,0,1,0,30,4,25,17,0,1,0
11,1,3876458548,0,1,0,0,2,1,30,6,42,0,1,2,0
11,2,639315343,0,2,0,0,2,1,31,3,17,25,0,2,1
11,3,2351400523,0,3,0,0,2,1,31,0,41,1,1,3,1
11,4,4162824590,0,0,0,0,1,0,30,5,2,40,1,3,2
11,5,21021648,0,1,0,0,3,0,30,2,7,35,1,3,3
11,6,1832445715,0,2,0,0,0,1,31,4,19,23,0,3,4
11,7,742786158,0,3,0,0,0,1,30,4,24,18,0,3,5
11,8,307387690,0,0,0,0,2,1,31,5,41,1,1,4,5
11,9,460552044,0,1,0,0,3,0,30,5,12,30,1,4,6
11,10,2271976111,0,2,0,0,2,1,32,6,29,13,0,4,7
12,0,597272831,0,0,0,0,0,1,31,5,31,11,1,1,0
12,1,261213250,0,1,0,0,3,0,30,1,12,30,1,1,1
12,2,4220120965,0,2,0,0,2,1,31,1,7,35,0,1,2
12,3,3031122521,0,3,0,0,1,0,30,5,35,7,0,2,2
12,4,1889742090,0,0,0,0,2,1,31,4,40,2,1,3,2
12,5,700743646,0,1,0,0,0,1,31,5,30,12,0,3,3
12,6,364684065,0,2,0,0,0,1,31,3,26,16,0,3,4
12,7,3470652917,0,3,0,0,2,1,31,4,36,6,1,4,4
12,8,2329272486,0,0,0,0,2,1,31,0,31,11,1,5,4
12,9,1993212905,0,1,0,0,3,0,30,1,3,39,1,5,5
12,10,804214461,0,2,0,0,3,0,30,4,12,30,1,5,6
12,11,468154880,0,3,0,0,0,1,30,4,19,23,0,5,7
13,0,658897243,0,0,0,0,2,1,31,6,42,0,1,1,0
13,1,3812484108,0,1,0,0,3,0,30,4,17,25,0,2,0
13,2,3476424527,0,2,0,0,0,1,31,4,24,18,0,2,1
13,3,2287426083,0,3,0,0,2,1,31,4,31,11,1,3,1
13,4,1951366502,0,0,0,0,0,1,32,0,41,1,1,4,1
13,5,4252014504,0,1,0,0,3,0,30,5,40,2,0,5,1
13,6,3915954923,0,2,0,0,0,1,31,3,31,11,1,6,1
13,7,2726956479,0,3,0,0,2,1,31,5,36,6,1,7,1
14,0,3434382015,0,0,0,0,2,1,31,4,41,1,1,1,0
14,1,2344722458,0,1,0,0,2,1,30,5,13,29,0,1,1
14,2,1909323990,0,2,0,0,2,1,31,4,42,0,1,2,1
14,3,819664433,0,3,0,0,2,1,31,4,13,29,0,2,2
14,4,3873912411,0,0,0,0,2,1,31,2,42,0,1,3,2
14,5,2784252854,0,1,0,0,3,0,30,1,1,41,1,3,3
14,6,300709625,0,2,0,0,3,0,30,4,40,2,0,4,3
14,7,2012794805,0,3,0,0,0,1,30,6,26,16,0,4,4
14,8,2165959159,0,0,0,0,2,1,31,5,42,0,1,5,4
14,9,3977383226,0,1,0,0,0,1,31,2,11,31,0,5,5
14,10,740240021,0,2,0,0,2,1,31,5,24,18,0,5,6
14,11,404180440,0,3,0,0,0,1,30,0,36,6,1,6,6
14,12,3510149292,0,0,0,0,2,1,31,0,41,1,1,7,6
15,0,3326245487,0,0,0,0,0,1,31,3,35,7,1,1,0
15,1,2184865056,0,1,0,0,3,0,30,5,29,13,0,2,0
15,2,995866612,0,2,0,0,2,1,32,5,6,36,0,2,1
15,3,2807290679,0,3,0,0,2,1,31,6,31,11,1,3,1
15,4,2471231098,0,0,0,0,2,1,31,5,39,3,1,4,1
15,5,2624395452,0,1,0,0,3,0,30,6,17,25,0,5,1
15,6,140852223,0,2,0,0,0,1,31,5,42,0,1,6,1
15,7,3246821075,0,3,0,0,2,1,31,5,42,0,1,7,1
16,0,953824100,0,0,0,0,1,0,30,6,41,1,0,1,0
16,1,617764519,0,1,0,0,2,1,30,1,42,0,1,2,0
16,2,281704938,0,2,0,0,2,1,31,3,31,11,1,3,0
16,3,3387673790,0,3,0,0,1,0,30,5,12,30,1,3,1
16,4,2246293359,0,0,0,0,1,0,30,1,13,29,0,4,1
16,5,1057294915,0,1,0,0,3,0,30,6,30,12,0,5,1
16,6,721235334,0,2,0,0,2,1,31,1,42,0,1,6,1
16,7,2532659401,0,3,0,0,1,0,30,5,24,18,0,7,1
17,0,3262271047,0,0,0,0,2,1,31,4,42,0,1,1,0
17,1,2120890616,0,1,0,0,3,0,30,4,13,29,0,2,0
17,2,1784831035,0,2,0,0,3,0,30,2,17,25,0,3,0
17,3,595832591,0,3,0,0,1,0,30,2,17,25,0,4,0
17,4,259773010,0,0,0,0,1,0,30,5,0,42,1,4,1
17,5,2560421012,0,1,0,0,2,1,30,5,42,0,1,5,1
17,6,2224361431,0,2,0,0,2,1,31,4,19,23,0,5,2
17,7,1035362987,0,3,0,0,1,0,30,0,25,17,0,6,2
17,8,699303406,0,0,0,0,1,0,30,0,18,24,0,7,2
18,0,2518574609,0,0,0,0,0,1,31,5,24,18,0,0,1
18,1,2182515028,0,1,0,0,3,0,30,5,24,18,0,1,1
18,2,1041134597,0,2,0,0,3,0,30,1,33,9,0,2,1
18,3,4147103449,0,3,0,0,1,0,30,1,7,35,1,2,2
18,4,3811043868,0,0,0,0,1,0,30,5,8,34,1,2,3
18,5,2622045424,0,1,0,0,3,0,30,6,22,20,0,3,3
18,6,2285985843,0,2,0,0,3,0,30,5,12,30,1,3,4
18,7,291666549,0,3,0,0,0,1,30,3,42,0,1,4,4
18,8,4250574264,0,0,0,0,2,1,31,5,4,38,0,4,5
18,9,3914514683,0,1,0,0,3,0,30,4,24,18,0,5,5
18,10,2725516239,0,2,0,0,3,0,30,5,17,25,0,6,5
18,11,1584135808,0,3,0,0,1,0,30,3,12,30,1,6,6
18,12,395137364,0,0,0,0,0,1,31,4,24,18,0,6,7
19,0,2877475906,0,0,0,0,1,0,30,6,28,14,0,1,0
19,1,393932677,0,1,0,0,2,1,30,4,26,16,0,1,1
19,2,3599240416,0,2,0,0,0,1,31,4,27,15,0,1,2
19,3,1115697187,0,3,0,0,1,0,30,6,36,6,0,2,2
19,4,2022461517,0,0,0,0,0,1,32,0,18,24,0,2,3
19,5,833463073,0,1,0,0,3,0,30,5,18,24,0,3,3
19,6,497403492,0,2,0,0,3,0,30,5,7,35,1,3,4
19,7,1555227583,0,3,0,0,1,0,30,5,7,35,1,3,5
19,8,1219168002,0,0,0,0,2,1,31,5,35,7,1,4,5
19,9,2125932332,0,1,0,0,3,0,30,5,3,39,1,4,6
19,10,936933888,0,2,0,0,3,0,30,4,1,41,1,4,7
20,0,890955557,0,0,0,0,1,0,30,3,19,23,0,1,0
20,1,2702379624,0,1,0,0,3,0,30,3,16,26,0,2,0
20,2,2855543978,0,2,0,0,3,0,30,3,0,42,1,2,1
20,3,372000749,0,3,0,0,0,1,30,0,42,0,1,3,1
20,4,35941168,0,0,0,0,2,1,31,5,41,1,1,4,1
20,5,3141910020,0,1,0,0,3,0,30,5,34,8,0,5,1
20,6,2000529589,0,2,0,0,3,0,30,5,29,13,0,6,1
20,7,811531145,0,3,0,0,0,1,30,4,29,13,0,6,2
20,8,475471564,0,0,0,0,1,0,30,6,24,18,0,7,2
21,0,1570677555,0,0,0,0,2,1,31,0,26,16,0,0,1
21,1,2477441885,0,1,0,0,0,1,31,1,42,0,1,1,1
21,2,2141382304,0,2,0,0,0,1,31,4,9,33,0,1,2
21,3,952383860,0,3,0,0,1,0,30,5,12,30,1,1,3
21,4,616324279,0,0,0,0,1,0,30,4,18,24,0,2,3
21,5,2916972281,0,1,0,0,2,1,30,4,24,18,0,2,4
21,6,2580912700,0,2,0,0,2,1,31,5,25,17,0,2,5
21,7,97369471,0,3,0,0,0,1,30,5,25,17,0,2,6
21,8,1055854675,0,0,0,0,0,1,31,6,35,7,1,3,6
21,9,2061957892,0,1,0,0,3,0,30,5,24,18,0,4,6
21,10,3020443096,0,2,0,0,0,1,31,1,41,1,1,5,6
21,11,536899867,0,3,0,0,2,1,31,4,30,12,0,5,7
22,0,826981117,0,0,0,0,1,0,30,4,0,42,1,0,1
22,1,490921536,0,1,0,0,2,1,30,4,24,18,0,0,2
22,2,3644508401,0,2,0,0,3,0,30,4,12,30,1,0,3
22,3,2455509957,0,3,0,0,0,1,30,2,19,23,0,0,4
22,4,2119450376,0,0,0,0,0,1,32,1,18,24,0,0,5
22,5,930451932,0,1,0,0,0,1,31,4,34,8,1,1,5
22,6,4084038797,0,2,0,0,3,0,30,4,9,33,1,1,6
22,7,2895040353,0,3,0,0,2,1,31,4,12,30,0,1,7
23,0,1185882414,0,0,0,0,1,0,30,4,9,33,1,0,1
23,1,2997306481,0,1,0,0,0,1,31,6,41,1,1,1,1
23,2,2661246900,0,2,0,0,0,1,31,4,30,12,0,1,2
23,3,1472248456,0,3,0,0,0,1,30,5,14,28,0,1,3
23,4,330868025,0,0,0,0,0,1,32,5,23,19,0,1,4
23,5,3436836877,0,1,0,0,0,1,31,6,41,1,1,2,4
23,6,3100777296,0,2,0,0,2,1,32,6,41,1,1,3,4
23,7,1911778852,0,3,0,0,1,0,30,0,23,19,0,4,4
23,8,770398421,0,0,0,0,1,0,30,4,25,17,0,5,4
23,9,434338840,0,1,0,0,3,0,30,4,18,24,0,6,4
23,10,3540307692,0,2,0,0,2,1,32,4,34,8,1,7,4
24,0,3494329361,0,0,0,0,1,0,30,5,19,23,0,1,0
24,1,1010786132,0,1,0,0,0,1,31,2,20,22,0,1,1
24,2,1163950486,0,2,0,0,2,1,31,5,35,7,1,2,1
24,3,2975374553,0,3,0,0,1,0,30,5,1,41,1,2,2
24,4,2639314972,0,0,0,0,2,1,31,2,17,25,0,2,3
24,5,1450316528,0,1,0,0,0,1,31,6,41,1,1,3,3
24,6,2357080858,0,2,0,0,3,0,30,4,34,8,0,4,3
24,7,3414904949,0,3,0,0,1,0,30,4,25,17,0,5,3
24,8,3078845368,0,0,0,0,1,0,30,5,30,12,0,6,3
24,9,2742785787,0,1,0,0,3,0,30,5,6,36,1,6,4
24,10,748466493,0,2,0,0,3,0,30,4,1,41,1,6,5
24,11,2460551673,0,3,0,0,2,1,31,5,42,0,1,7,5
25,0,2750632923,0,0,0,0,1,0,30,4,11,31,1,0,1
25,1,267089694,0,1,0,0,0,1,31,4,26,16,0,0,2
25,2,1225574898,0,2,0,0,3,0,30,3,0,42,1,0,3
25,3,2231678115,0,3,0,0,1,0,30,4,18,24,0,1,3
25,4,1895618534,0,0,0,0,0,1,32,5,29,13,0,1,4
25,5,706620090,0,1,0,0,3,0,30,4,6,36,1,1,5
25,6,370560509,0,2,0,0,3,0,30,5,29,13,0,2,5
25,7,523724863,0,3,0,0,1,0,30,2,1,41,1,2,6
25,8,2335148930,0,0,0,0,0,1,31,5,20,22,0,2,7
26,0,3430354921,0,0,0,0,1,0,30,6,12,30,1,0,1
26,1,3094295340,0,1,0,0,3,0,30,1,11,31,1,0,2
26,2,4001059670,0,2,0,0,3,0,30,4,19,23,0,1,2
26,3,2812061226,0,3,0,0,1,0,30,4,12,30,1,1,3
26,4,2476001645,0,0,0,0,0,1,31,5,30,12,0,1,4
26,5,3533825736,0,1,0,0,3,0,30,4,7,35,1,1,5
26,6,145622770,0,2,0,0,3,0,30,4,10,32,1,1,6
26,7,1957046837,0,3,0,0,0,1,30,5,34,8,1,2,6
26,8,2915532041,0,0,0,0,2,1,31,4,40,2,1,3,6
26,9,431988812,0,1,0,0,3,0,30,5,1,41,1,3,7
27,0,3270497519,0,0,0,0,2,1,31,0,36,6,1,1,0
27,1,2934437938,0,1,0,0,3,0,30,4,19,23,0,2,0
27,2,940118644,0,2,0,0,3,0,30,3,11,31,1,2,1
27,3,604059063,0,3,0,0,0,1,30,4,19,23,0,2,2
27,4,3710027915,0,0,0,0,1,0,30,2,2,40,1,2,3
27,5,3373968334,0,1,0,0,3,0,30,5,29,13,0,3,3
27,6,890425105,0,2,0,0,3,0,30,6,35,7,0,4,3
27,7,1043589459,0,3,0,0,0,1,30,0,14,28,0,4,4
27,8,2855013526,0,0,0,0,1,0,30,4,18,24,0,5,4
27,9,3813498730,0,1,0,0,3,0,30,5,23,19,0,6,4
27,10,1329955501,0,2,0,0,2,1,31,4,42,0,1,7,4
28,0,1703396982,0,0,0,0,0,1,31,5,40,2,1,1,0
28,1,562016551,0,1,0,0,3,0,30,4,18,24,0,2,0
28,2,225956970,0,2,0,0,2,1,31,6,31,11,1,3,0
28,3,3331925822,0,3,0,0,2,1,31,3,30,12,0,3,1
28,4,2995866241,0,0,0,0,0,1,32,4,35,7,1,4,1
28,5,1001546947,0,1,0,0,0,1,31,4,41,1,1,5,1
28,6,665487366,0,2,0,0,2,1,31,4,20,22,0,5,2
28,7,3771456218,0,3,0,0,2,1,31,5,13,29,0,5,3
28,8,3435396637,0,0,0,0,0,1,31,1,42,0,1,6,3
28,9,3099337056,0,1,0,0,2,1,30,5,36,6,1,7,3
29,0,1059039431,0,0,0,0,1,0,30,3,14,28,0,1,0
29,1,2870463498,0,1,0,0,3,0,30,5,24,18,0,2,0
29,2,1681465054,0,2,0,0,3,0,30,4,13,29,0,3,0
29,3,540084623,0,3,0,0,2,1,31,6,42,0,1,4,0
29,4,204025042,0,0,0,0,1,0,30,1,1,41,1,4,1
29,5,3309993894,0,1,0,0,3,0,30,5,28,14,0,5,1
29,6,2973934313,0,2,0,0,3,0,30,5,27,15,0,6,1
29,7,979615019,0,3,0,0,0,1,30,4,40,2,1,7,1
30,0,315342993,0,0,0,0,0,1,31,4,30,12,0,0,1
30,1,2126767060,0,1,0,0,0,1,31,0,42,0,1,1,1
30,2,3085252264,0,2,0,0,3,0,30,6,7,35,1,1,2
30,3,601709035,0,3,0,0,1,0,30,4,28,14,0,2,2
30,4,3755295900,0,0,0,0,2,1,31,6,25,17,0,2,3
30,5,2566297456,0,1,0,0,3,0,30,4,26,16,0,3,3
30,6,2230237875,0,2,0,0,2,1,32,5,34,8,1,4,3
30,7,1041239431,0,3,0,0,1,0,30,4,28,14,0,5,3
30,8,4194826296,0,0,0,0,1,0,30,0,8,34,1,5,4
30,9,3005827852,0,1,0,0,0,1,31,5,42,0,1,6,4
30,10,2669768271,0,2,0,0,0,1,31,2,24,18,0,6,5
30,11,2333708690,0,3,0,0,1,0,30,1,12,30,1,6,6
30,12,1144710246,0,0,0,0,0,1,31,4,24,18,0,6,7
31,0,3627048788,0,0,0,0,1,0,30,4,34,8,0,1,0
31,1,1143505559,0,1,0,0,0,1,31,5,31,11,1,2,0
31,2,1296669913,0,2,0,0,3,0,30,4,0,42,1,2,1
31,3,960610332,0,3,0,0,2,1,31,0,29,13,0,2,2
31,4,2772034399,0,0,0,0,0,1,31,6,14,28,0,2,3
31,5,3730519603,0,1,0,0,3,0,30,4,31,11,0,3,3
31,6,441655524,0,2,0,0,3,0,30,3,30,12,0,4,3
31,7,1400140728,0,3,0,0,2,1,31,4,30,12,0,4,4
31,8,3211564795,0,0,0,0,2,1,31,5,19,23,0,4,5
31,9,2121905238,0,1,0,0,3,0,30,4,7,35,1,4,6
31,10,881185920,0,2,0,0,3,0,30,5,1,41,1,4,7
0,0,3653443310,1,0,0,0,2,0,30,5,7,35,1,0,1
0,1,316961218,1,1,0,0,3,1,31,0,41,1,1,1,1
0,2,3470548083,1,2,0,0,3,1,30,6,41,1,1,2,1
0,3,2281549639,1,3,0,0,3,1,32,3,42,0,1,3,1
0,4,1945490058,1,0,0,0,2,0,30,4,12,30,1,3,2
0,5,756491614,1,1,0,0,2,0,30,5,30,12,0,4,2
0,6,3910078479,1,2,0,0,0,0,30,5,7,35,1,4,3
0,7,1426535250,1,3,0,0,0,0,30,3,17,25,0,5,3
0,8,2385020454,1,0,0,0,3,1,31,6,35,7,1,6,3
0,9,4196444521,1,1,0,0,2,0,30,4,42,0,0,7,3
1,0,4204291657,1,0,0,0,2,0,30,4,18,24,0,1,0
1,1,3868232076,1,1,0,0,2,0,30,4,17,25,0,2,0
1,2,3532172495,1,2,0,0,1,1,31,5,36,6,1,3,0
1,3,295029290,1,3,0,0,3,1,32,5,35,7,1,4,0
1,4,1201793620,1,0,0,0,1,1,30,1,40,2,1,5,0
1,5,12795176,1,1,0,0,1,1,31,2,41,1,1,6,0
1,6,3971702891,1,2,0,0,0,0,30,5,12,30,1,6,1
1,7,1488159662,1,3,0,0,1,1,31,4,21,21,0,6,2
1,8,1641324016,1,0,0,0,2,0,30,0,11,31,1,6,3
1,9,3452748083,1,1,0,0,1,1,32,1,24,18,0,6,4
1,10,116265991,1,2,0,0,3,1,30,4,41,1,1,7,4
2,0,1172885395,1,0,0,0,1,1,30,2,31,11,1,1,0
2,1,2079649725,1,1,0,0,3,1,31,5,31,11,1,2,0
2,2,1743590144,1,2,0,0,1,1,31,4,20,22,0,2,1
2,3,2801414235,1,3,0,0,0,0,30,2,2,40,1,2,2
2,4,2465354654,1,0,0,0,1,1,30,2,42,0,1,3,2
2,5,1276356210,1,1,0,0,3,1,31,6,13,29,0,3,3
2,6,2183120540,1,2,0,0,3,1,30,4,25,17,0,3,4
2,7,3240944631,1,3,0,0,0,0,30,4,25,17,0,4,4
2,8,2904885050,1,0,0,0,1,1,30,4,34,8,1,5,4
2,9,2568825469,1,1,0,0,3,1,31,0,41,1,1,6,4
2,10,2622650936,1,2,0,0,3,1,30,4,21,21,0,6,5
2,11,2286591355,1,3,0,0,0,0,30,4,30,12,0,7,5
3,0,2576672605,1,0,0,0,3,1,31,2,8,34,0,0,1
3,1,93129376,1,1,0,0,1,1,32,5,31,11,0,0,2
3,2,4052037091,1,2,0,0,3,1,30,4,36,6,1,1,2
3,3,2057717797,1,3,0,0,3,1,31,3,19,23,0,1,3
3,4,1721658216,1,0,0,0,2,0,30,4,8,34,1,1,4
3,5,532659772,1,1,0,0,1,1,32,4,42,0,1,2,4
3,6,196600191,1,2,0,0,3,1,30,2,30,12,1,3,4
3,7,2497248193,1,3,0,0,0,0,30,4,7,35,1,3,5
3,8,2161188612,1,0,0,0,2,0,30,4,0,42,1,3,6
3,9,1825129031,1,1,0,0,1,1,32,5,19,23,0,3,7
4,0,4079798702,1,0,0,0,2,0,30,5,1,41,1,0,1
4,1,1596255473,1,1,0,0,2,0,30,5,23,19,0,1,1
4,2,2554740677,1,2,0,0,0,0,30,4,23,19,0,2,1
4,3,71197448,1,3,0,0,1,1,31,0,34,8,1,3,1
4,4,977961778,1,0,0,0,1,1,30,5,34,8,1,4,1
4,5,2035785869,1,1,0,0,2,0,30,2,14,28,0,5,1
4,6,1699726288,1,2,0,0,0,0,30,5,18,24,0,6,1
4,7,510727844,1,3,0,0,0,0,30,4,13,29,0,7,1
5,0,3365637028,1,0,0,0,2,0,30,5,13,29,0,1,0
5,1,2176638584,1,1,0,0,1,1,32,6,15,27,0,1,1
5,2,3988062651,1,2,0,0,1,1,31,3,40,2,1,2,1
5,3,4141227005,1,3,0,0,1,1,31,4,42,0,1,3,1
5,4,3805167424,1,0,0,0,3,1,31,6,41,1,1,4,1
