game_idx,hand_idx,seed,a_team,dealer,redeals,forced,bidder,bidder_is_a,bid_value,decl_id,team_a_pts,team_b_pts,made,marks_a_after,marks_b_after
23,6,3353731025,0,2,0,0,3,0,30,5,26,16,0,5,2
23,7,1359411731,0,3,0,0,0,1,30,5,25,17,0,5,3
23,8,1023352150,0,0,0,0,1,0,30,5,18,24,0,6,3
23,9,4129321002,0,1,0,0,2,1,30,6,0,42,0,6,4
23,10,3793261421,0,2,0,0,3,0,30,1,0,42,1,6,5
23,11,2651880990,0,3,0,0,0,1,30,5,11,31,0,6,6
23,12,1462882546,0,0,0,0,1,0,30,4,7,35,1,6,7
24,0,4166702902,0,0,0,0,1,0,30,2,1,41,1,0,1
24,1,3025322471,0,1,0,0,2,1,30,6,19,23,0,0,2
24,2,541779242,0,2,0,0,3,0,30,6,0,42,1,0,3
24,3,1500264446,0,3,0,0,0,1,30,4,42,0,1,1,3
24,4,3311688513,0,0,0,0,1,0,30,5,12,30,1,1,4
24,5,3464852867,0,1,0,0,2,1,30,5,42,0,1,2,4
24,6,981309638,0,2,0,0,3,0,30,4,11,31,1,2,5
24,7,645250057,0,3,0,0,0,1,30,6,25,17,0,2,6
24,8,3751218909,0,0,0,0,1,0,30,4,35,7,0,3,6
24,9,3415159328,0,1,0,0,2,1,30,4,29,13,0,3,7
25,0,1958700739,0,0,0,0,1,0,30,5,16,26,0,1,0
25,1,1523302271,0,1,0,0,2,1,30,4,35,7,1,2,0
25,2,1676466625,0,2,0,0,3,0,30,1,38,4,0,3,0
25,3,3487890692,0,3,0,0,0,1,30,2,19,23,0,3,1
25,4,3151831111,0,0,0,0,1,0,30,3,18,24,0,4,1
25,5,4209655202,0,1,0,0,2,1,30,4,8,34,0,4,2
25,6,821452236,0,2,0,0,3,0,30,4,34,8,0,5,2
25,7,1779937440,0,3,0,0,0,1,30,5,15,27,0,5,3
25,8,3591361507,0,0,0,0,1,0,30,4,18,24,0,6,3
25,9,354218302,0,1,0,0,2,1,30,6,34,8,1,7,3
26,0,391600202,0,0,0,0,1,0,30,5,17,25,0,1,0
26,1,3545187067,0,1,0,0,2,1,30,5,17,25,0,1,1
26,2,3209127486,0,2,0,0,3,0,30,2,17,25,0,2,1
26,3,2020129042,0,3,0,0,0,1,30,4,39,3,1,3,1
26,4,1684069461,0,0,0,0,1,0,30,4,12,30,1,3,2
26,5,3984717463,0,1,0,0,2,1,30,3,42,0,1,4,2
26,6,3648657882,0,2,0,0,3,0,30,5,36,6,0,5,2
26,7,2459659438,0,3,0,0,0,1,30,4,14,28,0,5,3
26,8,2123599857,0,0,0,0,1,0,30,3,24,18,0,6,3
26,9,3030364187,0,1,0,0,2,1,30,3,26,16,0,6,4
26,10,4088188278,0,2,0,0,3,0,30,4,14,28,0,7,4
27,0,3942871060,0,0,0,0,1,0,30,5,27,15,0,1,0
27,1,3606811479,0,1,0,0,2,1,30,5,19,23,0,1,1
27,2,1612492185,0,2,0,0,3,0,30,2,1,41,1,1,2
27,3,1276432604,0,3,0,0,0,1,30,5,23,19,0,1,3
27,4,940373023,0,0,0,0,1,0,30,6,13,29,0,2,3
27,5,4046341875,0,1,0,0,2,1,30,3,40,2,1,3,3
27,6,2904961444,0,2,0,0,3,0,30,4,17,25,0,4,3
27,7,1715963000,0,3,0,0,0,1,30,5,11,31,0,4,4
27,8,1379903419,0,0,0,0,1,0,30,6,19,23,0,5,4
27,9,3191327486,0,1,0,0,2,1,30,0,39,3,1,6,4
27,10,3344491840,0,2,0,0,3,0,30,5,29,13,0,7,4
28,0,1151029861,0,0,0,0,1,0,30,5,11,31,1,0,1
28,1,814970280,0,1,0,0,2,1,30,5,29,13,0,0,2
28,2,3920939132,0,2,0,0,3,0,30,5,25,17,0,1,2
28,3,3584879551,0,3,0,0,0,1,30,6,30,12,1,2,2
28,4,2443499120,0,0,0,0,1,0,30,5,23,19,0,3,2
28,5,1254500676,0,1,0,0,2,1,30,5,12,30,0,3,3
28,6,918441095,0,2,0,0,3,0,30,4,40,2,0,4,3
28,7,4024409947,0,3,0,0,0,1,30,4,40,2,1,5,3
28,8,2883029516,0,0,0,0,1,0,30,4,19,23,0,6,3
28,9,1694031072,0,1,0,0,2,1,30,5,40,2,1,7,3
29,0,2315252008,0,0,0,0,1,0,30,6,24,18,0,1,0
29,1,3321355225,0,1,0,0,2,1,30,4,18,24,0,1,1
29,2,4279840429,0,2,0,0,3,0,30,1,16,26,0,2,1
29,3,1796297200,0,3,0,0,0,1,30,4,7,35,0,2,2
29,4,1460237619,0,0,0,0,1,0,30,4,10,32,1,2,3
29,5,271239175,0,1,0,0,2,1,30,4,13,29,0,2,4
29,6,3424826040,0,2,0,0,3,0,30,4,24,18,0,3,4
29,7,2235827596,0,3,0,0,0,1,30,5,23,19,0,3,5
29,8,1899768015,0,0,0,0,1,0,30,5,23,19,0,4,5
29,9,710769571,0,1,0,0,2,1,30,4,31,11,1,5,5
29,10,3864356436,0,2,0,0,3,0,30,6,34,8,0,6,5
29,11,3528296855,0,3,0,0,0,1,30,3,28,14,0,6,6
29,12,2339298411,0,0,0,0,1,0,30,5,2,40,1,6,7
30,0,3818378105,0,0,0,0,1,0,30,2,11,31,1,0,1
30,1,3382979637,0,1,0,0,2,1,30,1,12,30,0,0,2
30,2,2293320080,0,2,0,0,3,0,30,4,42,0,0,1,2
30,3,1052600762,0,3,0,0,0,1,30,0,19,23,0,1,3
30,4,716541181,0,0,0,0,1,0,30,4,12,30,1,1,4
30,5,1774365272,0,1,0,0,2,1,30,4,4,38,0,1,5
30,6,3486450452,0,2,0,0,3,0,30,6,11,31,1,1,6
30,7,3639614806,0,3,0,0,0,1,30,5,29,13,0,1,7
31,0,2251277568,0,0,0,0,1,0,30,1,29,13,0,1,0
31,1,1915217987,0,1,0,0,2,1,30,0,22,20,0,1,1
31,2,773837556,0,2,0,0,3,0,30,4,18,24,0,2,1
31,3,3879806408,0,3,0,0,0,1,30,2,30,12,1,3,1
31,4,3543746827,0,0,0,0,1,0,30,4,1,41,1,3,2
31,5,2354748383,0,1,0,0,2,1,30,0,20,22,0,3,3
31,6,1213367952,0,2,0,0,3,0,30,4,19,23,0,4,3
31,7,24369508,0,3,0,0,0,1,30,2,31,11,1,5,3
31,8,3983277223,0,0,0,0,1,0,30,5,40,2,0,6,3
31,9,1499733994,0,1,0,0,2,1,30,4,14,28,0,6,4
31,10,1652898348,0,2,0,0,3,0,30,3,7,35,1,6,5
31,11,3464322415,0,3,0,0,0,1,30,5,25,17,0,6,6
31,12,127840323,0,0,0,0,1,0,30,5,23,19,0,7,6
32,0,1507581130,0,0,0,0,1,0,30,5,1,41,1,0,1
32,1,1171521549,0,1,0,0,2,1,30,6,41,1,1,1,1
32,2,835461968,0,2,0,0,3,0,30,4,25,17,0,2,1
32,3,3136109970,0,3,0,0,0,1,30,4,17,25,0,2,2
32,4,2800050389,0,0,0,0,1,0,30,5,25,17,0,3,2
32,5,1611051945,0,1,0,0,2,1,30,5,0,42,0,3,3
32,6,1274992364,0,2,0,0,3,0,30,4,14,28,0,4,3
32,7,3575640366,0,3,0,0,0,1,30,4,1,41,0,4,4
32,8,3239580785,0,0,0,0,1,0,30,5,30,12,0,5,4
32,9,756037556,0,1,0,0,2,1,30,5,42,0,1,6,4
32,10,1714522760,0,2,0,0,3,0,30,3,7,35,1,6,5
32,11,3525946827,0,3,0,0,0,1,30,4,8,34,0,6,6
32,12,3679111181,0,0,0,0,1,0,30,0,6,36,1,6,7
33,0,2771142164,0,0,0,0,1,0,30,5,35,7,0,1,0
33,1,3677906494,0,1,0,0,2,1,30,5,31,11,1,2,0
33,2,2588246937,0,2,0,0,3,0,30,5,27,15,0,3,0
33,3,2152848469,0,3,0,0,0,1,30,4,8,34,0,3,1
33,4,1816788888,0,0,0,0,1,0,30,6,24,18,0,4,1
33,5,4117436890,0,1,0,0,2,1,30,4,15,27,0,4,2
33,6,3781377309,0,2,0,0,3,0,30,2,25,17,0,5,2
33,7,544234104,0,3,0,0,0,1,30,6,42,0,1,6,2
33,8,2256319284,0,0,0,0,1,0,30,3,35,7,0,7,2
34,0,4174929374,0,0,0,0,1,0,30,6,18,24,0,1,0
34,1,1691386145,0,1,0,0,2,1,30,3,33,9,1,2,0
34,2,502387701,0,2,0,0,3,0,30,4,26,16,0,3,0
34,3,3655974566,0,3,0,0,0,1,30,4,2,40,0,3,1
34,4,3319914985,0,0,0,0,1,0,30,4,11,31,1,3,2
34,5,2130916541,0,1,0,0,2,1,30,2,31,11,1,4,2
34,6,1794856960,0,2,0,0,3,0,30,2,12,30,1,4,3
34,7,4095504962,0,3,0,0,0,1,30,4,18,24,0,4,4
34,8,3759445381,0,0,0,0,1,0,30,3,25,17,0,5,4
34,9,2570446937,0,1,0,0,2,1,30,4,41,1,1,6,4
34,10,2234387356,0,2,0,0,3,0,30,4,18,24,0,7,4
35,0,1383088175,0,0,0,0,1,0,30,6,33,9,0,1,0
35,1,3194512242,0,1,0,0,2,1,30,3,31,11,1,2,0
35,2,4152997446,0,2,0,0,3,0,30,4,0,42,1,2,1
35,3,1669454217,0,3,0,0,0,1,30,4,42,0,1,3,1
35,4,2576218547,0,0,0,0,1,0,30,5,35,7,0,4,1
35,5,3634042638,0,1,0,0,2,1,30,2,42,0,1,5,1
35,6,3297983057,0,2,0,0,3,0,30,4,11,31,1,5,2
35,7,2108984613,0,3,0,0,0,1,30,5,7,35,0,5,3
35,8,3015748943,0,0,0,0,1,0,30,5,19,23,0,6,3
35,9,4073573034,0,1,0,0,2,1,30,6,11,31,0,6,4
35,10,3737513453,0,2,0,0,3,0,30,0,17,25,0,7,4
36,0,4110954934,0,0,0,0,1,0,30,5,23,19,0,1,0
36,1,3774895353,0,1,0,0,2,1,30,4,25,17,0,1,1
36,2,1291352124,0,2,0,0,3,0,30,5,17,25,0,2,1
