game_idx,a_team,n_hands,marks_a,marks_b,a_won
66,1,9,7,2,1
67,1,13,7,6,1
68,1,13,7,6,1
69,1,13,7,6,1
70,1,12,7,5,1
71,1,9,7,2,1
72,1,8,7,1,1
73,1,10,7,3,1
74,1,11,7,4,1
75,1,10,7,3,1
76,1,12,7,5,1
77,1,9,7,2,1
78,1,8,7,1,1
79,1,13,7,6,1
80,1,10,7,3,1
81,1,10,7,3,1
82,1,13,6,7,0
83,1,12,7,5,1
84,1,11,7,4,1
85,1,9,7,2,1
86,1,10,7,3,1
87,1,10,7,3,1
88,1,9,7,2,1
89,1,8,7,1,1
90,1,9,7,2,1
91,1,13,6,7,0
92,1,11,7,4,1
93,1,9,7,2,1
94,1,11,4,7,0
95,1,13,6,7,0
96,1,8,7,1,1
97,1,8,7,1,1
98,1,12,7,5,1
99,1,9,7,2,1
100,1,9,7,2,1
101,1,8,7,1,1
102,1,7,7,0,1
103,1,12,7,5,1
104,1,13,7,6,1
105,1,8,7,1,1
106,1,8,7,1,1
107,1,13,6,7,0
108,1,13,6,7,0
109,1,9,7,2,1
110,1,10,7,3,1
111,1,13,6,7,0
112,1,10,7,3,1
113,1,9,7,2,1
114,1,11,4,7,0
115,1,8,7,1,1
116,1,8,7,1,1
117,1,9,7,2,1
118,1,12,7,5,1
119,1,9,7,2,1
120,1,10,7,3,1
121,1,10,7,3,1
122,1,10,7,3,1
123,1,12,7,5,1
124,1,11,7,4,1
125,1,9,7,2,1
126,1,11,4,7,0
127,1,11,7,4,1
