claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch05_setter_pounce_count,trick_idx,0,94,89,20.027254596669625,1.1910292341861815,0.9077127670988123,0.08702127658266653,0.5851063829787234,0.6914893617021277,0.8191489361702128,0.7978723404255319
ch05_setter_pounce_count,trick_idx,1,93,89,18.831225441027712,1.31718792710253,0.9168279577967942,0.07827957015564685,0.5268817204301075,0.6559139784946236,0.7096774193548387,0.7419354838709677
ch05_setter_pounce_count,trick_idx,2,68,66,16.5832865915316,0.8594591819188174,0.9072058831944185,0.08772058827419053,0.6470588235294118,0.7352941176470589,0.8382352941176471,0.8382352941176471
ch05_setter_pounce_count,trick_idx,3,71,71,15.209156289067067,0.9461580464537714,0.9202112689824171,0.0692957751584095,0.676056338028169,0.7183098591549296,0.8732394366197183,0.9295774647887324
ch05_setter_pounce_count,trick_idx,4,60,60,12.849970767747921,1.5714095542828241,0.9253333337605,0.07308333216545483,0.6666666666666666,0.7333333333333333,0.9,0.9166666666666666
ch05_setter_pounce_count,trick_idx,5,48,48,12.979374463747567,0.6786648539515833,0.9331249998261532,0.048333332718660436,0.8541666666666666,0.8541666666666666,0.9375,0.9375
ch05_setter_pounce_count,trick_position,1,279,275,13.896882784617965,1.0242045933424953,0.8849641588319587,0.10646953378340036,0.6379928315412187,0.7060931899641577,0.7706093189964157,0.7849462365591398
ch05_setter_pounce_count,trick_position,2,42,42,14.61268134335322,0.832037573768979,0.9447619035130456,0.04523809631133363,0.6666666666666666,0.7619047619047619,0.9047619047619048,0.9285714285714286
ch05_setter_pounce_count,trick_position,3,132,125,22.985078195730846,1.2593749811251957,0.987424243128661,0.010946969635728183,0.6818181818181818,0.7727272727272727,0.9621212121212122,0.9696969696969697
ch05_setter_pounce_count_sets_now,candidate_beats_current,true,172,170,18.68696685251509,0.6369612781807433,0.9509593020518159,0.04072674408793276,0.7209302325581395,0.8372093023255814,0.9244186046511628,0.9302325581395349
ch05_setter_pounce_count_sets_now,candidate_would_win_now,true,172,170,18.68696685251509,0.6369612781807433,0.9509593020518159,0.04072674408793276,0.7209302325581395,0.8372093023255814,0.9244186046511628,0.9302325581395349
