base_contrast_id,contrast_id,slice_name,slice_value,paired_decision_n,mean_delta,mean_delta_ci95_low,mean_delta_ci95_high,regret_delta,threshold_mass_delta,lower_tail_mass_delta
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__decl=ones,decl,ones,8,-2.229707345366478,-6.26768996566534,2.1729592133313407,2.229707345366478,-0.010000001639127731,0.027499998221173882
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__decl=sixes,decl,sixes,5,1.2764282703399659,-0.5385276794433593,3.2961686134338377,-1.2764282703399659,-0.009999996423721314,-0.048999999463558194
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__decl=twos,decl,twos,5,1.4880875825881958,-1.7466736704111097,5.103350732922554,-1.4880875825881958,0.027999994158744813,-0.0529999990016222
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__later_seats_remaining=1,later_seats_remaining,1,31,0.07840290569490002,-1.4936123548015472,1.8977345380090855,-0.07840290569490002,-0.00806451516766702,-0.015967741638662353
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__seat_role=bidder_partner,seat_role,bidder_partner,33,0.451036147999041,-0.8499279800689582,1.920544256134466,-0.451036147999041,-0.0003030291109374075,-0.024090909173317028
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__sets_now_label=false,sets_now_label,false,33,0.451036147999041,-0.9851081345117453,1.8781595631530783,-0.451036147999041,-0.0003030291109374075,-0.024090909173317028
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__team=offense,team,offense,33,0.451036147999041,-0.8288010379581741,1.751695626703175,-0.451036147999041,-0.0003030291109374075,-0.024090909173317028
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__trick_idx=0,trick_idx,0,11,0.6369861689480868,-2.735426676815206,3.2047233288938344,-0.6369861689480868,0.02272728220982985,-0.004090906459499489
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__trick_idx=1,trick_idx,1,8,-0.24433189630508423,-1.819317674636841,0.9025833427906027,0.24433189630508423,-0.03187500685453415,-0.024999998742714524
ch04_safe_partner_count_vs_other_same_decision,ch04_safe_partner_count_vs_other_same_decision__trick_idx=2,trick_idx,2,6,0.6344489753246307,-2.5800148638586204,4.118213838587202,-0.6344489753246307,-0.023333335916201275,-0.04333334105710188
