claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch05_setter_pounce_count_sets_now,count_points,10,8,8,15.458689055230934,1.5689074993133545,0.9093749970197678,0.08812499791383743,0.375,0.625,0.875,0.875
ch05_setter_pounce_count_sets_now,count_points,5,16,16,18.3987497985363,0.29234418272972107,0.9500000029802322,0.04812499997206032,0.75,0.9375,0.875,0.9375
ch05_setter_pounce_count_sets_now,current_winner_team,offense,24,22,17.418729550767846,0.7178652882575989,0.9364583343267441,0.06145833261931936,0.625,0.8333333333333334,0.875,0.9166666666666666
ch05_setter_pounce_count_sets_now,decl,fours,6,5,15.17459466905954,0.3213672637939453,0.8791666626930237,0.1174999972184499,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334
ch05_setter_pounce_count_sets_now,decl,ones,5,5,26.560633659362793,0.0,0.9960000038146972,0.003999999910593033,0.6,1.0,1.0,1.0
ch05_setter_pounce_count_sets_now,later_seats_remaining,0,7,6,29.953738348824636,0.2754576546805246,1.0,0.0,0.5714285714285714,0.8571428571428571,1.0,1.0
ch05_setter_pounce_count_sets_now,later_seats_remaining,1,5,5,16.076777076721193,0.0,0.9149999976158142,0.0820000022649765,0.6,1.0,0.8,0.8
ch05_setter_pounce_count_sets_now,later_seats_remaining,2,12,11,10.665787949420823,1.275046944618225,0.9083333363135656,0.08874999762823184,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666
ch05_setter_pounce_count_sets_now,seat_role,left_setter,10,9,13.539071702957154,0.8663804531097412,0.9389999985694886,0.05750000178813934,0.6,0.8,0.8,0.9
ch05_setter_pounce_count_sets_now,seat_role,right_setter,14,13,20.189913727775483,0.6117830276489258,0.934642859867641,0.06428571178444795,0.6428571428571429,0.8571428571428571,0.9285714285714286,0.9285714285714286
ch05_setter_pounce_count_sets_now,sets_now_label,true,24,22,17.418729550767846,0.7178652882575989,0.9364583343267441,0.06145833261931936,0.625,0.8333333333333334,0.875,0.9166666666666666
ch05_setter_pounce_count_sets_now,team,defense,24,22,17.418729550767846,0.7178652882575989,0.9364583343267441,0.06145833261931936,0.625,0.8333333333333334,0.875,0.9166666666666666
ch05_setter_pounce_count_sets_now,trick_idx,2,8,7,15.02936565876007,0.4982872009277344,0.9349999949336052,0.06250000186264515,0.625,0.875,0.875,0.875
ch05_setter_pounce_count_sets_now,trick_idx,4,6,6,9.467898874000335,1.8857109546661377,0.8766666750113169,0.11833333037793636,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334
ch05_setter_pounce_count_sets_now,trick_idx,5,5,5,22.585111236572267,0.0,1.0,0.0,1.0,1.0,1.0,1.0
ch05_setter_pounce_count_sets_now,trick_position,1,12,11,10.665787949420823,1.275046944618225,0.9083333363135656,0.08874999762823184,0.6666666666666666,0.75,0.8333333333333334,0.9166666666666666
ch05_setter_pounce_count_sets_now,trick_position,2,5,5,16.076777076721193,0.0,0.9149999976158142,0.0820000022649765,0.6,1.0,0.8,0.8
